tenant_key,platform_name,platform_type,hosting_model,data_center_or_region,technology_stack,operational_owner,criticality,lifecycle_state,capacity_or_scale,constraints,future_target_flag,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,card processing platform platform 001,application platform,SaaS,primary region,card processing platform; API gateway,CTO,critical,current core,900 branch/digital/domain planning marker,data retention; lineage and baseline validation needed,yes_target_state_not_certified,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00001,FCF-EVID-03601,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00001,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,regulatory reporting platform platform 159,security platform,hybrid,main operations region,regulatory reporting platform; observability,CEO,medium,rationalize candidate,1058 branch/digital/domain planning marker,GLBA privacy; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00159,FCF-EVID-03759,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00159,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,document management platform platform 160,resilience platform,on-premises,recovery region,document management platform; identity,CFO,high,extend with controls,1059 branch/digital/domain planning marker,PCI DSS; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00160,FCF-EVID-03760,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00160,06_infrastructure_platforms,Infrastructure & Platforms,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,core banking platform platform 161,application platform,SaaS,primary region,core banking platform; API gateway,COO,critical,current core,1060 branch/digital/domain planning marker,data retention; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00161,FCF-EVID-03761,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00161,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,loan origination platform platform 162,data platform,cloud,secondary region,loan origination platform; event broker,CIO,medium,modernization candidate,1061 branch/digital/domain planning marker,access controls; lineage and baseline validation needed,yes_target_state_not_certified,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,access controls evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00162,FCF-EVID-03762,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00162,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,card processing platform platform 163,integration platform,managed hosting,main operations region,card processing platform; warehouse,CTO,high,target state not certified,1062 branch/digital/domain planning marker,audit logging; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00163,FCF-EVID-03763,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00163,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,payments hub platform 164,security platform,hybrid,recovery region,payments hub; observability,CDAO,medium,rationalize candidate,1063 branch/digital/domain planning marker,customer consent; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00164,FCF-EVID-03764,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00164,06_infrastructure_platforms,Infrastructure & Platforms,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,ACH and wire operations platform 165,resilience platform,on-premises,primary region,ACH and wire operations; identity,CISO,medium,extend with controls,1064 branch/digital/domain planning marker,regulatory reporting accuracy; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00165,FCF-EVID-03765,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00165,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,fraud detection platform platform 166,application platform,SaaS,secondary region,fraud detection platform; API gateway,Chief compliance officer,critical,current core,1065 branch/digital/domain planning marker,operational resilience; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00166,FCF-EVID-03766,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00166,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,AML/KYC case management platform 167,data platform,cloud,main operations region,AML/KYC case management; event broker,Chief procurement officer,medium,modernization candidate,1066 branch/digital/domain planning marker,third-party risk; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00167,FCF-EVID-03767,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00167,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,CRM and banker desktop platform 168,integration platform,managed hosting,recovery region,CRM and banker desktop; warehouse,Chief people officer,medium,target state not certified,1067 branch/digital/domain planning marker,cyber risk; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00168,FCF-EVID-03768,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00168,06_infrastructure_platforms,Infrastructure & Platforms,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,contact center platform platform 169,security platform,hybrid,primary region,contact center platform; observability,Transformation office lead,high,rationalize candidate,1068 branch/digital/domain planning marker,fraud loss; lineage and baseline validation needed,yes_target_state_not_certified,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00169,FCF-EVID-03769,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00169,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,mobile banking platform platform 170,resilience platform,on-premises,secondary region,mobile banking platform; identity,Experience leader,medium,extend with controls,1069 branch/digital/domain planning marker,vendor concentration; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00170,FCF-EVID-03770,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00170,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
