infra_id,site_or_zone,component_type,hosting_model,technology_stack,business_function,service_tower,sensitivity,capacity_status,resilience_status
INFRA-AIRDN-03933,Azure AI/data landing zone,observability collector,colocation,Oracle/SQL Server,Technical Operations,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-03934,station edge footprint,desktop/endpoint group,AWS workload,Hadoop remnant,Airport Operations,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-03935,crew/MRO field footprint,cloud resource group,Azure workload,Service management platform,Passenger Service,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03936,mainframe complex,compute VM/cluster,SaaS,mainframe batch scheduler,Commercial,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03937,colocation facility,database platform,edge/station,container/Kubernetes,Cargo,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03938,global network zone,network zone,legacy UNIX/AIX,AIX/UNIX middleware,Corporate Finance,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03939,primary enterprise data center,storage tier,hybrid,API gateway/iPaaS,Procurement,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03940,secondary resilience data center,container platform,mainframe z/OS,BI/reporting platform,Technology,SIAM Observability and Service Governance,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-03941,private cloud east,mainframe LPAR,private cloud,security/IAM stack,Data and AI,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-03942,private cloud central,integration runtime,owned data center,COBOL/CICS/DB2/MQ,Cybersecurity,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-03943,AWS digital landing zone,edge appliance,colocation,Java/.NET custom,Workplace,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03944,AWS analytics landing zone,security sensor,AWS workload,SAP S/4HANA,Service Management,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03945,Azure enterprise landing zone,observability collector,Azure workload,legacy SAP ECC,Flight Operations,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03946,Azure AI/data landing zone,desktop/endpoint group,SaaS,SAP Ariba/Concur/BW/BTP,Operations Control,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03947,station edge footprint,cloud resource group,edge/station,Teradata-scale EDW,Crew Operations,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03948,crew/MRO field footprint,compute VM/cluster,legacy UNIX/AIX,Databricks-style lakehouse,Technical Operations,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-03949,mainframe complex,database platform,hybrid,Snowflake-style cloud warehouse,Airport Operations,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03950,colocation facility,network zone,mainframe z/OS,Kafka/event streaming,Passenger Service,Digital Customer and Loyalty AMS,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-03951,global network zone,storage tier,private cloud,Oracle/SQL Server,Commercial,Data Analytics and Integration,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-03952,primary enterprise data center,container platform,owned data center,Hadoop remnant,Cargo,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03953,secondary resilience data center,mainframe LPAR,colocation,Service management platform,Corporate Finance,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03954,private cloud east,integration runtime,AWS workload,mainframe batch scheduler,Procurement,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03955,private cloud central,edge appliance,Azure workload,container/Kubernetes,Technology,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-03956,AWS digital landing zone,security sensor,SaaS,AIX/UNIX middleware,Data and AI,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03957,AWS analytics landing zone,observability collector,edge/station,API gateway/iPaaS,Cybersecurity,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03958,Azure enterprise landing zone,desktop/endpoint group,legacy UNIX/AIX,BI/reporting platform,Workplace,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03959,Azure AI/data landing zone,cloud resource group,hybrid,security/IAM stack,Service Management,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03960,station edge footprint,compute VM/cluster,mainframe z/OS,COBOL/CICS/DB2/MQ,Flight Operations,Workplace Service Desk and Field Support,regulated/restricted,normal capacity,resilience evidence required
INFRA-AIRDN-03961,crew/MRO field footprint,database platform,private cloud,Java/.NET custom,Operations Control,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03962,mainframe complex,network zone,owned data center,SAP S/4HANA,Crew Operations,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-03963,colocation facility,storage tier,colocation,legacy SAP ECC,Technical Operations,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03964,global network zone,container platform,AWS workload,SAP Ariba/Concur/BW/BTP,Airport Operations,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03965,primary enterprise data center,mainframe LPAR,Azure workload,Teradata-scale EDW,Passenger Service,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03966,secondary resilience data center,integration runtime,SaaS,Databricks-style lakehouse,Commercial,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03967,private cloud east,edge appliance,edge/station,Snowflake-style cloud warehouse,Cargo,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03968,private cloud central,security sensor,legacy UNIX/AIX,Kafka/event streaming,Corporate Finance,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03969,AWS digital landing zone,observability collector,hybrid,Oracle/SQL Server,Procurement,Airline Operations AMS,enterprise confidential,capacity constrained,resilience evidence required
INFRA-AIRDN-03970,AWS analytics landing zone,desktop/endpoint group,mainframe z/OS,Hadoop remnant,Technology,Corporate and SAP AMS,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-03971,Azure enterprise landing zone,cloud resource group,private cloud,Service management platform,Data and AI,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03972,Azure AI/data landing zone,compute VM/cluster,owned data center,mainframe batch scheduler,Cybersecurity,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03973,station edge footprint,database platform,colocation,container/Kubernetes,Workplace,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03974,crew/MRO field footprint,network zone,AWS workload,AIX/UNIX middleware,Service Management,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03975,mainframe complex,storage tier,Azure workload,API gateway/iPaaS,Flight Operations,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03976,colocation facility,container platform,SaaS,BI/reporting platform,Operations Control,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-03977,global network zone,mainframe LPAR,edge/station,security/IAM stack,Crew Operations,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03978,primary enterprise data center,integration runtime,legacy UNIX/AIX,COBOL/CICS/DB2/MQ,Technical Operations,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-03979,secondary resilience data center,edge appliance,hybrid,Java/.NET custom,Airport Operations,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03980,private cloud east,security sensor,mainframe z/OS,SAP S/4HANA,Passenger Service,Cloud Infrastructure and Mainframe,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-03981,private cloud central,observability collector,private cloud,legacy SAP ECC,Commercial,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03982,AWS digital landing zone,desktop/endpoint group,owned data center,SAP Ariba/Concur/BW/BTP,Cargo,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03983,AWS analytics landing zone,cloud resource group,colocation,Teradata-scale EDW,Corporate Finance,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-03984,Azure enterprise landing zone,compute VM/cluster,AWS workload,Databricks-style lakehouse,Procurement,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03985,Azure AI/data landing zone,database platform,Azure workload,Snowflake-style cloud warehouse,Technology,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03986,station edge footprint,network zone,SaaS,Kafka/event streaming,Data and AI,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03987,crew/MRO field footprint,storage tier,edge/station,Oracle/SQL Server,Cybersecurity,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-03988,mainframe complex,container platform,legacy UNIX/AIX,Hadoop remnant,Workplace,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03989,colocation facility,mainframe LPAR,hybrid,Service management platform,Service Management,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03990,global network zone,integration runtime,mainframe z/OS,mainframe batch scheduler,Flight Operations,Airline Operations AMS,regulated/restricted,capacity constrained,resilience mapped
INFRA-AIRDN-03991,primary enterprise data center,edge appliance,private cloud,container/Kubernetes,Operations Control,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03992,secondary resilience data center,security sensor,owned data center,AIX/UNIX middleware,Crew Operations,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03993,private cloud east,observability collector,colocation,API gateway/iPaaS,Technical Operations,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03994,private cloud central,desktop/endpoint group,AWS workload,BI/reporting platform,Airport Operations,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03995,AWS digital landing zone,cloud resource group,Azure workload,security/IAM stack,Passenger Service,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-03996,AWS analytics landing zone,compute VM/cluster,SaaS,COBOL/CICS/DB2/MQ,Commercial,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience evidence required
