data_product_id,data_product_name,domain,platform_pattern,business_function,logical_footprint,ingestion_pattern,lineage_status,ai_or_bi_use,vendor_id
DATA-AIRDN-0717,STATION_OPERATIONS product 0717,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Cybersecurity,4.8 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-298
DATA-AIRDN-0718,SECURITY_RISK product 0718,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Workplace,4.8 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-299
DATA-AIRDN-0719,CREW_OPS product 0719,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Service Management,4.9 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-300
DATA-AIRDN-0720,AIRLINE_EVENTS product 0720,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Flight Operations,0.3 PB logical footprint,300-700 TB daily movement family,lineage incomplete,AI feature candidate,VEND-AIRDN-301
DATA-AIRDN-0721,CUSTOMER_SERVICE product 0721,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Operations Control,0.2 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-302
DATA-AIRDN-0722,COMMERCIAL_REVENUE product 0722,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Crew Operations,0.3 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-303
DATA-AIRDN-0723,MRO_SUPPLY_CHAIN product 0723,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Technical Operations,0.3 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-304
DATA-AIRDN-0724,FINANCE_PROCUREMENT product 0724,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Airport Operations,0.4 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-305
DATA-AIRDN-0725,STATION_OPERATIONS product 0725,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Passenger Service,0.5 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-306
DATA-AIRDN-0726,SECURITY_RISK product 0726,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Commercial,1.6 PB logical footprint,billions of daily events family,lineage incomplete,BI / operational analytics,VEND-AIRDN-307
DATA-AIRDN-0727,CREW_OPS product 0727,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Cargo,0.6 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-308
DATA-AIRDN-0728,AIRLINE_EVENTS product 0728,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Corporate Finance,0.6 PB logical footprint,regulated retention,lineage candidate,AI feature candidate,VEND-AIRDN-309
DATA-AIRDN-0729,CUSTOMER_SERVICE product 0729,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Procurement,0.7 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-310
DATA-AIRDN-0730,COMMERCIAL_REVENUE product 0730,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Technology,0.8 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-311
DATA-AIRDN-0731,MRO_SUPPLY_CHAIN product 0731,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Data and AI,0.8 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-312
DATA-AIRDN-0732,FINANCE_PROCUREMENT product 0732,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Cybersecurity,3.0 PB logical footprint,batch plus streaming,lineage incomplete,BI / operational analytics,VEND-AIRDN-313
DATA-AIRDN-0733,STATION_OPERATIONS product 0733,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Workplace,0.9 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-314
DATA-AIRDN-0734,SECURITY_RISK product 0734,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Service Management,1.0 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-315
DATA-AIRDN-0735,CREW_OPS product 0735,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Flight Operations,1.1 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-316
DATA-AIRDN-0736,AIRLINE_EVENTS product 0736,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Operations Control,1.1 PB logical footprint,billions of daily events family,lineage candidate,AI feature candidate,VEND-AIRDN-317
DATA-AIRDN-0737,CUSTOMER_SERVICE product 0737,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Crew Operations,1.2 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-318
DATA-AIRDN-0738,COMMERCIAL_REVENUE product 0738,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Technical Operations,4.3 PB logical footprint,regulated retention,lineage incomplete,BI / operational analytics,VEND-AIRDN-319
DATA-AIRDN-0739,MRO_SUPPLY_CHAIN product 0739,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Airport Operations,1.3 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-320
DATA-AIRDN-0740,FINANCE_PROCUREMENT product 0740,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Passenger Service,1.4 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-321
DATA-AIRDN-0741,STATION_OPERATIONS product 0741,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Commercial,1.4 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-322
DATA-AIRDN-0742,SECURITY_RISK product 0742,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Cargo,1.5 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-323
DATA-AIRDN-0743,CREW_OPS product 0743,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Corporate Finance,1.5 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-324
DATA-AIRDN-0744,AIRLINE_EVENTS product 0744,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Procurement,5.6 PB logical footprint,near-real-time operational feed,lineage incomplete,AI feature candidate,VEND-AIRDN-325
DATA-AIRDN-0745,CUSTOMER_SERVICE product 0745,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Technology,1.7 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-326
DATA-AIRDN-0746,COMMERCIAL_REVENUE product 0746,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Data and AI,1.7 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-327
DATA-AIRDN-0747,MRO_SUPPLY_CHAIN product 0747,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Cybersecurity,1.8 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-328
DATA-AIRDN-0748,FINANCE_PROCUREMENT product 0748,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Workplace,1.8 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-329
DATA-AIRDN-0749,STATION_OPERATIONS product 0749,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Service Management,1.9 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-330
DATA-AIRDN-0750,SECURITY_RISK product 0750,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Flight Operations,6.9 PB logical footprint,300-700 TB daily movement family,lineage incomplete,BI / operational analytics,VEND-AIRDN-331
DATA-AIRDN-0751,CREW_OPS product 0751,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Operations Control,2.0 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-332
DATA-AIRDN-0752,AIRLINE_EVENTS product 0752,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Crew Operations,2.1 PB logical footprint,batch plus streaming,lineage candidate,AI feature candidate,VEND-AIRDN-333
DATA-AIRDN-0753,CUSTOMER_SERVICE product 0753,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Technical Operations,2.1 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-334
DATA-AIRDN-0754,COMMERCIAL_REVENUE product 0754,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Airport Operations,2.2 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-335
DATA-AIRDN-0755,MRO_SUPPLY_CHAIN product 0755,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Passenger Service,2.3 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-336
DATA-AIRDN-0756,FINANCE_PROCUREMENT product 0756,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Commercial,8.2 PB logical footprint,billions of daily events family,lineage incomplete,BI / operational analytics,VEND-AIRDN-337
DATA-AIRDN-0757,STATION_OPERATIONS product 0757,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Cargo,2.4 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-338
DATA-AIRDN-0758,SECURITY_RISK product 0758,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Corporate Finance,2.4 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-339
DATA-AIRDN-0759,CREW_OPS product 0759,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Procurement,2.5 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-340
DATA-AIRDN-0760,AIRLINE_EVENTS product 0760,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Technology,2.6 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,AI feature candidate,VEND-AIRDN-341
DATA-AIRDN-0761,CUSTOMER_SERVICE product 0761,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Data and AI,2.6 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-342
DATA-AIRDN-0762,COMMERCIAL_REVENUE product 0762,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Cybersecurity,9.6 PB logical footprint,batch plus streaming,lineage incomplete,BI / operational analytics,VEND-AIRDN-343
DATA-AIRDN-0763,MRO_SUPPLY_CHAIN product 0763,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Workplace,2.7 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-344
DATA-AIRDN-0764,FINANCE_PROCUREMENT product 0764,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Service Management,2.8 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-345
DATA-AIRDN-0765,STATION_OPERATIONS product 0765,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Flight Operations,2.9 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-346
DATA-AIRDN-0766,SECURITY_RISK product 0766,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Operations Control,2.9 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-347
DATA-AIRDN-0767,CREW_OPS product 0767,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Crew Operations,3.0 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-348
DATA-AIRDN-0768,AIRLINE_EVENTS product 0768,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Technical Operations,10.9 PB logical footprint,regulated retention,lineage incomplete,AI feature candidate,VEND-AIRDN-349
DATA-AIRDN-0769,CUSTOMER_SERVICE product 0769,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Airport Operations,3.1 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-350
DATA-AIRDN-0770,COMMERCIAL_REVENUE product 0770,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Passenger Service,3.2 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-351
DATA-AIRDN-0771,MRO_SUPPLY_CHAIN product 0771,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Commercial,3.2 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-352
