report_id,report_name,business_function,lifecycle_status,refresh_cadence,source_data_product_id,evidence_gap
BI-AIRDN-03383,commercial report 03383,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0150,source-backed candidate
BI-AIRDN-03384,finance report 03384,Procurement,executive critical,ad hoc,DATA-AIRDN-0153,KPI definition conflict
BI-AIRDN-03385,procurement report 03385,Technology,active,daily,DATA-AIRDN-0156,source-backed candidate
BI-AIRDN-03386,station report 03386,Data and AI,duplicate,weekly,DATA-AIRDN-0159,source-backed candidate
BI-AIRDN-03387,service report 03387,Cybersecurity,stale,monthly,DATA-AIRDN-0162,source-backed candidate
BI-AIRDN-03388,security report 03388,Workplace,candidate retire,real-time,DATA-AIRDN-0165,source-backed candidate
BI-AIRDN-03389,executive report 03389,Service Management,executive critical,ad hoc,DATA-AIRDN-0168,source-backed candidate
BI-AIRDN-03390,operations report 03390,Flight Operations,active,daily,DATA-AIRDN-0171,source-backed candidate
BI-AIRDN-03391,crew report 03391,Operations Control,duplicate,weekly,DATA-AIRDN-0174,source-backed candidate
BI-AIRDN-03392,MRO report 03392,Crew Operations,stale,monthly,DATA-AIRDN-0177,source-backed candidate
BI-AIRDN-03393,commercial report 03393,Technical Operations,candidate retire,real-time,DATA-AIRDN-0180,owner unclear
BI-AIRDN-03394,finance report 03394,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0183,source-backed candidate
BI-AIRDN-03395,procurement report 03395,Passenger Service,active,daily,DATA-AIRDN-0186,source-backed candidate
BI-AIRDN-03396,station report 03396,Commercial,duplicate,weekly,DATA-AIRDN-0189,KPI definition conflict
BI-AIRDN-03397,service report 03397,Cargo,stale,monthly,DATA-AIRDN-0192,source-backed candidate
BI-AIRDN-03398,security report 03398,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0195,source-backed candidate
BI-AIRDN-03399,executive report 03399,Procurement,executive critical,ad hoc,DATA-AIRDN-0198,source-backed candidate
BI-AIRDN-03400,operations report 03400,Technology,active,daily,DATA-AIRDN-0201,source-backed candidate
BI-AIRDN-03401,crew report 03401,Data and AI,duplicate,weekly,DATA-AIRDN-0204,source-backed candidate
BI-AIRDN-03402,MRO report 03402,Cybersecurity,stale,monthly,DATA-AIRDN-0207,owner unclear
BI-AIRDN-03403,commercial report 03403,Workplace,candidate retire,real-time,DATA-AIRDN-0210,source-backed candidate
BI-AIRDN-03404,finance report 03404,Service Management,executive critical,ad hoc,DATA-AIRDN-0213,source-backed candidate
BI-AIRDN-03405,procurement report 03405,Flight Operations,active,daily,DATA-AIRDN-0216,source-backed candidate
BI-AIRDN-03406,station report 03406,Operations Control,duplicate,weekly,DATA-AIRDN-0219,source-backed candidate
BI-AIRDN-03407,service report 03407,Crew Operations,stale,monthly,DATA-AIRDN-0222,source-backed candidate
BI-AIRDN-03408,security report 03408,Technical Operations,candidate retire,real-time,DATA-AIRDN-0225,KPI definition conflict
BI-AIRDN-03409,executive report 03409,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0228,source-backed candidate
BI-AIRDN-03410,operations report 03410,Passenger Service,active,daily,DATA-AIRDN-0231,source-backed candidate
BI-AIRDN-03411,crew report 03411,Commercial,duplicate,weekly,DATA-AIRDN-0234,owner unclear
BI-AIRDN-03412,MRO report 03412,Cargo,stale,monthly,DATA-AIRDN-0237,source-backed candidate
BI-AIRDN-03413,commercial report 03413,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0240,source-backed candidate
BI-AIRDN-03414,finance report 03414,Procurement,executive critical,ad hoc,DATA-AIRDN-0243,source-backed candidate
BI-AIRDN-03415,procurement report 03415,Technology,active,daily,DATA-AIRDN-0246,source-backed candidate
BI-AIRDN-03416,station report 03416,Data and AI,duplicate,weekly,DATA-AIRDN-0249,source-backed candidate
BI-AIRDN-03417,service report 03417,Cybersecurity,stale,monthly,DATA-AIRDN-0252,source-backed candidate
BI-AIRDN-03418,security report 03418,Workplace,candidate retire,real-time,DATA-AIRDN-0255,source-backed candidate
BI-AIRDN-03419,executive report 03419,Service Management,executive critical,ad hoc,DATA-AIRDN-0258,source-backed candidate
BI-AIRDN-03420,operations report 03420,Flight Operations,active,daily,DATA-AIRDN-0261,KPI definition conflict
BI-AIRDN-03421,crew report 03421,Operations Control,duplicate,weekly,DATA-AIRDN-0264,source-backed candidate
BI-AIRDN-03422,MRO report 03422,Crew Operations,stale,monthly,DATA-AIRDN-0267,source-backed candidate
BI-AIRDN-03423,commercial report 03423,Technical Operations,candidate retire,real-time,DATA-AIRDN-0270,source-backed candidate
BI-AIRDN-03424,finance report 03424,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0273,source-backed candidate
BI-AIRDN-03425,procurement report 03425,Passenger Service,active,daily,DATA-AIRDN-0276,source-backed candidate
BI-AIRDN-03426,station report 03426,Commercial,duplicate,weekly,DATA-AIRDN-0279,source-backed candidate
BI-AIRDN-03427,service report 03427,Cargo,stale,monthly,DATA-AIRDN-0282,source-backed candidate
BI-AIRDN-03428,security report 03428,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0285,source-backed candidate
BI-AIRDN-03429,executive report 03429,Procurement,executive critical,ad hoc,DATA-AIRDN-0288,owner unclear
BI-AIRDN-03430,operations report 03430,Technology,active,daily,DATA-AIRDN-0291,source-backed candidate
BI-AIRDN-03431,crew report 03431,Data and AI,duplicate,weekly,DATA-AIRDN-0294,source-backed candidate
BI-AIRDN-03432,MRO report 03432,Cybersecurity,stale,monthly,DATA-AIRDN-0297,KPI definition conflict
BI-AIRDN-03433,commercial report 03433,Workplace,candidate retire,real-time,DATA-AIRDN-0300,source-backed candidate
BI-AIRDN-03434,finance report 03434,Service Management,executive critical,ad hoc,DATA-AIRDN-0303,source-backed candidate
BI-AIRDN-03435,procurement report 03435,Flight Operations,active,daily,DATA-AIRDN-0306,source-backed candidate
BI-AIRDN-03436,station report 03436,Operations Control,duplicate,weekly,DATA-AIRDN-0309,source-backed candidate
BI-AIRDN-03437,service report 03437,Crew Operations,stale,monthly,DATA-AIRDN-0312,source-backed candidate
BI-AIRDN-03438,security report 03438,Technical Operations,candidate retire,real-time,DATA-AIRDN-0315,owner unclear
BI-AIRDN-03439,executive report 03439,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0318,source-backed candidate
BI-AIRDN-03440,operations report 03440,Passenger Service,active,daily,DATA-AIRDN-0321,source-backed candidate
BI-AIRDN-03441,crew report 03441,Commercial,duplicate,weekly,DATA-AIRDN-0324,source-backed candidate
BI-AIRDN-03442,MRO report 03442,Cargo,stale,monthly,DATA-AIRDN-0327,source-backed candidate
BI-AIRDN-03443,commercial report 03443,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0330,source-backed candidate
BI-AIRDN-03444,finance report 03444,Procurement,executive critical,ad hoc,DATA-AIRDN-0333,KPI definition conflict
BI-AIRDN-03445,procurement report 03445,Technology,active,daily,DATA-AIRDN-0336,source-backed candidate
BI-AIRDN-03446,station report 03446,Data and AI,duplicate,weekly,DATA-AIRDN-0339,source-backed candidate
BI-AIRDN-03447,service report 03447,Cybersecurity,stale,monthly,DATA-AIRDN-0342,owner unclear
BI-AIRDN-03448,security report 03448,Workplace,candidate retire,real-time,DATA-AIRDN-0345,source-backed candidate
BI-AIRDN-03449,executive report 03449,Service Management,executive critical,ad hoc,DATA-AIRDN-0348,source-backed candidate
BI-AIRDN-03450,operations report 03450,Flight Operations,active,daily,DATA-AIRDN-0351,source-backed candidate
BI-AIRDN-03451,crew report 03451,Operations Control,duplicate,weekly,DATA-AIRDN-0354,source-backed candidate
BI-AIRDN-03452,MRO report 03452,Crew Operations,stale,monthly,DATA-AIRDN-0357,source-backed candidate
BI-AIRDN-03453,commercial report 03453,Technical Operations,candidate retire,real-time,DATA-AIRDN-0360,source-backed candidate
BI-AIRDN-03454,finance report 03454,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0363,source-backed candidate
BI-AIRDN-03455,procurement report 03455,Passenger Service,active,daily,DATA-AIRDN-0366,source-backed candidate
BI-AIRDN-03456,station report 03456,Commercial,duplicate,weekly,DATA-AIRDN-0369,KPI definition conflict
BI-AIRDN-03457,service report 03457,Cargo,stale,monthly,DATA-AIRDN-0372,source-backed candidate
BI-AIRDN-03458,security report 03458,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0375,source-backed candidate
BI-AIRDN-03459,executive report 03459,Procurement,executive critical,ad hoc,DATA-AIRDN-0378,source-backed candidate
BI-AIRDN-03460,operations report 03460,Technology,active,daily,DATA-AIRDN-0381,source-backed candidate
BI-AIRDN-03461,crew report 03461,Data and AI,duplicate,weekly,DATA-AIRDN-0384,source-backed candidate
BI-AIRDN-03462,MRO report 03462,Cybersecurity,stale,monthly,DATA-AIRDN-0387,source-backed candidate
BI-AIRDN-03463,commercial report 03463,Workplace,candidate retire,real-time,DATA-AIRDN-0390,source-backed candidate
BI-AIRDN-03464,finance report 03464,Service Management,executive critical,ad hoc,DATA-AIRDN-0393,source-backed candidate
BI-AIRDN-03465,procurement report 03465,Flight Operations,active,daily,DATA-AIRDN-0396,owner unclear
BI-AIRDN-03466,station report 03466,Operations Control,duplicate,weekly,DATA-AIRDN-0399,source-backed candidate
BI-AIRDN-03467,service report 03467,Crew Operations,stale,monthly,DATA-AIRDN-0402,source-backed candidate
BI-AIRDN-03468,security report 03468,Technical Operations,candidate retire,real-time,DATA-AIRDN-0405,KPI definition conflict
BI-AIRDN-03469,executive report 03469,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0408,source-backed candidate
BI-AIRDN-03470,operations report 03470,Passenger Service,active,daily,DATA-AIRDN-0411,source-backed candidate
BI-AIRDN-03471,crew report 03471,Commercial,duplicate,weekly,DATA-AIRDN-0414,source-backed candidate
BI-AIRDN-03472,MRO report 03472,Cargo,stale,monthly,DATA-AIRDN-0417,source-backed candidate
BI-AIRDN-03473,commercial report 03473,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0420,source-backed candidate
BI-AIRDN-03474,finance report 03474,Procurement,executive critical,ad hoc,DATA-AIRDN-0423,owner unclear
BI-AIRDN-03475,procurement report 03475,Technology,active,daily,DATA-AIRDN-0426,source-backed candidate
BI-AIRDN-03476,station report 03476,Data and AI,duplicate,weekly,DATA-AIRDN-0429,source-backed candidate
BI-AIRDN-03477,service report 03477,Cybersecurity,stale,monthly,DATA-AIRDN-0432,source-backed candidate
BI-AIRDN-03478,security report 03478,Workplace,candidate retire,real-time,DATA-AIRDN-0435,source-backed candidate
BI-AIRDN-03479,executive report 03479,Service Management,executive critical,ad hoc,DATA-AIRDN-0438,source-backed candidate
BI-AIRDN-03480,operations report 03480,Flight Operations,active,daily,DATA-AIRDN-0441,KPI definition conflict
BI-AIRDN-03481,crew report 03481,Operations Control,duplicate,weekly,DATA-AIRDN-0444,source-backed candidate
BI-AIRDN-03482,MRO report 03482,Crew Operations,stale,monthly,DATA-AIRDN-0447,source-backed candidate
BI-AIRDN-03483,commercial report 03483,Technical Operations,candidate retire,real-time,DATA-AIRDN-0450,owner unclear
BI-AIRDN-03484,finance report 03484,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0453,source-backed candidate
BI-AIRDN-03485,procurement report 03485,Passenger Service,active,daily,DATA-AIRDN-0456,source-backed candidate
BI-AIRDN-03486,station report 03486,Commercial,duplicate,weekly,DATA-AIRDN-0459,source-backed candidate
BI-AIRDN-03487,service report 03487,Cargo,stale,monthly,DATA-AIRDN-0462,source-backed candidate
BI-AIRDN-03488,security report 03488,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0465,source-backed candidate
BI-AIRDN-03489,executive report 03489,Procurement,executive critical,ad hoc,DATA-AIRDN-0468,source-backed candidate
BI-AIRDN-03490,operations report 03490,Technology,active,daily,DATA-AIRDN-0471,source-backed candidate
BI-AIRDN-03491,crew report 03491,Data and AI,duplicate,weekly,DATA-AIRDN-0474,source-backed candidate
BI-AIRDN-03492,MRO report 03492,Cybersecurity,stale,monthly,DATA-AIRDN-0477,KPI definition conflict
BI-AIRDN-03493,commercial report 03493,Workplace,candidate retire,real-time,DATA-AIRDN-0480,source-backed candidate
BI-AIRDN-03494,finance report 03494,Service Management,executive critical,ad hoc,DATA-AIRDN-0483,source-backed candidate
BI-AIRDN-03495,procurement report 03495,Flight Operations,active,daily,DATA-AIRDN-0486,source-backed candidate
BI-AIRDN-03496,station report 03496,Operations Control,duplicate,weekly,DATA-AIRDN-0489,source-backed candidate
BI-AIRDN-03497,service report 03497,Crew Operations,stale,monthly,DATA-AIRDN-0492,source-backed candidate
BI-AIRDN-03498,security report 03498,Technical Operations,candidate retire,real-time,DATA-AIRDN-0495,source-backed candidate
BI-AIRDN-03499,executive report 03499,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0498,source-backed candidate
BI-AIRDN-03500,operations report 03500,Passenger Service,active,daily,DATA-AIRDN-0501,source-backed candidate
BI-AIRDN-03501,crew report 03501,Commercial,duplicate,weekly,DATA-AIRDN-0504,owner unclear
BI-AIRDN-03502,MRO report 03502,Cargo,stale,monthly,DATA-AIRDN-0507,source-backed candidate
BI-AIRDN-03503,commercial report 03503,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0510,source-backed candidate
BI-AIRDN-03504,finance report 03504,Procurement,executive critical,ad hoc,DATA-AIRDN-0513,KPI definition conflict
BI-AIRDN-03505,procurement report 03505,Technology,active,daily,DATA-AIRDN-0516,source-backed candidate
BI-AIRDN-03506,station report 03506,Data and AI,duplicate,weekly,DATA-AIRDN-0519,source-backed candidate
BI-AIRDN-03507,service report 03507,Cybersecurity,stale,monthly,DATA-AIRDN-0522,source-backed candidate
BI-AIRDN-03508,security report 03508,Workplace,candidate retire,real-time,DATA-AIRDN-0525,source-backed candidate
BI-AIRDN-03509,executive report 03509,Service Management,executive critical,ad hoc,DATA-AIRDN-0528,source-backed candidate
BI-AIRDN-03510,operations report 03510,Flight Operations,active,daily,DATA-AIRDN-0531,owner unclear
BI-AIRDN-03511,crew report 03511,Operations Control,duplicate,weekly,DATA-AIRDN-0534,source-backed candidate
BI-AIRDN-03512,MRO report 03512,Crew Operations,stale,monthly,DATA-AIRDN-0537,source-backed candidate
BI-AIRDN-03513,commercial report 03513,Technical Operations,candidate retire,real-time,DATA-AIRDN-0540,source-backed candidate
BI-AIRDN-03514,finance report 03514,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0543,source-backed candidate
BI-AIRDN-03515,procurement report 03515,Passenger Service,active,daily,DATA-AIRDN-0546,source-backed candidate
BI-AIRDN-03516,station report 03516,Commercial,duplicate,weekly,DATA-AIRDN-0549,KPI definition conflict
BI-AIRDN-03517,service report 03517,Cargo,stale,monthly,DATA-AIRDN-0552,source-backed candidate
BI-AIRDN-03518,security report 03518,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0555,source-backed candidate
BI-AIRDN-03519,executive report 03519,Procurement,executive critical,ad hoc,DATA-AIRDN-0558,owner unclear
BI-AIRDN-03520,operations report 03520,Technology,active,daily,DATA-AIRDN-0561,source-backed candidate
BI-AIRDN-03521,crew report 03521,Data and AI,duplicate,weekly,DATA-AIRDN-0564,source-backed candidate
BI-AIRDN-03522,MRO report 03522,Cybersecurity,stale,monthly,DATA-AIRDN-0567,source-backed candidate
BI-AIRDN-03523,commercial report 03523,Workplace,candidate retire,real-time,DATA-AIRDN-0570,source-backed candidate
BI-AIRDN-03524,finance report 03524,Service Management,executive critical,ad hoc,DATA-AIRDN-0573,source-backed candidate
BI-AIRDN-03525,procurement report 03525,Flight Operations,active,daily,DATA-AIRDN-0576,source-backed candidate
BI-AIRDN-03526,station report 03526,Operations Control,duplicate,weekly,DATA-AIRDN-0579,source-backed candidate
BI-AIRDN-03527,service report 03527,Crew Operations,stale,monthly,DATA-AIRDN-0582,source-backed candidate
BI-AIRDN-03528,security report 03528,Technical Operations,candidate retire,real-time,DATA-AIRDN-0585,KPI definition conflict
BI-AIRDN-03529,executive report 03529,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0588,source-backed candidate
BI-AIRDN-03530,operations report 03530,Passenger Service,active,daily,DATA-AIRDN-0591,source-backed candidate
BI-AIRDN-03531,crew report 03531,Commercial,duplicate,weekly,DATA-AIRDN-0594,source-backed candidate
BI-AIRDN-03532,MRO report 03532,Cargo,stale,monthly,DATA-AIRDN-0597,source-backed candidate
BI-AIRDN-03533,commercial report 03533,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0600,source-backed candidate
BI-AIRDN-03534,finance report 03534,Procurement,executive critical,ad hoc,DATA-AIRDN-0603,source-backed candidate
BI-AIRDN-03535,procurement report 03535,Technology,active,daily,DATA-AIRDN-0606,source-backed candidate
