control_id,control_name,business_function,control_status,source_id
CTRL-AIRDN-1817,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-018
CTRL-AIRDN-1818,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-019
CTRL-AIRDN-1819,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-020
CTRL-AIRDN-1820,access review,Passenger Service,designed,SRC-AIRDN-CTRL-021
CTRL-AIRDN-1821,change control,Commercial,operating,SRC-AIRDN-CTRL-022
CTRL-AIRDN-1822,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-023
CTRL-AIRDN-1823,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-024
CTRL-AIRDN-1824,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-025
CTRL-AIRDN-1825,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-026
CTRL-AIRDN-1826,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-027
CTRL-AIRDN-1827,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-028
CTRL-AIRDN-1828,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-029
CTRL-AIRDN-1829,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-030
CTRL-AIRDN-1830,access review,Flight Operations,designed,SRC-AIRDN-CTRL-031
CTRL-AIRDN-1831,change control,Operations Control,operating,SRC-AIRDN-CTRL-032
CTRL-AIRDN-1832,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-033
CTRL-AIRDN-1833,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-034
CTRL-AIRDN-1834,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-035
CTRL-AIRDN-1835,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-036
CTRL-AIRDN-1836,resilience test,Commercial,operating,SRC-AIRDN-CTRL-037
CTRL-AIRDN-1837,incident review,Cargo,gap,SRC-AIRDN-CTRL-038
CTRL-AIRDN-1838,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-039
CTRL-AIRDN-1839,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-040
CTRL-AIRDN-1840,access review,Technology,designed,SRC-AIRDN-CTRL-041
CTRL-AIRDN-1841,change control,Data and AI,operating,SRC-AIRDN-CTRL-042
CTRL-AIRDN-1842,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-043
CTRL-AIRDN-1843,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-044
CTRL-AIRDN-1844,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-045
CTRL-AIRDN-1845,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-046
CTRL-AIRDN-1846,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-047
CTRL-AIRDN-1847,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-048
CTRL-AIRDN-1848,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-049
CTRL-AIRDN-1849,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-050
CTRL-AIRDN-1850,access review,Passenger Service,designed,SRC-AIRDN-CTRL-051
CTRL-AIRDN-1851,change control,Commercial,operating,SRC-AIRDN-CTRL-052
CTRL-AIRDN-1852,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-053
CTRL-AIRDN-1853,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-054
CTRL-AIRDN-1854,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-055
CTRL-AIRDN-1855,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-056
CTRL-AIRDN-1856,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-057
CTRL-AIRDN-1857,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-058
CTRL-AIRDN-1858,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-059
CTRL-AIRDN-1859,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-060
CTRL-AIRDN-1860,access review,Flight Operations,designed,SRC-AIRDN-CTRL-061
CTRL-AIRDN-1861,change control,Operations Control,operating,SRC-AIRDN-CTRL-062
CTRL-AIRDN-1862,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-063
CTRL-AIRDN-1863,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-064
CTRL-AIRDN-1864,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-065
CTRL-AIRDN-1865,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-066
CTRL-AIRDN-1866,resilience test,Commercial,operating,SRC-AIRDN-CTRL-067
CTRL-AIRDN-1867,incident review,Cargo,gap,SRC-AIRDN-CTRL-068
CTRL-AIRDN-1868,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-069
CTRL-AIRDN-1869,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-070
CTRL-AIRDN-1870,access review,Technology,designed,SRC-AIRDN-CTRL-071
CTRL-AIRDN-1871,change control,Data and AI,operating,SRC-AIRDN-CTRL-072
CTRL-AIRDN-1872,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-073
CTRL-AIRDN-1873,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-074
CTRL-AIRDN-1874,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-075
CTRL-AIRDN-1875,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-076
CTRL-AIRDN-1876,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-077
CTRL-AIRDN-1877,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-078
CTRL-AIRDN-1878,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-079
CTRL-AIRDN-1879,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-080
CTRL-AIRDN-1880,access review,Passenger Service,designed,SRC-AIRDN-CTRL-081
CTRL-AIRDN-1881,change control,Commercial,operating,SRC-AIRDN-CTRL-082
CTRL-AIRDN-1882,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-083
CTRL-AIRDN-1883,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-084
CTRL-AIRDN-1884,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-085
CTRL-AIRDN-1885,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-086
CTRL-AIRDN-1886,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-087
CTRL-AIRDN-1887,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-088
CTRL-AIRDN-1888,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-089
CTRL-AIRDN-1889,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-090
CTRL-AIRDN-1890,access review,Flight Operations,designed,SRC-AIRDN-CTRL-091
CTRL-AIRDN-1891,change control,Operations Control,operating,SRC-AIRDN-CTRL-092
CTRL-AIRDN-1892,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-093
CTRL-AIRDN-1893,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-094
CTRL-AIRDN-1894,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-095
CTRL-AIRDN-1895,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-096
CTRL-AIRDN-1896,resilience test,Commercial,operating,SRC-AIRDN-CTRL-097
CTRL-AIRDN-1897,incident review,Cargo,gap,SRC-AIRDN-CTRL-098
CTRL-AIRDN-1898,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-099
CTRL-AIRDN-1899,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-100
CTRL-AIRDN-1900,access review,Technology,designed,SRC-AIRDN-CTRL-101
