family,file,column,required,data_type,allowed_values,fill_rate_pct,tenants_populated,example_value,owner_role,source_system,how_to_extract,validation_rule,exemplar_status
family-5-execution-operations,F14_operations-service-management.csv,evidence_id,recommended,text,,8,1/5,APX-EVID-001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-5-execution-operations,F14_operations-service-management.csv,source_file,governance,enum,family-5-execution-operations/F14_operations-service-management.csv,100,5/5,family-5-execution-operations/F14_operations-service-mana...,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-5-execution-operations,F14_operations-service-management.csv,source_row,governance,number,,100,5/5,97,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-5-execution-operations,F14_operations-service-management.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-5-execution-operations,F14_operations-service-management.csv,notes,recommended,enum,Synthetic operational reliability time series for Tower and Intelligence cross-dimension reasoning,68,1/5,Synthetic operational reliability time series for Tower a...,Initiative owner,Portfolio governance record,"Plain business English. This text is read by executives and may be quoted on the dashboard, so write it as you would to your CEO.","No internal codenames, no real client names, no personal data.",good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,kpi_id,required,text,,100,5/5,SHA-KPI-001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,kpi_name,required,text,,100,5/5,completion factor,Initiative owner,Portfolio governance record,"Plain business English. This text is read by executives and may be quoted on the dashboard, so write it as you would to your CEO.","No internal codenames, no real client names, no personal data.",good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,domain,recommended,text,,28,3/5,operations,PMO,Portfolio taxonomy,Your own portfolio taxonomy. Keep it stable across files so the same programme groups the same way everywhere.,Use one taxonomy across the whole pack.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,baseline_value,recommended,text,,28,3/5,96%,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,business_area,recommended,text,,72,2/5,Operations Control Center / IROPS,PMO,Portfolio taxonomy,Your own portfolio taxonomy. Keep it stable across files so the same programme groups the same way everywhere.,Use one taxonomy across the whole pack.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,period,governance,date,,72,2/5,2026-01,Whoever extracts the file,The source system's own date field,"Use ISO format — YYYY-MM for a month, YYYY-MM-DD for a date. Every row of a monthly file must carry ITS OWN month, not the extract date.","One period per row. If every row shares a period, the monthly trend is silently lost.",good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,value,recommended,number,,60,1/5,99.3,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,thin
family-5-execution-operations,F15_kpis-outcome-evidence.csv,current_value,recommended,text,,40,4/5,95%,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,target_value,recommended,text,,40,4/5,96.2,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,measurement_period,recommended,enum,2026-Q2,28,3/5,2026-Q2,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,unit,recommended,enum,bps | count | index | pct | usd_m,72,2/5,pct,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,target,recommended,number,,60,1/5,96,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,thin
family-5-execution-operations,F15_kpis-outcome-evidence.csv,owner_role,required,text,,100,5/5,Director of Service Management,CIO chief of staff / PMO,"Org chart, portfolio governance deck","The ROLE accountable, not a person's name — 'VP Crew Operations', not 'Priya'. Roles survive reorgs and avoid putting personal data in the pack.",Must be a role title. Never a personal name or an email address.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,evidence_id,required,text,,100,5/5,EVID-SHA-0001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,status,recommended,enum,attention | usable,60,1/5,attention,PMO,"Portfolio management tool, Clarity, Planview, Jira",The governance stage this initiative is at. Use your own stage gates and tell AbarVa the mapping once.,Must be one of the allowed values listed for this column.,good
family-5-execution-operations,F15_kpis-outcome-evidence.csv,decision_relevance,recommended,text,,28,3/5,Unified clinical + claims data,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
