tenantKey,relationshipId,sourceRowNumber,rawRelationshipType,normalizedRelationshipType,fromObjectType,fromObjectName,fromNodeId,toObjectType,toObjectName,toNodeId,evidenceBasis,confidence,knownGaps,disposition
skyharbor-air,REL-02209,2210,supports,SUPPORTS,application_system,Meeting Room & AV Booking System,skyharbor-air:application_system:meeting-room-av-booking-system,business_function,Information Technology & Digital,skyharbor-air:business_function:information-technology-digital,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02211,2212,owned_by,OWNED_BY,application_system,Meeting Room & AV Booking System,skyharbor-air:application_system:meeting-room-av-booking-system,organization_unit,VP Infrastructure & Cloud,skyharbor-air:organization_unit:vp-infrastructure-cloud,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02213,2214,supports,SUPPORTS,application_system,Digital Signage Management — Airports,skyharbor-air:application_system:digital-signage-management-airports,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02215,2216,owned_by,OWNED_BY,application_system,Digital Signage Management — Airports,skyharbor-air:application_system:digital-signage-management-airports,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02217,2218,supports,SUPPORTS,application_system,Aircraft Records Digital Vault,skyharbor-air:application_system:aircraft-records-digital-vault,business_function,Maintenance & Engineering (MRO),skyharbor-air:business_function:maintenance-engineering-mro,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02219,2220,owned_by,OWNED_BY,application_system,Aircraft Records Digital Vault,skyharbor-air:application_system:aircraft-records-digital-vault,organization_unit,SVP Technical Operations,skyharbor-air:organization_unit:svp-technical-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02221,2222,supports,SUPPORTS,application_system,Pilot Recruitment Pipeline Tool,skyharbor-air:application_system:pilot-recruitment-pipeline-tool,business_function,Human Resources & Labor Relations,skyharbor-air:business_function:human-resources-labor-relations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02225,2226,supports,SUPPORTS,application_system,Flight Attendant Base Bidding Tool,skyharbor-air:application_system:flight-attendant-base-bidding-tool,business_function,Crew Operations,skyharbor-air:business_function:crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02227,2228,owned_by,OWNED_BY,application_system,Flight Attendant Base Bidding Tool,skyharbor-air:application_system:flight-attendant-base-bidding-tool,organization_unit,SVP Crew Operations,skyharbor-air:organization_unit:svp-crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02229,2230,supports,SUPPORTS,application_system,Station Weather Observation Feed,skyharbor-air:application_system:station-weather-observation-feed,business_function,Flight Operations,skyharbor-air:business_function:flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
