tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
meridian-health,SA10-0447,,,VP Quality & Regulatory Affairs,challenges,What keeps you awake that the executive team does not fully appreciate?,Two people understand Patient Access Mart (SQL Server On-Prem) end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Patient Access Mart (SQL Server On-Prem) end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,system report,yes,none stated,VP Quality & Regulatory Affairs,medium,EV-MER-0447,2026-03-02,one_to_one,90,"""Two people understand Patient Access Mart (SQL Server On-Prem) end to end. One of them is eighteen months from retirement and we have no plan.""",named,43,corroborated_multi_source,negative,yes_conflicts_with_system_data,capability_gap,168
meridian-health,SA10-0448,,,VP Quality & Regulatory Affairs,organisation,"Where are you thin on skills, and how are you covering it today?",One person holds the Quality & Regulatory Affairs integration knowledge. It is written down nowhere that would survive their leaving.,,One person holds the Quality & Regulatory Affairs integration knowledge. It is written down nowhere that would survive their leaving.,Not separately measured,,contract copy,yes,next budget cycle,VP Quality & Regulatory Affairs,high,EV-MER-0448,2026-03-02,one_to_one,90,"""One person holds the Quality & Regulatory Affairs integration knowledge. It is written down nowhere that would survive their leaving.""",named,19,corroborated_multi_source,negative,no_conflict_identified,key_person_risk,168
meridian-health,SA10-0449,,,VP Quality & Regulatory Affairs,challenges,"Where does effort leak — work that gets done twice, or done manually that should not be?",Reconciling Quality & Regulatory Affairs data between Sunquest Laboratory Information System Interface — Meridian Children's Hospital and the ledger is manual and takes days at every close.,,Reconciling Quality & Regulatory Affairs data between Sunquest Laboratory Information System Interface — Meridian Children's Hospital and the ledger is manual and takes days at every close.,Not separately measured,,contract copy,yes,contract renewal,VP Quality & Regulatory Affairs,high,EV-MER-0449,2026-03-02,one_to_one,90,"""Reconciling Quality & Regulatory Affairs data between Sunquest Laboratory Information System Interface — Meridian Children's Hospital and the ledger is manual and takes days at every close.""",named,37,corroborated_multi_source,negative,no_conflict_identified,manual_effort,168
meridian-health,SA10-0450,,,VP Quality & Regulatory Affairs,organisation,Which capability do you rely on a single person for?,"We cover the Philips Patient Monitoring Network — Cedar Bluff Specialty Hospital skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Philips Patient Monitoring Network — Cedar Bluff Specialty Hospital skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,system report,yes,board review,VP Quality & Regulatory Affairs,medium,EV-MER-0450,2026-03-02,one_to_one,90,"""We cover the Philips Patient Monitoring Network — Cedar Bluff Specialty Hospital skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",named,43,corroborated_multi_source,negative,yes_conflicts_with_system_data,capability_gap,168
meridian-health,SA10-0451,,,VP Quality & Regulatory Affairs,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?","Epic Beaker CP — Test does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,system report,no,contract renewal,VP Quality & Regulatory Affairs,medium,EV-MER-0451,2026-03-02,one_to_one,90,"""Epic Beaker CP — Test does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",named,33,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,168
meridian-health,SA10-0452,,,VP Quality & Regulatory Affairs,risk,Which risk are you carrying that is accepted rather than mitigated?,The Quality & Regulatory Affairs recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,,The Quality & Regulatory Affairs recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,Not separately measured,,cost centre breakdown,no,next budget cycle,VP Quality & Regulatory Affairs,medium,EV-MER-0452,2026-03-02,one_to_one,90,"""The Quality & Regulatory Affairs recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.""",named,28,corroborated_multi_source,negative,no_conflict_identified,accepted_risk,168
meridian-health,SA10-0453,,,VP Quality & Regulatory Affairs,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,I do not trust the Quality & Regulatory Affairs numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Quality & Regulatory Affairs numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,cost centre breakdown,no,contract renewal,VP Quality & Regulatory Affairs,medium,EV-MER-0453,2026-03-02,one_to_one,90,"""I do not trust the Quality & Regulatory Affairs numbers without checking them against the source. Most of my team keeps their own extract.""",named,35,corroborated_multi_source,negative,no_conflict_identified,data_trust,168
meridian-health,SA10-0454,,,VP Quality & Regulatory Affairs,priorities,What are your top three priorities for the next twelve months?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,contract copy,no,board review,VP Quality & Regulatory Affairs,medium,EV-MER-0454,2026-03-02,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,168
meridian-health,SA10-0455,,,VP Quality & Regulatory Affairs,current_state,How would you describe the current state of the technology estate in your area?,"Waystar Revenue Cycle Clearinghouse does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,audit finding record,no,board review,VP Quality & Regulatory Affairs,high,EV-MER-0455,2026-03-02,one_to_one,90,"""Waystar Revenue Cycle Clearinghouse does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",named,33,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,168
meridian-health,SA10-0456,,,VP Quality & Regulatory Affairs,ways_of_working,What have you stopped escalating because it never gets resolved?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,audit finding record,yes,none stated,VP Quality & Regulatory Affairs,medium,EV-MER-0456,2026-03-02,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,40,corroborated_multi_source,negative,no_conflict_identified,governance_friction,168
