tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
skyharbor-air,SA10-0341,,,VP In-Flight Services,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,We approved Crew & Flight Operations Modernization Program with a benefit number and nobody has been back to check whether it landed.,,We approved Crew & Flight Operations Modernization Program with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,contract copy,yes,contract renewal,VP In-Flight Services,high,EV-SKY-0341,2026-04-16,one_to_one,90,"""We approved Crew & Flight Operations Modernization Program with a benefit number and nobody has been back to check whether it landed.""",named,25,corroborated_multi_source,negative,yes_conflicts_with_system_data,value_realisation,123
skyharbor-air,SA10-0342,,,VP In-Flight Services,value,How do you know whether last year's investment delivered what it promised?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,contract copy,no,board review,VP In-Flight Services,medium,EV-SKY-0342,2026-04-16,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,123
skyharbor-air,SA10-0343,,,VP In-Flight Services,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?","In-Flight Services & Catering decisions are made on data that is a day old. By the time we see it, the operational window has closed.",,"In-Flight Services & Catering decisions are made on data that is a day old. By the time we see it, the operational window has closed.",Not separately measured,,system report,yes,board review,VP In-Flight Services,medium,EV-SKY-0343,2026-04-16,one_to_one,90,"""In-Flight Services & Catering decisions are made on data that is a day old. By the time we see it, the operational window has closed.""",named,10,corroborated_multi_source,negative,no_conflict_identified,data_latency,123
skyharbor-air,SA10-0344,,,VP Procurement,organisation,Which capability do you rely on a single person for?,"We cover the Databricks — MRO Predictive Workspace skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Databricks — MRO Predictive Workspace skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,system report,no,contract renewal,VP Procurement,medium,EV-SKY-0344,2026-06-24,one_to_one,90,"""We cover the Databricks — MRO Predictive Workspace skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",anonymous,23,corroborated_multi_source,negative,yes_conflicts_with_system_data,capability_gap,54
skyharbor-air,SA10-0345,,,VP Procurement,portfolio,"Which initiative is most at risk, and what is the honest reason?",We approved Cargo Regional Belly Capacity Automation with a benefit number and nobody has been back to check whether it landed.,,We approved Cargo Regional Belly Capacity Automation with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,process timing study,yes,contract renewal,VP Procurement,medium,EV-SKY-0345,2026-06-24,one_to_one,90,"""We approved Cargo Regional Belly Capacity Automation with a benefit number and nobody has been back to check whether it landed.""",anonymous,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,54
skyharbor-air,SA10-0346,,,VP Procurement,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?","Passenger Service System & Distribution Modernization Program will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",,"Passenger Service System & Distribution Modernization Program will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",Not separately measured,,system report,no,none stated,VP Procurement,high,EV-SKY-0346,2026-06-24,one_to_one,90,"""Passenger Service System & Distribution Modernization Program will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.""",anonymous,13,corroborated_multi_source,negative,no_conflict_identified,date_confidence,54
skyharbor-air,SA10-0347,,,VP Procurement,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,I do not trust the Procurement & Supply Chain numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Procurement & Supply Chain numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,contract copy,yes,none stated,VP Procurement,medium,EV-SKY-0347,2026-06-24,one_to_one,90,"""I do not trust the Procurement & Supply Chain numbers without checking them against the source. Most of my team keeps their own extract.""",anonymous,22,corroborated_multi_source,negative,no_conflict_identified,data_trust,54
skyharbor-air,SA10-0348,,,VP Procurement,challenges,What keeps you awake that the executive team does not fully appreciate?,Two people understand TRAX Line Maintenance end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand TRAX Line Maintenance end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,cost centre breakdown,no,none stated,VP Procurement,high,EV-SKY-0348,2026-06-24,one_to_one,90,"""Two people understand TRAX Line Maintenance end to end. One of them is eighteen months from retirement and we have no plan.""",anonymous,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,54
skyharbor-air,SA10-0349,,,VP Procurement,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?",I do not trust the Procurement & Supply Chain numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Procurement & Supply Chain numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,cost centre breakdown,no,contract renewal,VP Procurement,medium,EV-SKY-0349,2026-06-24,one_to_one,90,"""I do not trust the Procurement & Supply Chain numbers without checking them against the source. Most of my team keeps their own extract.""",anonymous,22,corroborated_multi_source,negative,no_conflict_identified,data_trust,54
skyharbor-air,SA10-0350,,,VP Procurement,ways_of_working,What have you stopped escalating because it never gets resolved?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,audit finding record,no,next budget cycle,VP Procurement,high,EV-SKY-0350,2026-06-24,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",anonymous,23,corroborated_multi_source,negative,no_conflict_identified,governance_friction,54
skyharbor-air,SA10-0351,,,VP Procurement,priorities,What would you need to be true in eighteen months to consider this period a success?,"In eighteen months I want to be able to answer what Procurement & Supply Chain costs and what it delivers, without a three-week exercise.",,,Not separately measured,,cost centre breakdown,yes,none stated,VP Procurement,medium,EV-SKY-0351,2026-06-24,one_to_one,90,"""In eighteen months I want to be able to answer what Procurement & Supply Chain costs and what it delivers, without a three-week exercise.""",anonymous,21,corroborated_multi_source,neutral,no_conflict_identified,success_definition,54
skyharbor-air,SA10-0352,,,VP Procurement,challenges,What is the single biggest constraint on your team's throughput right now?,Two people understand Tech Records Digital Archive end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Tech Records Digital Archive end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,contract copy,yes,contract renewal,VP Procurement,medium,EV-SKY-0352,2026-06-24,one_to_one,90,"""Two people understand Tech Records Digital Archive end to end. One of them is eighteen months from retirement and we have no plan.""",anonymous,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,54
