rate_band_code,role_code,level_code,currency,rate_basis,rate_unit,loaded_rate,scarcity_adj_rate,indicative_bill_rate,valid_from,source,confidence,approval_status,status,version
ROL-201-LVL-09,ROL-201,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0558 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-202-LVL-07,ROL-202,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0559 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-202-LVL-08,ROL-202,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,175.45,292.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0560 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-203-LVL-07,ROL-203,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0561 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-203-LVL-08,ROL-203,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,175.45,292.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0562 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-204-LVL-04,ROL-204,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,350.91,585.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0563 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-204-LVL-05,ROL-204,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0564 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-204-LVL-06,ROL-204,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,233.94,406.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0565 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-204-LVL-07,ROL-204,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0566 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-205-LVL-05,ROL-205,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,242.49,412.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0567 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-205-LVL-06,ROL-205,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,197.95,343.75,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0568 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-205-LVL-07,ROL-205,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,173.20,295.63,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0569 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-205-LVL-08,ROL-205,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0570 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-206-LVL-05,ROL-206,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,220.44,375.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0571 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-206-LVL-06,ROL-206,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,179.95,312.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0572 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-206-LVL-07,ROL-206,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,157.46,268.75,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0573 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-206-LVL-08,ROL-206,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,134.96,225.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0574 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-206-LVL-09,ROL-206,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,107.97,175.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0575 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-207-LVL-08,ROL-207,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0576 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-207-LVL-09,ROL-207,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0577 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-208-LVL-05,ROL-208,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,242.49,412.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0578 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-208-LVL-06,ROL-208,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,197.95,343.75,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0579 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-208-LVL-07,ROL-208,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,173.20,295.63,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0580 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-209-LVL-06,ROL-209,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,197.95,343.75,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0581 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-209-LVL-07,ROL-209,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,173.20,295.63,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0582 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-209-LVL-08,ROL-209,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0583 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-210-LVL-08,ROL-210,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0584 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-210-LVL-09,ROL-210,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0585 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-211-LVL-08,ROL-211,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0586 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-211-LVL-09,ROL-211,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0587 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-212-LVL-05,ROL-212,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,242.49,412.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0588 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-212-LVL-06,ROL-212,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,197.95,343.75,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0589 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-212-LVL-07,ROL-212,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,173.20,295.63,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0590 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-213-LVL-08,ROL-213,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,175.45,292.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0591 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-213-LVL-09,ROL-213,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,140.36,227.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0592 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-214-LVL-04,ROL-214,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,350.91,585.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0593 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-214-LVL-05,ROL-214,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0594 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-215-LVL-04,ROL-215,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,350.91,585.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0595 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-215-LVL-05,ROL-215,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0596 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-216-LVL-08,ROL-216,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0597 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-216-LVL-09,ROL-216,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0598 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-216-LVL-10,ROL-216,LVL-10,USD,onshore_si_t1_benchmark,hour,85.48,94.02,144.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0599 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-217-LVL-08,ROL-217,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0600 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-217-LVL-09,ROL-217,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0601 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-218-LVL-03,ROL-218,LVL-03,USD,onshore_si_t1_benchmark,hour,323.91,421.09,698.75,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0602 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-218-LVL-04,ROL-218,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,350.91,585.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0603 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-218-LVL-05,ROL-218,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0604 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-218-LVL-06,ROL-218,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,233.94,406.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0605 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-218-LVL-07,ROL-218,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0606 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-219-LVL-08,ROL-219,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0607 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-219-LVL-09,ROL-219,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0608 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-220-LVL-08,ROL-220,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0609 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-220-LVL-09,ROL-220,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0610 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-221-LVL-08,ROL-221,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0611 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-221-LVL-09,ROL-221,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0612 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-222-LVL-08,ROL-222,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0613 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-222-LVL-09,ROL-222,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0614 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-223-LVL-08,ROL-223,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0615 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-223-LVL-09,ROL-223,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0616 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-224-LVL-08,ROL-224,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0617 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-224-LVL-09,ROL-224,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0618 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-225-LVL-08,ROL-225,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0619 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-225-LVL-09,ROL-225,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0620 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-226-LVL-08,ROL-226,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0621 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
