tenant_key,source_version_id,field,existing_value,incoming_value,row_ref,input_file
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-INT-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#271,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-INT-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#272,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-INT-06 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#273,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-CYBER-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#274,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-CYBER-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#275,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-CYBER-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#276,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-CYBER-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#277,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-CYBER-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#278,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-EHR-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#279,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-EHR-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#280,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-EHR-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#281,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-EHR-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#282,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-EHR-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#283,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-MBR-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#284,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-MBR-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#285,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-MBR-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#286,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-MBR-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#287,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-MBR-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#288,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-CLOUD-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#289,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-CLOUD-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#290,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-CLOUD-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#291,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-CLOUD-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#292,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-OPM-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#293,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-OPM-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#294,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-OPM-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#295,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-OPM-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#296,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-AIGOV-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#297,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-AIGOV-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#298,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-AIGOV-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#299,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SA02-CHG-AIGOV-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#300,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Data Foundation / Lakehouse Modernization evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#301,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Integration / API Modernization evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#302,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Developer Productivity AI / SDLC Automation evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#303,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Cybersecurity / Identity / PHI Control Uplift evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#304,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,EHR / Clinical Analytics Modernization evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#305,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Contact Center Platform / Knowledge Modernization evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#306,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Cloud Cost Governance / FinOps evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#307,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Enterprise Data Product Operating Model evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#308,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,AI Governance / Model Risk Controls evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#309,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Managed Services Optimization evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#310,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Microsoft 365 Copilot Productivity Enablement evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#311,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,ServiceNow AI / ITSM Automation Pilot evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#312,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Workday HR/Finance AI Workflow Pilot evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#313,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Member Service AI Assist Candidate evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#314,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Member Service AI Assist evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#315,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Contact Center Knowledge Assist evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#316,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Claims / Eligibility Inquiry Assist evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#317,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Clinical Operations Documentation Assist evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#318,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
