tenant_key,dimension,tab,scan_type,term,found_count,expected,status,route
first-capital,Metrics & Outcomes,relationships,cross_tenant_leak,baggage,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=relationships
first-capital,Metrics & Outcomes,relationships,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=relationships
first-capital,Metrics & Outcomes,relationships,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=relationships
first-capital,Metrics & Outcomes,relationships,cross_tenant_leak,Epic,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=relationships
first-capital,Metrics & Outcomes,relationships,cross_tenant_leak,PHI,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=relationships
first-capital,Metrics & Outcomes,gaps,positive_tenant_specificity,First Capital,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,positive_tenant_specificity,bank,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,positive_tenant_specificity,fraud,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,positive_tenant_specificity,AML,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,positive_tenant_specificity,KYC,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,positive_tenant_specificity,regulatory,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,cross_tenant_leak,airline,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,cross_tenant_leak,crew,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,cross_tenant_leak,baggage,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,cross_tenant_leak,Epic,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,gaps,cross_tenant_leak,PHI,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=gaps
first-capital,Metrics & Outcomes,Evidence,positive_tenant_specificity,First Capital,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,positive_tenant_specificity,bank,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,positive_tenant_specificity,fraud,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,positive_tenant_specificity,AML,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,positive_tenant_specificity,KYC,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,positive_tenant_specificity,regulatory,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,cross_tenant_leak,airline,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,cross_tenant_leak,crew,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,cross_tenant_leak,baggage,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,cross_tenant_leak,Epic,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
first-capital,Metrics & Outcomes,Evidence,cross_tenant_leak,PHI,0,absent,Pass,/home?client=arcturus&dimension=Metrics+%26+Outcomes&tab=sources
meridian-health,Overview,summary,positive_tenant_specificity,Meridian,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian
meridian-health,Overview,summary,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian
meridian-health,Overview,summary,positive_tenant_specificity,clinical,1,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian
meridian-health,Overview,summary,positive_tenant_specificity,claims,1,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian
meridian-health,Overview,summary,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian
meridian-health,Overview,summary,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian
meridian-health,Overview,summary,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian
meridian-health,Overview,summary,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian
meridian-health,Overview,summary,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian
meridian-health,Overview,summary,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian
meridian-health,Overview,summary,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian
meridian-health,Overview,summary,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian
meridian-health,Overview,summary,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian
meridian-health,Enterprise Profile,summary,positive_tenant_specificity,Meridian,2,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,positive_tenant_specificity,clinical,2,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,summary,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile
meridian-health,Enterprise Profile,data,positive_tenant_specificity,Meridian,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,positive_tenant_specificity,clinical,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,data,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=data
meridian-health,Enterprise Profile,relationships,positive_tenant_specificity,Meridian,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,positive_tenant_specificity,clinical,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,relationships,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=relationships
meridian-health,Enterprise Profile,gaps,positive_tenant_specificity,Meridian,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,positive_tenant_specificity,clinical,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
meridian-health,Enterprise Profile,gaps,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian&dimension=Enterprise+Profile&tab=gaps
