file,line,schema,table,full_table_name,sunset_status,classification_reason,next_action,owner_to_confirm,live_readback_required,parity_target,deletion_authorization_required
supabase/migrations/20260530220000_tower_claude_code_usage.sql,20,public,tower_claude_code_usage,public.tower_claude_code_usage,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,9,public,pilot_ingestion_template_versions,public.pilot_ingestion_template_versions,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,27,public,pilot_ingestion_mapping_profiles,public.pilot_ingestion_mapping_profiles,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,46,public,pilot_ingestion_upload_runs,public.pilot_ingestion_upload_runs,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,89,public,pilot_ingestion_file_manifests,public.pilot_ingestion_file_manifests,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,119,public,pilot_ingestion_quarantine_cases,public.pilot_ingestion_quarantine_cases,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,137,public,pilot_ingestion_clarification_requests,public.pilot_ingestion_clarification_requests,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,158,public,pilot_ingestion_approval_decisions,public.pilot_ingestion_approval_decisions,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,176,public,pilot_ingestion_load_commits,public.pilot_ingestion_load_commits,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,201,public,pilot_ingestion_load_commit_items,public.pilot_ingestion_load_commit_items,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,219,public,pilot_ingestion_rollback_requests,public.pilot_ingestion_rollback_requests,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260601090000_pilot_ingestion_load_ledger.sql,237,public,pilot_ingestion_audit_exports,public.pilot_ingestion_audit_exports,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260602113000_source_event_activity.sql,8,public,source_event_activity,public.source_event_activity,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260602170000_responsible_ai_acknowledgments.sql,10,public,responsible_ai_acknowledgments,public.responsible_ai_acknowledgments,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260602173000_responsible_ai_training_completions.sql,9,public,responsible_ai_training_completions,public.responsible_ai_training_completions,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260602183000_system_role_acknowledgments.sql,9,public,responsible_ai_system_role_acknowledgments,public.responsible_ai_system_role_acknowledgments,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260605143000_cxo_intel_wave1_substrate.sql,9,public,cxo_intel_upload_events,public.cxo_intel_upload_events,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260608160000_governed_object_readiness.sql,21,public,governed_object_readiness,public.governed_object_readiness,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260609090000_agent_context_traces_v1.sql,16,public,agent_context_traces,public.agent_context_traces,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260609165000_data_inventory_records_compatibility.sql,16,public,data_inventory_segments,public.data_inventory_segments,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260609165000_data_inventory_records_compatibility.sql,37,public,tenant_expected_baselines,public.tenant_expected_baselines,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260609165000_data_inventory_records_compatibility.sql,53,public,data_inventory_records,public.data_inventory_records,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260609165000_data_inventory_records_compatibility.sql,90,public,data_segment_enterprise_profile,public.data_segment_enterprise_profile,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260609165000_data_inventory_records_compatibility.sql,92,public,data_segment_org_structure,public.data_segment_org_structure,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260609165000_data_inventory_records_compatibility.sql,94,public,data_segment_it_landscape,public.data_segment_it_landscape,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260609165000_data_inventory_records_compatibility.sql,96,public,data_segment_it_financials,public.data_segment_it_financials,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260609165000_data_inventory_records_compatibility.sql,98,public,data_segment_kpi_dictionary,public.data_segment_kpi_dictionary,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
