id,object_type,source_layer,tenant_id,client_key,source_basis,confidence_level,retrievability,agent_readiness_status,compatible
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-9020,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-9021,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-9022,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-9023,candidate_ai_opportunity_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0001,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0002,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0003,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0004,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0005,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0006,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0007,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0008,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0009,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0010,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0011,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0012,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0013,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0014,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0015,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0016,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0017,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0018,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0019,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0020,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0021,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0022,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0023,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0024,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0025,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0026,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0027,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-V3-0028,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0001,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0002,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0003,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0004,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0005,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0006,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0007,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0008,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0009,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0010,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0011,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0012,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0013,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0014,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0015,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0016,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0017,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0018,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0019,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0020,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0021,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0022,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0023,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0024,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0025,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0026,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0027,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0028,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0029,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0030,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0031,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0032,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0033,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0034,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0035,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0036,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0037,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0038,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0039,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0040,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0041,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
