gap_id,category,severity,description,source_file,source_record_id,source_fact_id,evidence_id,recommended_next_evidence
gap:132700,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0030,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0030,MER-SA07-INT-EVID-0030,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:132800,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: Unified clinical + claims lakehouse is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0030,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0030,MER-SA07-INT-EVID-0030,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:132900,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0031,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0031,MER-SA07-INT-EVID-0031,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:133000,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0031,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0031,MER-SA07-INT-EVID-0031,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:133100,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: Governed data foundation for AI / LLM automation is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0031,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0031,MER-SA07-INT-EVID-0031,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:133200,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0032,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0032,MER-SA07-INT-EVID-0032,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:133300,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0032,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0032,MER-SA07-INT-EVID-0032,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:133400,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: Call center optimization is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0032,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0032,MER-SA07-INT-EVID-0032,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:133500,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0033,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0033,MER-SA07-INT-EVID-0033,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:133600,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0033,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0033,MER-SA07-INT-EVID-0033,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:133700,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: Provider quality and performance is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0033,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0033,MER-SA07-INT-EVID-0033,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:133800,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0034,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0034,MER-SA07-INT-EVID-0034,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:133900,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0034,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0034,MER-SA07-INT-EVID-0034,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:134000,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: End-to-end cost transparency is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0034,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0034,MER-SA07-INT-EVID-0034,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:134100,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0035,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0035,MER-SA07-INT-EVID-0035,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:134200,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0035,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0035,MER-SA07-INT-EVID-0035,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:134300,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: Payment integrity and leakage reduction is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0035,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0035,MER-SA07-INT-EVID-0035,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:134400,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0036,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0036,MER-SA07-INT-EVID-0036,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:134500,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0036,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0036,MER-SA07-INT-EVID-0036,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:134600,candidate_opportunity_funding_gap,medium,CIO / Enterprise Technology: Automated close and reporting is not approved/funded; requires Moves business case before funding.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0036,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0036,MER-SA07-INT-EVID-0036,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:134700,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0037,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0037,MER-SA07-INT-EVID-0037,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:134800,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0037,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0037,MER-SA07-INT-EVID-0037,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:134900,candidate_opportunity_funding_gap,medium,"CTO / Infrastructure, Cloud & Platform: Provider quality and performance is not approved/funded; requires Moves business case before funding.",10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0037,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0037,MER-SA07-INT-EVID-0037,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:135000,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0038,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0038,MER-SA07-INT-EVID-0038,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:135100,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0038,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0038,MER-SA07-INT-EVID-0038,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:135200,candidate_opportunity_funding_gap,medium,"CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency is not approved/funded; requires Moves business case before funding.",10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0038,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0038,MER-SA07-INT-EVID-0038,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:135300,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0039,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0039,MER-SA07-INT-EVID-0039,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:135400,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0039,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0039,MER-SA07-INT-EVID-0039,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:135500,candidate_opportunity_funding_gap,medium,"CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction is not approved/funded; requires Moves business case before funding.",10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0039,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0039,MER-SA07-INT-EVID-0039,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:135600,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0040,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0040,MER-SA07-INT-EVID-0040,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:135700,value_claim_validation_gap,medium,Preserved legacy candidate context. Not funded and not claimable.,10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0040,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0040,MER-SA07-INT-EVID-0040,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:135800,candidate_opportunity_funding_gap,medium,"CTO / Infrastructure, Cloud & Platform: Automated close and reporting is not approved/funded; requires Moves business case before funding.",10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0040,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0040,MER-SA07-INT-EVID-0040,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
