tenant_key,module,page,claim_id,claim_kind,label,gate_status,realized_value_language_allowed,reason,required_evidence,projection_evidence_ids,source_fact_id,source_dimension,active_source_file,active_source_row,active_source_data_row,active_record_id,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_financial_fact_type,active_program_code,active_initiative_id,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-9,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-9-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-9,09_programs_initiatives,09_programs_initiatives.csv,10,9,MER-V3-0009,MER-V3-EVID-0108,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Call center optimization: claims status,,,,09_programs_initiatives.csv,10,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-10,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-10-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-10,09_programs_initiatives,09_programs_initiatives.csv,11,10,MER-V3-0010,MER-V3-EVID-0109,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Provider quality and performance: HEDIS,,,,09_programs_initiatives.csv,11,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-11,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-11-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-11,09_programs_initiatives,09_programs_initiatives.csv,12,11,MER-V3-0011,MER-V3-EVID-0110,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Provider quality and performance: STAR,,,,09_programs_initiatives.csv,12,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-12,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-12-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-12,09_programs_initiatives,09_programs_initiatives.csv,13,12,MER-V3-0012,MER-V3-EVID-0111,medium,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Provider quality and performance: provider attribution,,,,09_programs_initiatives.csv,13,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-13,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-13-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-13,09_programs_initiatives,09_programs_initiatives.csv,14,13,MER-V3-0013,MER-V3-EVID-0112,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,End-to-end cost transparency: claims,,,,09_programs_initiatives.csv,14,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-14,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-14-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-14,09_programs_initiatives,09_programs_initiatives.csv,15,14,MER-V3-0014,MER-V3-EVID-0113,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,End-to-end cost transparency: capitation,,,,09_programs_initiatives.csv,15,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-15,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-15-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-15,09_programs_initiatives,09_programs_initiatives.csv,16,15,MER-V3-0015,MER-V3-EVID-0114,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,End-to-end cost transparency: provider contracts,,,,09_programs_initiatives.csv,16,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-16,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-16-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-16,09_programs_initiatives,09_programs_initiatives.csv,17,16,MER-V3-0016,MER-V3-EVID-0115,medium,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Payment integrity and leakage reduction: claims anomalies,,,,09_programs_initiatives.csv,17,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-17,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-17-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-17,09_programs_initiatives,09_programs_initiatives.csv,18,17,MER-V3-0017,MER-V3-EVID-0116,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Payment integrity and leakage reduction: fraud waste abuse,,,,09_programs_initiatives.csv,18,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-18,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-18-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-18,09_programs_initiatives,09_programs_initiatives.csv,19,18,MER-V3-0018,MER-V3-EVID-0117,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Payment integrity and leakage reduction: billing patterns,,,,09_programs_initiatives.csv,19,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-19,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-19-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-19,09_programs_initiatives,09_programs_initiatives.csv,20,19,MER-V3-0019,MER-V3-EVID-0118,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Automated close and reporting: GL,,,,09_programs_initiatives.csv,20,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-20,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-20-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-20,09_programs_initiatives,09_programs_initiatives.csv,21,20,MER-V3-0020,MER-V3-EVID-0119,medium,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Automated close and reporting: close process,,,,09_programs_initiatives.csv,21,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-21,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-21-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-21,09_programs_initiatives,09_programs_initiatives.csv,22,21,MER-V3-0021,MER-V3-EVID-0120,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Automated close and reporting: financial reporting,,,,09_programs_initiatives.csv,22,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-22,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-22-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-22,09_programs_initiatives,09_programs_initiatives.csv,23,22,MER-SA07-09_PROGRAMS_INITIATIVES-0001,MER-SA07-INT-EVID-0001,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Unified clinical + claims lakehouse,,,,09_programs_initiatives.csv,23,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-23,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-23-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-23,09_programs_initiatives,09_programs_initiatives.csv,24,23,MER-SA07-09_PROGRAMS_INITIATIVES-0002,MER-SA07-INT-EVID-0002,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation,,,,09_programs_initiatives.csv,24,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-24,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-24-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-24,09_programs_initiatives,09_programs_initiatives.csv,25,24,MER-SA07-09_PROGRAMS_INITIATIVES-0003,MER-SA07-INT-EVID-0003,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Call center optimization,,,,09_programs_initiatives.csv,25,found,found
