tenant_key,module,page,record_type,record_id,label,source_dimension,projection_evidence_ids,projection_status,safe_to_display,claim_basis,active_source_file,active_source_row,active_source_data_row,active_record_id,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_financial_fact_type,active_program_code,active_initiative_id,active_vendor_name,active_system_name,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-7,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-7-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,8,7,MER-V3-0007,MER-V3-EVID-0366,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Automated close and reporting value hypothesis,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,8,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-8,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-8-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,9,8,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0001,MER-SA07-INT-EVID-0001,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,9,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-9,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-9-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,10,9,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0002,MER-SA07-INT-EVID-0002,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,10,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-10,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-10-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,11,10,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0003,MER-SA07-INT-EVID-0003,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Call center optimization,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,11,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-11,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-11-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,12,11,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0004,MER-SA07-INT-EVID-0004,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Provider quality and performance,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,12,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-12,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-12-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,13,12,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0005,MER-SA07-INT-EVID-0005,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: End-to-end cost transparency,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,13,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-13,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-13-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,14,13,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0006,MER-SA07-INT-EVID-0006,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,14,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-14,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-14-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,15,14,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0007,MER-SA07-INT-EVID-0007,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,15,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-15,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-15-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,16,15,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0008,MER-SA07-INT-EVID-0008,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,16,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-16,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-16-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,17,16,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0009,MER-SA07-INT-EVID-0009,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,17,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-17,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-17-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,18,17,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0010,MER-SA07-INT-EVID-0010,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Call center optimization,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,18,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-18,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-18-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,19,18,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0011,MER-SA07-INT-EVID-0011,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Provider quality and performance,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,19,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-19,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-19-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,20,19,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0012,MER-SA07-INT-EVID-0012,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: End-to-end cost transparency,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,20,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-20,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-20-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,21,20,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0013,MER-SA07-INT-EVID-0013,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,21,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-21,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-21-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,22,21,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0014,MER-SA07-INT-EVID-0014,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Call center optimization,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,22,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-22,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-22-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,23,22,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0015,MER-SA07-INT-EVID-0015,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Provider quality and performance,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,23,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-23,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-23-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,24,23,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0016,MER-SA07-INT-EVID-0016,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: End-to-end cost transparency,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,24,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-24,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-24-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,25,24,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0017,MER-SA07-INT-EVID-0017,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,25,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-25,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-25-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,26,25,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0018,MER-SA07-INT-EVID-0018,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,26,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-26,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-26-evidence,v3_context_pack_ready,true,measured_actual,08_it_budget_spend_value.csv,27,26,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0019,MER-SA07-INT-EVID-9019,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: AI Benefits Realization Ledger,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,27,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-27,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-27-evidence,v3_context_pack_ready,true,measured_actual,08_it_budget_spend_value.csv,28,27,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0020,MER-SA07-INT-EVID-9020,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Member Service Agent Assist Transformation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,28,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-28,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-28-evidence,v3_context_pack_ready,true,measured_actual,08_it_budget_spend_value.csv,29,28,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0021,MER-SA07-INT-EVID-9021,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CISO / Security: AI Governance / Model Risk Controls,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,29,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-29,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-29-evidence,v3_context_pack_ready,true,measured_actual,08_it_budget_spend_value.csv,30,29,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0022,MER-SA07-INT-EVID-9022,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Contact Center / Member Service Operations: Contact Center Platform / Knowledge Modernization,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,30,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-30,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-30-evidence,v3_context_pack_ready,true,measured_actual,08_it_budget_spend_value.csv,31,30,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0023,MER-SA07-INT-EVID-9023,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: FY26 AI spend governance,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,31,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-31,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-31-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,32,31,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0024,MER-SA07-INT-EVID-0024,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,32,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-32,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-32-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,33,32,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0025,MER-SA07-INT-EVID-0025,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Call center optimization,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,33,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-33,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-33-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,34,33,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0026,MER-SA07-INT-EVID-0026,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Provider quality and performance,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,34,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-34,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-34-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,35,34,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0027,MER-SA07-INT-EVID-0027,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: End-to-end cost transparency,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,35,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-35,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-35-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,36,35,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0028,MER-SA07-INT-EVID-0028,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,36,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-36,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-36-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,37,36,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0029,MER-SA07-INT-EVID-0029,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,37,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-37,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-37-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,38,37,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0030,MER-SA07-INT-EVID-0030,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,38,found,found
meridian-health,tower,tower,value,meridian-health-08_spend_value-08_spend_value-row-38,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-38-evidence,v3_context_pack_ready,true,budget,08_it_budget_spend_value.csv,39,38,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0031,MER-SA07-INT-EVID-0031,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,39,found,found
