tenant_key,module,page,artifact_type,artifact_file,artifact_id,section,title,source_fact_id,source_dimension,source_record_id,artifact_evidence_ref_count,artifact_evidence_ref_sample,active_source_file,active_source_row,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_context_item,active_status,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0032,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0032,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,54,MER-SA07-INT-EVID-0032,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Call center optimization,"CIO / Enterprise Technology says Call center optimization is promising, but risk is not decision-grade until Power BI reporting estate evidence closes: Member identity linkage not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,54,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0033,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0033,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,55,MER-SA07-INT-EVID-0033,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Provider quality and performance,"CIO / Enterprise Technology says Provider quality and performance is promising, but metrics is not decision-grade until Power BI reporting estate evidence closes: Measure logic fragmented across BI tools. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,55,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0034,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0034,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,56,MER-SA07-INT-EVID-0034,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: End-to-end cost transparency,"CIO / Enterprise Technology says End-to-end cost transparency is promising, but value is not decision-grade until Provider contract repository evidence closes: Claims and GL calendar alignment not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,56,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0035,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0035,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,57,MER-SA07-INT-EVID-0035,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Payment integrity and leakage reduction,"CIO / Enterprise Technology says Payment integrity and leakage reduction is promising, but sourcing is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,57,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0036,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0036,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,58,MER-SA07-INT-EVID-0036,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Automated close and reporting,"CIO / Enterprise Technology says Automated close and reporting is promising, but evidence is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,58,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0037,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0037,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,59,MER-SA07-INT-EVID-0037,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Provider quality and performance","CTO / Infrastructure, Cloud & Platform says Provider quality and performance is promising, but strategy is not decision-grade until Epic Caboodle evidence closes: Measure logic fragmented across BI tools. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,59,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0038,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0038,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,60,MER-SA07-INT-EVID-0038,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency","CTO / Infrastructure, Cloud & Platform says End-to-end cost transparency is promising, but operating model is not decision-grade until Provider contract repository evidence closes: Claims and GL calendar alignment not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,60,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0039,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0039,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,61,MER-SA07-INT-EVID-0039,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction","CTO / Infrastructure, Cloud & Platform says Payment integrity and leakage reduction is promising, but vendor is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,61,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0040,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0040,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,62,MER-SA07-INT-EVID-0040,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Automated close and reporting","CTO / Infrastructure, Cloud & Platform says Automated close and reporting is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,62,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0041,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0041,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,63,MER-SA07-INT-EVID-0041,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Unified clinical + claims lakehouse","CTO / Infrastructure, Cloud & Platform says Unified clinical + claims lakehouse is promising, but data is not decision-grade until Databricks on AWS evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,63,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0042,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0042,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,64,MER-SA07-INT-EVID-0042,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Governed data foundation for AI / LLM automation","CTO / Infrastructure, Cloud & Platform says Governed data foundation for AI / LLM automation is promising, but modernization is not decision-grade until SQL Server reporting marts evidence closes: No certified semantic layer. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,64,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0043,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0043,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,65,MER-SA07-INT-EVID-0043,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Call center optimization","CTO / Infrastructure, Cloud & Platform says Call center optimization is promising, but AI readiness is not decision-grade until Claims administration platform evidence closes: Intent taxonomy not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,65,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0044,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0044,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,66,MER-SA07-INT-EVID-0044,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Provider quality and performance","CTO / Infrastructure, Cloud & Platform says Provider quality and performance is promising, but risk is not decision-grade until Tableau reporting estate evidence closes: Near-real-time quality layer not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,66,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0045,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0045,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,67,MER-SA07-INT-EVID-0045,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency","CTO / Infrastructure, Cloud & Platform says End-to-end cost transparency is promising, but metrics is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,67,found,found
meridian-health,tower,tower,story_block,datasets/tenant-inputs/meridian-health/approved-content/tower/story-blocks.json,tower:story:candidate-ai-opportunity-portfolio,Candidate AI Opportunity Portfolio,Candidate AI opportunities are readiness items until funded and measured.,fact:10_ai_automation_use_cases:MER-SA07-10_AI_AUTOMATION_USE_CASES-0046,10_ai_automation_use_cases,MER-SA07-10_AI_AUTOMATION_USE_CASES-0046,242,MER-V3-EVID-0100;MER-V3-EVID-0101;MER-V3-EVID-0102;MER-V3-EVID-0103;MER-V3-EVID-0104;MER-V3-EVID-0105;MER-V3-EVID-0106;MER-V3-EVID-0107;MER-V3-EVID-0108;MER-V3-EVID-0109;MER-V3-EVID-0110;MER-V3-EVID-0111,10_ai_automation_use_cases.csv,68,MER-SA07-INT-EVID-0046,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction","CTO / Infrastructure, Cloud & Platform says Payment integrity and leakage reduction is promising, but value is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,10_ai_automation_use_cases.csv,68,found,found
