report_id,report_name,business_function,lifecycle_status,refresh_cadence,source_data_product_id,evidence_gap
BI-HCDN-05245,denials report 05245,Compliance,active,weekly,DATA-HCDN-00736,source-backed candidate
BI-HCDN-05246,access report 05246,Provider Network,duplicate,monthly,DATA-HCDN-00739,source-backed candidate
BI-HCDN-05247,finance report 05247,Value-Based Care,stale,quarterly,DATA-HCDN-00742,owner unclear
BI-HCDN-05248,actuarial report 05248,Clinical Operations,candidate retire,real-time,DATA-HCDN-00745,source-backed candidate
BI-HCDN-05249,pharmacy report 05249,Revenue Cycle,executive critical,ad hoc,DATA-HCDN-00748,source-backed candidate
BI-HCDN-05250,provider-network report 05250,Patient Access,active,daily,DATA-HCDN-00751,source-backed candidate
BI-HCDN-05251,executive report 05251,Interoperability,duplicate,weekly,DATA-HCDN-00754,source-backed candidate
BI-HCDN-05252,Stars report 05252,Population Health,stale,monthly,DATA-HCDN-00757,source-backed candidate
BI-HCDN-05253,HEDIS report 05253,Health Plan Operations,candidate retire,quarterly,DATA-HCDN-00760,source-backed candidate
BI-HCDN-05254,CAHPS report 05254,Medicare Advantage,executive critical,real-time,DATA-HCDN-00763,source-backed candidate
BI-HCDN-05255,RAF report 05255,Claims Operations,active,ad hoc,DATA-HCDN-00766,source-backed candidate
BI-HCDN-05256,clinical report 05256,Utilization Management,duplicate,daily,DATA-HCDN-00769,KPI definition conflict
BI-HCDN-05257,claims report 05257,Member Services,stale,weekly,DATA-HCDN-00772,source-backed candidate
BI-HCDN-05258,denials report 05258,Quality and Stars,candidate retire,monthly,DATA-HCDN-00775,source-backed candidate
BI-HCDN-05259,access report 05259,Risk Adjustment,executive critical,quarterly,DATA-HCDN-00778,source-backed candidate
BI-HCDN-05260,finance report 05260,Care Management,active,real-time,DATA-HCDN-00781,source-backed candidate
BI-HCDN-05261,actuarial report 05261,Finance,duplicate,ad hoc,DATA-HCDN-00784,source-backed candidate
BI-HCDN-05262,pharmacy report 05262,Coding,stale,daily,DATA-HCDN-00787,source-backed candidate
BI-HCDN-05263,provider-network report 05263,Payer Contracting,candidate retire,weekly,DATA-HCDN-00790,source-backed candidate
BI-HCDN-05264,executive report 05264,Digital Front Door,executive critical,monthly,DATA-HCDN-00793,source-backed candidate
BI-HCDN-05265,Stars report 05265,Contact Center,active,quarterly,DATA-HCDN-00796,owner unclear
BI-HCDN-05266,HEDIS report 05266,Ambulatory Care,duplicate,real-time,DATA-HCDN-00799,source-backed candidate
BI-HCDN-05267,CAHPS report 05267,Emergency Department,stale,ad hoc,DATA-HCDN-00802,source-backed candidate
BI-HCDN-05268,RAF report 05268,Inpatient,candidate retire,daily,DATA-HCDN-00805,KPI definition conflict
BI-HCDN-05269,clinical report 05269,Surgery,executive critical,weekly,DATA-HCDN-00808,source-backed candidate
BI-HCDN-05270,claims report 05270,Imaging,active,monthly,DATA-HCDN-00811,source-backed candidate
BI-HCDN-05271,denials report 05271,Lab,duplicate,quarterly,DATA-HCDN-00814,source-backed candidate
BI-HCDN-05272,access report 05272,Pharmacy,stale,real-time,DATA-HCDN-00817,source-backed candidate
BI-HCDN-05273,finance report 05273,Oncology,candidate retire,ad hoc,DATA-HCDN-00820,source-backed candidate
BI-HCDN-05274,actuarial report 05274,Cardiology,executive critical,daily,DATA-HCDN-00823,owner unclear
BI-HCDN-05275,pharmacy report 05275,Data and Analytics,active,weekly,DATA-HCDN-00826,source-backed candidate
BI-HCDN-05276,provider-network report 05276,Clinical Analytics,duplicate,monthly,DATA-HCDN-00829,source-backed candidate
BI-HCDN-05277,executive report 05277,Actuarial,stale,quarterly,DATA-HCDN-00832,source-backed candidate
BI-HCDN-05278,Stars report 05278,Departmental Reporting,candidate retire,real-time,DATA-HCDN-00835,source-backed candidate
BI-HCDN-05279,HEDIS report 05279,AI Transformation,executive critical,ad hoc,DATA-HCDN-00838,source-backed candidate
BI-HCDN-05280,CAHPS report 05280,Technology,active,daily,DATA-HCDN-00841,KPI definition conflict
BI-HCDN-05281,RAF report 05281,Security,duplicate,weekly,DATA-HCDN-00844,source-backed candidate
BI-HCDN-05282,clinical report 05282,Procurement,stale,monthly,DATA-HCDN-00847,source-backed candidate
BI-HCDN-05283,claims report 05283,HR,candidate retire,quarterly,DATA-HCDN-00850,owner unclear
BI-HCDN-05284,denials report 05284,Supply Chain,executive critical,real-time,DATA-HCDN-00853,source-backed candidate
BI-HCDN-05285,access report 05285,Privacy,active,ad hoc,DATA-HCDN-00856,source-backed candidate
BI-HCDN-05286,finance report 05286,Compliance,duplicate,daily,DATA-HCDN-00859,source-backed candidate
BI-HCDN-05287,actuarial report 05287,Provider Network,stale,weekly,DATA-HCDN-00862,source-backed candidate
BI-HCDN-05288,pharmacy report 05288,Value-Based Care,candidate retire,monthly,DATA-HCDN-00865,source-backed candidate
BI-HCDN-05289,provider-network report 05289,Clinical Operations,executive critical,quarterly,DATA-HCDN-00868,source-backed candidate
BI-HCDN-05290,executive report 05290,Revenue Cycle,active,real-time,DATA-HCDN-00871,source-backed candidate
BI-HCDN-05291,Stars report 05291,Patient Access,duplicate,ad hoc,DATA-HCDN-00874,source-backed candidate
BI-HCDN-05292,HEDIS report 05292,Interoperability,stale,daily,DATA-HCDN-00877,KPI definition conflict
BI-HCDN-05293,CAHPS report 05293,Population Health,candidate retire,weekly,DATA-HCDN-00880,source-backed candidate
BI-HCDN-05294,RAF report 05294,Health Plan Operations,executive critical,monthly,DATA-HCDN-00883,source-backed candidate
BI-HCDN-05295,clinical report 05295,Medicare Advantage,active,quarterly,DATA-HCDN-00886,source-backed candidate
BI-HCDN-05296,claims report 05296,Claims Operations,duplicate,real-time,DATA-HCDN-00889,source-backed candidate
BI-HCDN-05297,denials report 05297,Utilization Management,stale,ad hoc,DATA-HCDN-00892,source-backed candidate
BI-HCDN-05298,access report 05298,Member Services,candidate retire,daily,DATA-HCDN-00895,source-backed candidate
BI-HCDN-05299,finance report 05299,Quality and Stars,executive critical,weekly,DATA-HCDN-00898,source-backed candidate
BI-HCDN-05300,actuarial report 05300,Risk Adjustment,active,monthly,DATA-HCDN-00901,source-backed candidate
BI-HCDN-05301,pharmacy report 05301,Care Management,duplicate,quarterly,DATA-HCDN-00904,owner unclear
BI-HCDN-05302,provider-network report 05302,Finance,stale,real-time,DATA-HCDN-00907,source-backed candidate
BI-HCDN-05303,executive report 05303,Coding,candidate retire,ad hoc,DATA-HCDN-00910,source-backed candidate
BI-HCDN-05304,Stars report 05304,Payer Contracting,executive critical,daily,DATA-HCDN-00913,KPI definition conflict
BI-HCDN-05305,HEDIS report 05305,Digital Front Door,active,weekly,DATA-HCDN-00916,source-backed candidate
BI-HCDN-05306,CAHPS report 05306,Contact Center,duplicate,monthly,DATA-HCDN-00919,source-backed candidate
BI-HCDN-05307,RAF report 05307,Ambulatory Care,stale,quarterly,DATA-HCDN-00922,source-backed candidate
BI-HCDN-05308,clinical report 05308,Emergency Department,candidate retire,real-time,DATA-HCDN-00925,source-backed candidate
BI-HCDN-05309,claims report 05309,Inpatient,executive critical,ad hoc,DATA-HCDN-00928,source-backed candidate
BI-HCDN-05310,denials report 05310,Surgery,active,daily,DATA-HCDN-00931,owner unclear
BI-HCDN-05311,access report 05311,Imaging,duplicate,weekly,DATA-HCDN-00934,source-backed candidate
BI-HCDN-05312,finance report 05312,Lab,stale,monthly,DATA-HCDN-00937,source-backed candidate
BI-HCDN-05313,actuarial report 05313,Pharmacy,candidate retire,quarterly,DATA-HCDN-00940,source-backed candidate
BI-HCDN-05314,pharmacy report 05314,Oncology,executive critical,real-time,DATA-HCDN-00943,source-backed candidate
BI-HCDN-05315,provider-network report 05315,Cardiology,active,ad hoc,DATA-HCDN-00946,source-backed candidate
BI-HCDN-05316,executive report 05316,Data and Analytics,duplicate,daily,DATA-HCDN-00949,KPI definition conflict
BI-HCDN-05317,Stars report 05317,Clinical Analytics,stale,weekly,DATA-HCDN-00952,source-backed candidate
BI-HCDN-05318,HEDIS report 05318,Actuarial,candidate retire,monthly,DATA-HCDN-00955,source-backed candidate
BI-HCDN-05319,CAHPS report 05319,Departmental Reporting,executive critical,quarterly,DATA-HCDN-00958,owner unclear
BI-HCDN-05320,RAF report 05320,AI Transformation,active,real-time,DATA-HCDN-00961,source-backed candidate
BI-HCDN-05321,clinical report 05321,Technology,duplicate,ad hoc,DATA-HCDN-00964,source-backed candidate
BI-HCDN-05322,claims report 05322,Security,stale,daily,DATA-HCDN-00967,source-backed candidate
BI-HCDN-05323,denials report 05323,Procurement,candidate retire,weekly,DATA-HCDN-00970,source-backed candidate
BI-HCDN-05324,access report 05324,HR,executive critical,monthly,DATA-HCDN-00973,source-backed candidate
BI-HCDN-05325,finance report 05325,Supply Chain,active,quarterly,DATA-HCDN-00976,source-backed candidate
BI-HCDN-05326,actuarial report 05326,Privacy,duplicate,real-time,DATA-HCDN-00979,source-backed candidate
BI-HCDN-05327,pharmacy report 05327,Compliance,stale,ad hoc,DATA-HCDN-00982,source-backed candidate
BI-HCDN-05328,provider-network report 05328,Provider Network,candidate retire,daily,DATA-HCDN-00985,KPI definition conflict
BI-HCDN-05329,executive report 05329,Value-Based Care,executive critical,weekly,DATA-HCDN-00988,source-backed candidate
BI-HCDN-05330,Stars report 05330,Clinical Operations,active,monthly,DATA-HCDN-00991,source-backed candidate
BI-HCDN-05331,HEDIS report 05331,Revenue Cycle,duplicate,quarterly,DATA-HCDN-00994,source-backed candidate
BI-HCDN-05332,CAHPS report 05332,Patient Access,stale,real-time,DATA-HCDN-00997,source-backed candidate
BI-HCDN-05333,RAF report 05333,Interoperability,candidate retire,ad hoc,DATA-HCDN-01000,source-backed candidate
BI-HCDN-05334,clinical report 05334,Population Health,executive critical,daily,DATA-HCDN-01003,source-backed candidate
BI-HCDN-05335,claims report 05335,Health Plan Operations,active,weekly,DATA-HCDN-01006,source-backed candidate
BI-HCDN-05336,denials report 05336,Medicare Advantage,duplicate,monthly,DATA-HCDN-01009,source-backed candidate
BI-HCDN-05337,access report 05337,Claims Operations,stale,quarterly,DATA-HCDN-01012,owner unclear
BI-HCDN-05338,finance report 05338,Utilization Management,candidate retire,real-time,DATA-HCDN-01015,source-backed candidate
BI-HCDN-05339,actuarial report 05339,Member Services,executive critical,ad hoc,DATA-HCDN-01018,source-backed candidate
BI-HCDN-05340,pharmacy report 05340,Quality and Stars,active,daily,DATA-HCDN-01021,KPI definition conflict
BI-HCDN-05341,provider-network report 05341,Risk Adjustment,duplicate,weekly,DATA-HCDN-01024,source-backed candidate
BI-HCDN-05342,executive report 05342,Care Management,stale,monthly,DATA-HCDN-01027,source-backed candidate
BI-HCDN-05343,Stars report 05343,Finance,candidate retire,quarterly,DATA-HCDN-01030,source-backed candidate
BI-HCDN-05344,HEDIS report 05344,Coding,executive critical,real-time,DATA-HCDN-01033,source-backed candidate
BI-HCDN-05345,CAHPS report 05345,Payer Contracting,active,ad hoc,DATA-HCDN-01036,source-backed candidate
BI-HCDN-05346,RAF report 05346,Digital Front Door,duplicate,daily,DATA-HCDN-01039,owner unclear
BI-HCDN-05347,clinical report 05347,Contact Center,stale,weekly,DATA-HCDN-01042,source-backed candidate
BI-HCDN-05348,claims report 05348,Ambulatory Care,candidate retire,monthly,DATA-HCDN-01045,source-backed candidate
BI-HCDN-05349,denials report 05349,Emergency Department,executive critical,quarterly,DATA-HCDN-01048,source-backed candidate
BI-HCDN-05350,access report 05350,Inpatient,active,real-time,DATA-HCDN-01051,source-backed candidate
BI-HCDN-05351,finance report 05351,Surgery,duplicate,ad hoc,DATA-HCDN-01054,source-backed candidate
BI-HCDN-05352,actuarial report 05352,Imaging,stale,daily,DATA-HCDN-01057,KPI definition conflict
BI-HCDN-05353,pharmacy report 05353,Lab,candidate retire,weekly,DATA-HCDN-01060,source-backed candidate
BI-HCDN-05354,provider-network report 05354,Pharmacy,executive critical,monthly,DATA-HCDN-01063,source-backed candidate
BI-HCDN-05355,executive report 05355,Oncology,active,quarterly,DATA-HCDN-01066,owner unclear
BI-HCDN-05356,Stars report 05356,Cardiology,duplicate,real-time,DATA-HCDN-01069,source-backed candidate
BI-HCDN-05357,HEDIS report 05357,Data and Analytics,stale,ad hoc,DATA-HCDN-01072,source-backed candidate
BI-HCDN-05358,CAHPS report 05358,Clinical Analytics,candidate retire,daily,DATA-HCDN-01075,source-backed candidate
BI-HCDN-05359,RAF report 05359,Actuarial,executive critical,weekly,DATA-HCDN-01078,source-backed candidate
BI-HCDN-05360,clinical report 05360,Departmental Reporting,active,monthly,DATA-HCDN-01081,source-backed candidate
BI-HCDN-05361,claims report 05361,AI Transformation,duplicate,quarterly,DATA-HCDN-01084,source-backed candidate
BI-HCDN-05362,denials report 05362,Technology,stale,real-time,DATA-HCDN-01087,source-backed candidate
BI-HCDN-05363,access report 05363,Security,candidate retire,ad hoc,DATA-HCDN-01090,source-backed candidate
BI-HCDN-05364,finance report 05364,Procurement,executive critical,daily,DATA-HCDN-01093,KPI definition conflict
BI-HCDN-05365,actuarial report 05365,HR,active,weekly,DATA-HCDN-01096,source-backed candidate
BI-HCDN-05366,pharmacy report 05366,Supply Chain,duplicate,monthly,DATA-HCDN-01099,source-backed candidate
BI-HCDN-05367,provider-network report 05367,Privacy,stale,quarterly,DATA-HCDN-01102,source-backed candidate
BI-HCDN-05368,executive report 05368,Compliance,candidate retire,real-time,DATA-HCDN-01105,source-backed candidate
BI-HCDN-05369,Stars report 05369,Provider Network,executive critical,ad hoc,DATA-HCDN-01108,source-backed candidate
BI-HCDN-05370,HEDIS report 05370,Value-Based Care,active,daily,DATA-HCDN-01111,source-backed candidate
BI-HCDN-05371,CAHPS report 05371,Clinical Operations,duplicate,weekly,DATA-HCDN-01114,source-backed candidate
BI-HCDN-05372,RAF report 05372,Revenue Cycle,stale,monthly,DATA-HCDN-01117,source-backed candidate
BI-HCDN-05373,clinical report 05373,Patient Access,candidate retire,quarterly,DATA-HCDN-01120,owner unclear
BI-HCDN-05374,claims report 05374,Interoperability,executive critical,real-time,DATA-HCDN-01123,source-backed candidate
BI-HCDN-05375,denials report 05375,Population Health,active,ad hoc,DATA-HCDN-01126,source-backed candidate
BI-HCDN-05376,access report 05376,Health Plan Operations,duplicate,daily,DATA-HCDN-01129,KPI definition conflict
BI-HCDN-05377,finance report 05377,Medicare Advantage,stale,weekly,DATA-HCDN-01132,source-backed candidate
BI-HCDN-05378,actuarial report 05378,Claims Operations,candidate retire,monthly,DATA-HCDN-01135,source-backed candidate
BI-HCDN-05379,pharmacy report 05379,Utilization Management,executive critical,quarterly,DATA-HCDN-01138,source-backed candidate
BI-HCDN-05380,provider-network report 05380,Member Services,active,real-time,DATA-HCDN-01141,source-backed candidate
BI-HCDN-05381,executive report 05381,Quality and Stars,duplicate,ad hoc,DATA-HCDN-01144,source-backed candidate
BI-HCDN-05382,Stars report 05382,Risk Adjustment,stale,daily,DATA-HCDN-01147,owner unclear
BI-HCDN-05383,HEDIS report 05383,Care Management,candidate retire,weekly,DATA-HCDN-01150,source-backed candidate
BI-HCDN-05384,CAHPS report 05384,Finance,executive critical,monthly,DATA-HCDN-01153,source-backed candidate
BI-HCDN-05385,RAF report 05385,Coding,active,quarterly,DATA-HCDN-01156,source-backed candidate
BI-HCDN-05386,clinical report 05386,Payer Contracting,duplicate,real-time,DATA-HCDN-01159,source-backed candidate
BI-HCDN-05387,claims report 05387,Digital Front Door,stale,ad hoc,DATA-HCDN-01162,source-backed candidate
BI-HCDN-05388,denials report 05388,Contact Center,candidate retire,daily,DATA-HCDN-01165,KPI definition conflict
BI-HCDN-05389,access report 05389,Ambulatory Care,executive critical,weekly,DATA-HCDN-01168,source-backed candidate
BI-HCDN-05390,finance report 05390,Emergency Department,active,monthly,DATA-HCDN-01171,source-backed candidate
BI-HCDN-05391,actuarial report 05391,Inpatient,duplicate,quarterly,DATA-HCDN-01174,owner unclear
BI-HCDN-05392,pharmacy report 05392,Surgery,stale,real-time,DATA-HCDN-01177,source-backed candidate
BI-HCDN-05393,provider-network report 05393,Imaging,candidate retire,ad hoc,DATA-HCDN-01180,source-backed candidate
BI-HCDN-05394,executive report 05394,Lab,executive critical,daily,DATA-HCDN-01183,source-backed candidate
BI-HCDN-05395,Stars report 05395,Pharmacy,active,weekly,DATA-HCDN-01186,source-backed candidate
BI-HCDN-05396,HEDIS report 05396,Oncology,duplicate,monthly,DATA-HCDN-01189,source-backed candidate
BI-HCDN-05397,CAHPS report 05397,Cardiology,stale,quarterly,DATA-HCDN-01192,source-backed candidate
BI-HCDN-05398,RAF report 05398,Data and Analytics,candidate retire,real-time,DATA-HCDN-01195,source-backed candidate
BI-HCDN-05399,clinical report 05399,Clinical Analytics,executive critical,ad hoc,DATA-HCDN-01198,source-backed candidate
BI-HCDN-05400,claims report 05400,Actuarial,active,daily,DATA-HCDN-01201,KPI definition conflict
BI-HCDN-05401,denials report 05401,Departmental Reporting,duplicate,weekly,DATA-HCDN-01204,source-backed candidate
