control_id,control_name,business_function,control_status,source_id
CTRL-HCDN-1580,incident review,Imaging,designed,SRC-HCDN-CTRL-141
CTRL-HCDN-1581,financial approval,Lab,operating,SRC-HCDN-CTRL-142
CTRL-HCDN-1582,privacy review,Pharmacy,gap,SRC-HCDN-CTRL-143
CTRL-HCDN-1583,model-risk review,Oncology,needs evidence,SRC-HCDN-CTRL-144
CTRL-HCDN-1584,PHI access review,Cardiology,candidate,SRC-HCDN-CTRL-145
CTRL-HCDN-1585,measure attestation,Data and Analytics,designed,SRC-HCDN-CTRL-146
CTRL-HCDN-1586,CMS submission control,Clinical Analytics,operating,SRC-HCDN-CTRL-147
CTRL-HCDN-1587,change control,Actuarial,gap,SRC-HCDN-CTRL-148
CTRL-HCDN-1588,data lineage certification,Departmental Reporting,needs evidence,SRC-HCDN-CTRL-149
CTRL-HCDN-1589,vendor BAA review,AI Transformation,candidate,SRC-HCDN-CTRL-150
CTRL-HCDN-1590,resilience test,Technology,designed,SRC-HCDN-CTRL-151
CTRL-HCDN-1591,incident review,Security,operating,SRC-HCDN-CTRL-152
CTRL-HCDN-1592,financial approval,Procurement,gap,SRC-HCDN-CTRL-153
CTRL-HCDN-1593,privacy review,HR,needs evidence,SRC-HCDN-CTRL-154
CTRL-HCDN-1594,model-risk review,Supply Chain,candidate,SRC-HCDN-CTRL-155
CTRL-HCDN-1595,PHI access review,Privacy,designed,SRC-HCDN-CTRL-156
CTRL-HCDN-1596,measure attestation,Compliance,operating,SRC-HCDN-CTRL-157
CTRL-HCDN-1597,CMS submission control,Provider Network,gap,SRC-HCDN-CTRL-158
CTRL-HCDN-1598,change control,Value-Based Care,needs evidence,SRC-HCDN-CTRL-159
CTRL-HCDN-1599,data lineage certification,Clinical Operations,candidate,SRC-HCDN-CTRL-160
CTRL-HCDN-1600,vendor BAA review,Revenue Cycle,designed,SRC-HCDN-CTRL-001
CTRL-HCDN-1601,resilience test,Patient Access,operating,SRC-HCDN-CTRL-002
CTRL-HCDN-1602,incident review,Interoperability,gap,SRC-HCDN-CTRL-003
CTRL-HCDN-1603,financial approval,Population Health,needs evidence,SRC-HCDN-CTRL-004
CTRL-HCDN-1604,privacy review,Health Plan Operations,candidate,SRC-HCDN-CTRL-005
CTRL-HCDN-1605,model-risk review,Medicare Advantage,designed,SRC-HCDN-CTRL-006
CTRL-HCDN-1606,PHI access review,Claims Operations,operating,SRC-HCDN-CTRL-007
CTRL-HCDN-1607,measure attestation,Utilization Management,gap,SRC-HCDN-CTRL-008
CTRL-HCDN-1608,CMS submission control,Member Services,needs evidence,SRC-HCDN-CTRL-009
CTRL-HCDN-1609,change control,Quality and Stars,candidate,SRC-HCDN-CTRL-010
CTRL-HCDN-1610,data lineage certification,Risk Adjustment,designed,SRC-HCDN-CTRL-011
CTRL-HCDN-1611,vendor BAA review,Care Management,operating,SRC-HCDN-CTRL-012
CTRL-HCDN-1612,resilience test,Finance,gap,SRC-HCDN-CTRL-013
CTRL-HCDN-1613,incident review,Coding,needs evidence,SRC-HCDN-CTRL-014
CTRL-HCDN-1614,financial approval,Payer Contracting,candidate,SRC-HCDN-CTRL-015
CTRL-HCDN-1615,privacy review,Digital Front Door,designed,SRC-HCDN-CTRL-016
CTRL-HCDN-1616,model-risk review,Contact Center,operating,SRC-HCDN-CTRL-017
CTRL-HCDN-1617,PHI access review,Ambulatory Care,gap,SRC-HCDN-CTRL-018
CTRL-HCDN-1618,measure attestation,Emergency Department,needs evidence,SRC-HCDN-CTRL-019
CTRL-HCDN-1619,CMS submission control,Inpatient,candidate,SRC-HCDN-CTRL-020
CTRL-HCDN-1620,change control,Surgery,designed,SRC-HCDN-CTRL-021
CTRL-HCDN-1621,data lineage certification,Imaging,operating,SRC-HCDN-CTRL-022
CTRL-HCDN-1622,vendor BAA review,Lab,gap,SRC-HCDN-CTRL-023
CTRL-HCDN-1623,resilience test,Pharmacy,needs evidence,SRC-HCDN-CTRL-024
CTRL-HCDN-1624,incident review,Oncology,candidate,SRC-HCDN-CTRL-025
CTRL-HCDN-1625,financial approval,Cardiology,designed,SRC-HCDN-CTRL-026
CTRL-HCDN-1626,privacy review,Data and Analytics,operating,SRC-HCDN-CTRL-027
CTRL-HCDN-1627,model-risk review,Clinical Analytics,gap,SRC-HCDN-CTRL-028
CTRL-HCDN-1628,PHI access review,Actuarial,needs evidence,SRC-HCDN-CTRL-029
CTRL-HCDN-1629,measure attestation,Departmental Reporting,candidate,SRC-HCDN-CTRL-030
CTRL-HCDN-1630,CMS submission control,AI Transformation,designed,SRC-HCDN-CTRL-031
CTRL-HCDN-1631,change control,Technology,operating,SRC-HCDN-CTRL-032
CTRL-HCDN-1632,data lineage certification,Security,gap,SRC-HCDN-CTRL-033
CTRL-HCDN-1633,vendor BAA review,Procurement,needs evidence,SRC-HCDN-CTRL-034
CTRL-HCDN-1634,resilience test,HR,candidate,SRC-HCDN-CTRL-035
CTRL-HCDN-1635,incident review,Supply Chain,designed,SRC-HCDN-CTRL-036
CTRL-HCDN-1636,financial approval,Privacy,operating,SRC-HCDN-CTRL-037
CTRL-HCDN-1637,privacy review,Compliance,gap,SRC-HCDN-CTRL-038
CTRL-HCDN-1638,model-risk review,Provider Network,needs evidence,SRC-HCDN-CTRL-039
CTRL-HCDN-1639,PHI access review,Value-Based Care,candidate,SRC-HCDN-CTRL-040
CTRL-HCDN-1640,measure attestation,Clinical Operations,designed,SRC-HCDN-CTRL-041
CTRL-HCDN-1641,CMS submission control,Revenue Cycle,operating,SRC-HCDN-CTRL-042
CTRL-HCDN-1642,change control,Patient Access,gap,SRC-HCDN-CTRL-043
CTRL-HCDN-1643,data lineage certification,Interoperability,needs evidence,SRC-HCDN-CTRL-044
CTRL-HCDN-1644,vendor BAA review,Population Health,candidate,SRC-HCDN-CTRL-045
CTRL-HCDN-1645,resilience test,Health Plan Operations,designed,SRC-HCDN-CTRL-046
CTRL-HCDN-1646,incident review,Medicare Advantage,operating,SRC-HCDN-CTRL-047
CTRL-HCDN-1647,financial approval,Claims Operations,gap,SRC-HCDN-CTRL-048
CTRL-HCDN-1648,privacy review,Utilization Management,needs evidence,SRC-HCDN-CTRL-049
CTRL-HCDN-1649,model-risk review,Member Services,candidate,SRC-HCDN-CTRL-050
CTRL-HCDN-1650,PHI access review,Quality and Stars,designed,SRC-HCDN-CTRL-051
CTRL-HCDN-1651,measure attestation,Risk Adjustment,operating,SRC-HCDN-CTRL-052
CTRL-HCDN-1652,CMS submission control,Care Management,gap,SRC-HCDN-CTRL-053
CTRL-HCDN-1653,change control,Finance,needs evidence,SRC-HCDN-CTRL-054
CTRL-HCDN-1654,data lineage certification,Coding,candidate,SRC-HCDN-CTRL-055
CTRL-HCDN-1655,vendor BAA review,Payer Contracting,designed,SRC-HCDN-CTRL-056
CTRL-HCDN-1656,resilience test,Digital Front Door,operating,SRC-HCDN-CTRL-057
CTRL-HCDN-1657,incident review,Contact Center,gap,SRC-HCDN-CTRL-058
CTRL-HCDN-1658,financial approval,Ambulatory Care,needs evidence,SRC-HCDN-CTRL-059
CTRL-HCDN-1659,privacy review,Emergency Department,candidate,SRC-HCDN-CTRL-060
CTRL-HCDN-1660,model-risk review,Inpatient,designed,SRC-HCDN-CTRL-061
CTRL-HCDN-1661,PHI access review,Surgery,operating,SRC-HCDN-CTRL-062
CTRL-HCDN-1662,measure attestation,Imaging,gap,SRC-HCDN-CTRL-063
CTRL-HCDN-1663,CMS submission control,Lab,needs evidence,SRC-HCDN-CTRL-064
CTRL-HCDN-1664,change control,Pharmacy,candidate,SRC-HCDN-CTRL-065
CTRL-HCDN-1665,data lineage certification,Oncology,designed,SRC-HCDN-CTRL-066
CTRL-HCDN-1666,vendor BAA review,Cardiology,operating,SRC-HCDN-CTRL-067
CTRL-HCDN-1667,resilience test,Data and Analytics,gap,SRC-HCDN-CTRL-068
CTRL-HCDN-1668,incident review,Clinical Analytics,needs evidence,SRC-HCDN-CTRL-069
CTRL-HCDN-1669,financial approval,Actuarial,candidate,SRC-HCDN-CTRL-070
CTRL-HCDN-1670,privacy review,Departmental Reporting,designed,SRC-HCDN-CTRL-071
CTRL-HCDN-1671,model-risk review,AI Transformation,operating,SRC-HCDN-CTRL-072
CTRL-HCDN-1672,PHI access review,Technology,gap,SRC-HCDN-CTRL-073
CTRL-HCDN-1673,measure attestation,Security,needs evidence,SRC-HCDN-CTRL-074
CTRL-HCDN-1674,CMS submission control,Procurement,candidate,SRC-HCDN-CTRL-075
CTRL-HCDN-1675,change control,HR,designed,SRC-HCDN-CTRL-076
CTRL-HCDN-1676,data lineage certification,Supply Chain,operating,SRC-HCDN-CTRL-077
CTRL-HCDN-1677,vendor BAA review,Privacy,gap,SRC-HCDN-CTRL-078
CTRL-HCDN-1678,resilience test,Compliance,needs evidence,SRC-HCDN-CTRL-079
CTRL-HCDN-1679,incident review,Provider Network,candidate,SRC-HCDN-CTRL-080
CTRL-HCDN-1680,financial approval,Value-Based Care,designed,SRC-HCDN-CTRL-081
CTRL-HCDN-1681,privacy review,Clinical Operations,operating,SRC-HCDN-CTRL-082
CTRL-HCDN-1682,model-risk review,Revenue Cycle,gap,SRC-HCDN-CTRL-083
CTRL-HCDN-1683,PHI access review,Patient Access,needs evidence,SRC-HCDN-CTRL-084
CTRL-HCDN-1684,measure attestation,Interoperability,candidate,SRC-HCDN-CTRL-085
CTRL-HCDN-1685,CMS submission control,Population Health,designed,SRC-HCDN-CTRL-086
CTRL-HCDN-1686,change control,Health Plan Operations,operating,SRC-HCDN-CTRL-087
CTRL-HCDN-1687,data lineage certification,Medicare Advantage,gap,SRC-HCDN-CTRL-088
CTRL-HCDN-1688,vendor BAA review,Claims Operations,needs evidence,SRC-HCDN-CTRL-089
CTRL-HCDN-1689,resilience test,Utilization Management,candidate,SRC-HCDN-CTRL-090
CTRL-HCDN-1690,incident review,Member Services,designed,SRC-HCDN-CTRL-091
CTRL-HCDN-1691,financial approval,Quality and Stars,operating,SRC-HCDN-CTRL-092
CTRL-HCDN-1692,privacy review,Risk Adjustment,gap,SRC-HCDN-CTRL-093
CTRL-HCDN-1693,model-risk review,Care Management,needs evidence,SRC-HCDN-CTRL-094
CTRL-HCDN-1694,PHI access review,Finance,candidate,SRC-HCDN-CTRL-095
CTRL-HCDN-1695,measure attestation,Coding,designed,SRC-HCDN-CTRL-096
CTRL-HCDN-1696,CMS submission control,Payer Contracting,operating,SRC-HCDN-CTRL-097
CTRL-HCDN-1697,change control,Digital Front Door,gap,SRC-HCDN-CTRL-098
CTRL-HCDN-1698,data lineage certification,Contact Center,needs evidence,SRC-HCDN-CTRL-099
CTRL-HCDN-1699,vendor BAA review,Ambulatory Care,candidate,SRC-HCDN-CTRL-100
CTRL-HCDN-1700,resilience test,Emergency Department,designed,SRC-HCDN-CTRL-101
CTRL-HCDN-1701,incident review,Inpatient,operating,SRC-HCDN-CTRL-102
CTRL-HCDN-1702,financial approval,Surgery,gap,SRC-HCDN-CTRL-103
CTRL-HCDN-1703,privacy review,Imaging,needs evidence,SRC-HCDN-CTRL-104
CTRL-HCDN-1704,model-risk review,Lab,candidate,SRC-HCDN-CTRL-105
CTRL-HCDN-1705,PHI access review,Pharmacy,designed,SRC-HCDN-CTRL-106
CTRL-HCDN-1706,measure attestation,Oncology,operating,SRC-HCDN-CTRL-107
CTRL-HCDN-1707,CMS submission control,Cardiology,gap,SRC-HCDN-CTRL-108
CTRL-HCDN-1708,change control,Data and Analytics,needs evidence,SRC-HCDN-CTRL-109
CTRL-HCDN-1709,data lineage certification,Clinical Analytics,candidate,SRC-HCDN-CTRL-110
CTRL-HCDN-1710,vendor BAA review,Actuarial,designed,SRC-HCDN-CTRL-111
CTRL-HCDN-1711,resilience test,Departmental Reporting,operating,SRC-HCDN-CTRL-112
CTRL-HCDN-1712,incident review,AI Transformation,gap,SRC-HCDN-CTRL-113
CTRL-HCDN-1713,financial approval,Technology,needs evidence,SRC-HCDN-CTRL-114
CTRL-HCDN-1714,privacy review,Security,candidate,SRC-HCDN-CTRL-115
CTRL-HCDN-1715,model-risk review,Procurement,designed,SRC-HCDN-CTRL-116
CTRL-HCDN-1716,PHI access review,HR,operating,SRC-HCDN-CTRL-117
CTRL-HCDN-1717,measure attestation,Supply Chain,gap,SRC-HCDN-CTRL-118
CTRL-HCDN-1718,CMS submission control,Privacy,needs evidence,SRC-HCDN-CTRL-119
CTRL-HCDN-1719,change control,Compliance,candidate,SRC-HCDN-CTRL-120
CTRL-HCDN-1720,data lineage certification,Provider Network,designed,SRC-HCDN-CTRL-121
CTRL-HCDN-1721,vendor BAA review,Value-Based Care,operating,SRC-HCDN-CTRL-122
CTRL-HCDN-1722,resilience test,Clinical Operations,gap,SRC-HCDN-CTRL-123
CTRL-HCDN-1723,incident review,Revenue Cycle,needs evidence,SRC-HCDN-CTRL-124
CTRL-HCDN-1724,financial approval,Patient Access,candidate,SRC-HCDN-CTRL-125
CTRL-HCDN-1725,privacy review,Interoperability,designed,SRC-HCDN-CTRL-126
CTRL-HCDN-1726,model-risk review,Population Health,operating,SRC-HCDN-CTRL-127
CTRL-HCDN-1727,PHI access review,Health Plan Operations,gap,SRC-HCDN-CTRL-128
CTRL-HCDN-1728,measure attestation,Medicare Advantage,needs evidence,SRC-HCDN-CTRL-129
CTRL-HCDN-1729,CMS submission control,Claims Operations,candidate,SRC-HCDN-CTRL-130
CTRL-HCDN-1730,change control,Utilization Management,designed,SRC-HCDN-CTRL-131
CTRL-HCDN-1731,data lineage certification,Member Services,operating,SRC-HCDN-CTRL-132
CTRL-HCDN-1732,vendor BAA review,Quality and Stars,gap,SRC-HCDN-CTRL-133
CTRL-HCDN-1733,resilience test,Risk Adjustment,needs evidence,SRC-HCDN-CTRL-134
CTRL-HCDN-1734,incident review,Care Management,candidate,SRC-HCDN-CTRL-135
CTRL-HCDN-1735,financial approval,Finance,designed,SRC-HCDN-CTRL-136
CTRL-HCDN-1736,privacy review,Coding,operating,SRC-HCDN-CTRL-137
CTRL-HCDN-1737,model-risk review,Payer Contracting,gap,SRC-HCDN-CTRL-138
CTRL-HCDN-1738,PHI access review,Digital Front Door,needs evidence,SRC-HCDN-CTRL-139
CTRL-HCDN-1739,measure attestation,Contact Center,candidate,SRC-HCDN-CTRL-140
CTRL-HCDN-1740,CMS submission control,Ambulatory Care,designed,SRC-HCDN-CTRL-141
CTRL-HCDN-1741,change control,Emergency Department,operating,SRC-HCDN-CTRL-142
CTRL-HCDN-1742,data lineage certification,Inpatient,gap,SRC-HCDN-CTRL-143
CTRL-HCDN-1743,vendor BAA review,Surgery,needs evidence,SRC-HCDN-CTRL-144
CTRL-HCDN-1744,resilience test,Imaging,candidate,SRC-HCDN-CTRL-145
CTRL-HCDN-1745,incident review,Lab,designed,SRC-HCDN-CTRL-146
CTRL-HCDN-1746,financial approval,Pharmacy,operating,SRC-HCDN-CTRL-147
CTRL-HCDN-1747,privacy review,Oncology,gap,SRC-HCDN-CTRL-148
CTRL-HCDN-1748,model-risk review,Cardiology,needs evidence,SRC-HCDN-CTRL-149
CTRL-HCDN-1749,PHI access review,Data and Analytics,candidate,SRC-HCDN-CTRL-150
CTRL-HCDN-1750,measure attestation,Clinical Analytics,designed,SRC-HCDN-CTRL-151
CTRL-HCDN-1751,CMS submission control,Actuarial,operating,SRC-HCDN-CTRL-152
CTRL-HCDN-1752,change control,Departmental Reporting,gap,SRC-HCDN-CTRL-153
CTRL-HCDN-1753,data lineage certification,AI Transformation,needs evidence,SRC-HCDN-CTRL-154
CTRL-HCDN-1754,vendor BAA review,Technology,candidate,SRC-HCDN-CTRL-155
CTRL-HCDN-1755,resilience test,Security,designed,SRC-HCDN-CTRL-156
CTRL-HCDN-1756,incident review,Procurement,operating,SRC-HCDN-CTRL-157
CTRL-HCDN-1757,financial approval,HR,gap,SRC-HCDN-CTRL-158
CTRL-HCDN-1758,privacy review,Supply Chain,needs evidence,SRC-HCDN-CTRL-159
CTRL-HCDN-1759,model-risk review,Privacy,candidate,SRC-HCDN-CTRL-160
CTRL-HCDN-1760,PHI access review,Compliance,designed,SRC-HCDN-CTRL-001
CTRL-HCDN-1761,measure attestation,Provider Network,operating,SRC-HCDN-CTRL-002
CTRL-HCDN-1762,CMS submission control,Value-Based Care,gap,SRC-HCDN-CTRL-003
CTRL-HCDN-1763,change control,Clinical Operations,needs evidence,SRC-HCDN-CTRL-004
CTRL-HCDN-1764,data lineage certification,Revenue Cycle,candidate,SRC-HCDN-CTRL-005
CTRL-HCDN-1765,vendor BAA review,Patient Access,designed,SRC-HCDN-CTRL-006
CTRL-HCDN-1766,resilience test,Interoperability,operating,SRC-HCDN-CTRL-007
CTRL-HCDN-1767,incident review,Population Health,gap,SRC-HCDN-CTRL-008
CTRL-HCDN-1768,financial approval,Health Plan Operations,needs evidence,SRC-HCDN-CTRL-009
CTRL-HCDN-1769,privacy review,Medicare Advantage,candidate,SRC-HCDN-CTRL-010
CTRL-HCDN-1770,model-risk review,Claims Operations,designed,SRC-HCDN-CTRL-011
CTRL-HCDN-1771,PHI access review,Utilization Management,operating,SRC-HCDN-CTRL-012
CTRL-HCDN-1772,measure attestation,Member Services,gap,SRC-HCDN-CTRL-013
CTRL-HCDN-1773,CMS submission control,Quality and Stars,needs evidence,SRC-HCDN-CTRL-014
CTRL-HCDN-1774,change control,Risk Adjustment,candidate,SRC-HCDN-CTRL-015
CTRL-HCDN-1775,data lineage certification,Care Management,designed,SRC-HCDN-CTRL-016
CTRL-HCDN-1776,vendor BAA review,Finance,operating,SRC-HCDN-CTRL-017
CTRL-HCDN-1777,resilience test,Coding,gap,SRC-HCDN-CTRL-018
CTRL-HCDN-1778,incident review,Payer Contracting,needs evidence,SRC-HCDN-CTRL-019
CTRL-HCDN-1779,financial approval,Digital Front Door,candidate,SRC-HCDN-CTRL-020
CTRL-HCDN-1780,privacy review,Contact Center,designed,SRC-HCDN-CTRL-021
CTRL-HCDN-1781,model-risk review,Ambulatory Care,operating,SRC-HCDN-CTRL-022
CTRL-HCDN-1782,PHI access review,Emergency Department,gap,SRC-HCDN-CTRL-023
CTRL-HCDN-1783,measure attestation,Inpatient,needs evidence,SRC-HCDN-CTRL-024
CTRL-HCDN-1784,CMS submission control,Surgery,candidate,SRC-HCDN-CTRL-025
CTRL-HCDN-1785,change control,Imaging,designed,SRC-HCDN-CTRL-026
CTRL-HCDN-1786,data lineage certification,Lab,operating,SRC-HCDN-CTRL-027
CTRL-HCDN-1787,vendor BAA review,Pharmacy,gap,SRC-HCDN-CTRL-028
CTRL-HCDN-1788,resilience test,Oncology,needs evidence,SRC-HCDN-CTRL-029
CTRL-HCDN-1789,incident review,Cardiology,candidate,SRC-HCDN-CTRL-030
CTRL-HCDN-1790,financial approval,Data and Analytics,designed,SRC-HCDN-CTRL-031
CTRL-HCDN-1791,privacy review,Clinical Analytics,operating,SRC-HCDN-CTRL-032
CTRL-HCDN-1792,model-risk review,Actuarial,gap,SRC-HCDN-CTRL-033
CTRL-HCDN-1793,PHI access review,Departmental Reporting,needs evidence,SRC-HCDN-CTRL-034
CTRL-HCDN-1794,measure attestation,AI Transformation,candidate,SRC-HCDN-CTRL-035
CTRL-HCDN-1795,CMS submission control,Technology,designed,SRC-HCDN-CTRL-036
CTRL-HCDN-1796,change control,Security,operating,SRC-HCDN-CTRL-037
CTRL-HCDN-1797,data lineage certification,Procurement,gap,SRC-HCDN-CTRL-038
CTRL-HCDN-1798,vendor BAA review,HR,needs evidence,SRC-HCDN-CTRL-039
CTRL-HCDN-1799,resilience test,Supply Chain,candidate,SRC-HCDN-CTRL-040
CTRL-HCDN-1800,incident review,Privacy,designed,SRC-HCDN-CTRL-041
CTRL-HCDN-1801,financial approval,Compliance,operating,SRC-HCDN-CTRL-042
CTRL-HCDN-1802,privacy review,Provider Network,gap,SRC-HCDN-CTRL-043
CTRL-HCDN-1803,model-risk review,Value-Based Care,needs evidence,SRC-HCDN-CTRL-044
CTRL-HCDN-1804,PHI access review,Clinical Operations,candidate,SRC-HCDN-CTRL-045
CTRL-HCDN-1805,measure attestation,Revenue Cycle,designed,SRC-HCDN-CTRL-046
CTRL-HCDN-1806,CMS submission control,Patient Access,operating,SRC-HCDN-CTRL-047
CTRL-HCDN-1807,change control,Interoperability,gap,SRC-HCDN-CTRL-048
CTRL-HCDN-1808,data lineage certification,Population Health,needs evidence,SRC-HCDN-CTRL-049
CTRL-HCDN-1809,vendor BAA review,Health Plan Operations,candidate,SRC-HCDN-CTRL-050
CTRL-HCDN-1810,resilience test,Medicare Advantage,designed,SRC-HCDN-CTRL-051
CTRL-HCDN-1811,incident review,Claims Operations,operating,SRC-HCDN-CTRL-052
CTRL-HCDN-1812,financial approval,Utilization Management,gap,SRC-HCDN-CTRL-053
CTRL-HCDN-1813,privacy review,Member Services,needs evidence,SRC-HCDN-CTRL-054
CTRL-HCDN-1814,model-risk review,Quality and Stars,candidate,SRC-HCDN-CTRL-055
CTRL-HCDN-1815,PHI access review,Risk Adjustment,designed,SRC-HCDN-CTRL-056
CTRL-HCDN-1816,measure attestation,Care Management,operating,SRC-HCDN-CTRL-057
CTRL-HCDN-1817,CMS submission control,Finance,gap,SRC-HCDN-CTRL-058
CTRL-HCDN-1818,change control,Coding,needs evidence,SRC-HCDN-CTRL-059
CTRL-HCDN-1819,data lineage certification,Payer Contracting,candidate,SRC-HCDN-CTRL-060
CTRL-HCDN-1820,vendor BAA review,Digital Front Door,designed,SRC-HCDN-CTRL-061
CTRL-HCDN-1821,resilience test,Contact Center,operating,SRC-HCDN-CTRL-062
CTRL-HCDN-1822,incident review,Ambulatory Care,gap,SRC-HCDN-CTRL-063
CTRL-HCDN-1823,financial approval,Emergency Department,needs evidence,SRC-HCDN-CTRL-064
CTRL-HCDN-1824,privacy review,Inpatient,candidate,SRC-HCDN-CTRL-065
CTRL-HCDN-1825,model-risk review,Surgery,designed,SRC-HCDN-CTRL-066
CTRL-HCDN-1826,PHI access review,Imaging,operating,SRC-HCDN-CTRL-067
CTRL-HCDN-1827,measure attestation,Lab,gap,SRC-HCDN-CTRL-068
CTRL-HCDN-1828,CMS submission control,Pharmacy,needs evidence,SRC-HCDN-CTRL-069
CTRL-HCDN-1829,change control,Oncology,candidate,SRC-HCDN-CTRL-070
CTRL-HCDN-1830,data lineage certification,Cardiology,designed,SRC-HCDN-CTRL-071
CTRL-HCDN-1831,vendor BAA review,Data and Analytics,operating,SRC-HCDN-CTRL-072
CTRL-HCDN-1832,resilience test,Clinical Analytics,gap,SRC-HCDN-CTRL-073
CTRL-HCDN-1833,incident review,Actuarial,needs evidence,SRC-HCDN-CTRL-074
CTRL-HCDN-1834,financial approval,Departmental Reporting,candidate,SRC-HCDN-CTRL-075
CTRL-HCDN-1835,privacy review,AI Transformation,designed,SRC-HCDN-CTRL-076
CTRL-HCDN-1836,model-risk review,Technology,operating,SRC-HCDN-CTRL-077
CTRL-HCDN-1837,PHI access review,Security,gap,SRC-HCDN-CTRL-078
CTRL-HCDN-1838,measure attestation,Procurement,needs evidence,SRC-HCDN-CTRL-079
CTRL-HCDN-1839,CMS submission control,HR,candidate,SRC-HCDN-CTRL-080
CTRL-HCDN-1840,change control,Supply Chain,designed,SRC-HCDN-CTRL-081
CTRL-HCDN-1841,data lineage certification,Privacy,operating,SRC-HCDN-CTRL-082
CTRL-HCDN-1842,vendor BAA review,Compliance,gap,SRC-HCDN-CTRL-083
CTRL-HCDN-1843,resilience test,Provider Network,needs evidence,SRC-HCDN-CTRL-084
CTRL-HCDN-1844,incident review,Value-Based Care,candidate,SRC-HCDN-CTRL-085
CTRL-HCDN-1845,financial approval,Clinical Operations,designed,SRC-HCDN-CTRL-086
CTRL-HCDN-1846,privacy review,Revenue Cycle,operating,SRC-HCDN-CTRL-087
CTRL-HCDN-1847,model-risk review,Patient Access,gap,SRC-HCDN-CTRL-088
CTRL-HCDN-1848,PHI access review,Interoperability,needs evidence,SRC-HCDN-CTRL-089
CTRL-HCDN-1849,measure attestation,Population Health,candidate,SRC-HCDN-CTRL-090
CTRL-HCDN-1850,CMS submission control,Health Plan Operations,designed,SRC-HCDN-CTRL-091
CTRL-HCDN-1851,change control,Medicare Advantage,operating,SRC-HCDN-CTRL-092
CTRL-HCDN-1852,data lineage certification,Claims Operations,gap,SRC-HCDN-CTRL-093
CTRL-HCDN-1853,vendor BAA review,Utilization Management,needs evidence,SRC-HCDN-CTRL-094
CTRL-HCDN-1854,resilience test,Member Services,candidate,SRC-HCDN-CTRL-095
CTRL-HCDN-1855,incident review,Quality and Stars,designed,SRC-HCDN-CTRL-096
CTRL-HCDN-1856,financial approval,Risk Adjustment,operating,SRC-HCDN-CTRL-097
CTRL-HCDN-1857,privacy review,Care Management,gap,SRC-HCDN-CTRL-098
CTRL-HCDN-1858,model-risk review,Finance,needs evidence,SRC-HCDN-CTRL-099
CTRL-HCDN-1859,PHI access review,Coding,candidate,SRC-HCDN-CTRL-100
CTRL-HCDN-1860,measure attestation,Payer Contracting,designed,SRC-HCDN-CTRL-101
CTRL-HCDN-1861,CMS submission control,Digital Front Door,operating,SRC-HCDN-CTRL-102
CTRL-HCDN-1862,change control,Contact Center,gap,SRC-HCDN-CTRL-103
CTRL-HCDN-1863,data lineage certification,Ambulatory Care,needs evidence,SRC-HCDN-CTRL-104
CTRL-HCDN-1864,vendor BAA review,Emergency Department,candidate,SRC-HCDN-CTRL-105
