data_product_id,data_product_name,domain,platform_pattern,business_function,logical_footprint,ingestion_pattern,lineage_status,ai_or_bi_use,vendor_id
DATA-HCDN-00820,QUALITY_STARS product 00820,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Clinical Operations,0.5 TB/PB logical footprint family,X12/claims feed,conflicting KPI definition,BI / operational analytics,VEND-HCDN-341
DATA-HCDN-00821,RAF_RISK_ADJUSTMENT product 00821,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Revenue Cycle,0.6 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-342
DATA-HCDN-00822,CLAIMS_MEMBER product 00822,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Patient Access,0.6 TB/PB logical footprint family,SFTP flat file,lineage incomplete,BI / operational analytics,VEND-HCDN-343
DATA-HCDN-00823,REVENUE_CYCLE product 00823,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Interoperability,0.7 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-344
DATA-HCDN-00824,PATIENT_ACCESS product 00824,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Population Health,0.7 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-345
DATA-HCDN-00825,PHARMACY_PBM product 00825,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Health Plan Operations,0.7 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-346
DATA-HCDN-00826,FINANCE_ACTUARIAL product 00826,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Medicare Advantage,0.8 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-347
DATA-HCDN-00827,CLOUD_AI_USE_CASES product 00827,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Claims Operations,0.8 TB/PB logical footprint family,X12/claims feed,lineage candidate,AI governance candidate,VEND-HCDN-348
DATA-HCDN-00828,CLINICAL_EVENTS product 00828,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Utilization Management,0.9 TB/PB logical footprint family,SSIS batch,lineage incomplete,BI / operational analytics,VEND-HCDN-349
DATA-HCDN-00829,QUALITY_STARS product 00829,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Member Services,0.9 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-350
DATA-HCDN-00830,RAF_RISK_ADJUSTMENT product 00830,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Quality and Stars,0.9 TB/PB logical footprint family,Epic extract,conflicting KPI definition,BI / operational analytics,VEND-HCDN-351
DATA-HCDN-00831,CLAIMS_MEMBER product 00831,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Risk Adjustment,1.0 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-352
DATA-HCDN-00832,REVENUE_CYCLE product 00832,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Care Management,1.0 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-353
DATA-HCDN-00833,PATIENT_ACCESS product 00833,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Finance,1.1 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-354
DATA-HCDN-00834,PHARMACY_PBM product 00834,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Coding,1.1 TB/PB logical footprint family,X12/claims feed,lineage incomplete,BI / operational analytics,VEND-HCDN-355
DATA-HCDN-00835,FINANCE_ACTUARIAL product 00835,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Payer Contracting,1.1 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-356
DATA-HCDN-00836,CLOUD_AI_USE_CASES product 00836,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Digital Front Door,1.2 TB/PB logical footprint family,SFTP flat file,lineage candidate,AI governance candidate,VEND-HCDN-357
DATA-HCDN-00837,CLINICAL_EVENTS product 00837,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Contact Center,1.2 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-358
DATA-HCDN-00838,QUALITY_STARS product 00838,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Ambulatory Care,1.3 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-359
DATA-HCDN-00839,RAF_RISK_ADJUSTMENT product 00839,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Emergency Department,1.3 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-360
DATA-HCDN-00840,CLAIMS_MEMBER product 00840,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Inpatient,1.3 TB/PB logical footprint family,HL7/FHIR feed,lineage incomplete,BI / operational analytics,VEND-HCDN-361
DATA-HCDN-00841,REVENUE_CYCLE product 00841,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Surgery,1.4 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-362
DATA-HCDN-00842,PATIENT_ACCESS product 00842,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Imaging,1.4 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-363
DATA-HCDN-00843,PHARMACY_PBM product 00843,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Lab,1.5 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-364
DATA-HCDN-00844,FINANCE_ACTUARIAL product 00844,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Pharmacy,1.5 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-365
DATA-HCDN-00845,CLOUD_AI_USE_CASES product 00845,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Oncology,1.5 TB/PB logical footprint family,cloud pipeline,lineage candidate,AI governance candidate,VEND-HCDN-366
DATA-HCDN-00846,CLINICAL_EVENTS product 00846,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Cardiology,1.6 TB/PB logical footprint family,manual spreadsheet upload,lineage incomplete,BI / operational analytics,VEND-HCDN-367
DATA-HCDN-00847,QUALITY_STARS product 00847,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Data and Analytics,1.6 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-368
DATA-HCDN-00848,RAF_RISK_ADJUSTMENT product 00848,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Clinical Analytics,1.7 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-369
DATA-HCDN-00849,CLAIMS_MEMBER product 00849,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Actuarial,1.7 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-370
DATA-HCDN-00850,REVENUE_CYCLE product 00850,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Departmental Reporting,1.7 TB/PB logical footprint family,SFTP flat file,conflicting KPI definition,BI / operational analytics,VEND-HCDN-371
DATA-HCDN-00851,PATIENT_ACCESS product 00851,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,AI Transformation,1.8 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-372
DATA-HCDN-00852,PHARMACY_PBM product 00852,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Technology,1.8 TB/PB logical footprint family,cloud pipeline,lineage incomplete,BI / operational analytics,VEND-HCDN-373
DATA-HCDN-00853,FINANCE_ACTUARIAL product 00853,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Security,1.9 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-374
DATA-HCDN-00854,CLOUD_AI_USE_CASES product 00854,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Procurement,1.9 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,AI governance candidate,VEND-HCDN-375
DATA-HCDN-00855,CLINICAL_EVENTS product 00855,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,HR,1.9 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-376
DATA-HCDN-00856,QUALITY_STARS product 00856,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Supply Chain,2.0 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-377
DATA-HCDN-00857,RAF_RISK_ADJUSTMENT product 00857,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Privacy,2.0 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-378
DATA-HCDN-00858,CLAIMS_MEMBER product 00858,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Compliance,2.1 TB/PB logical footprint family,Epic extract,lineage incomplete,BI / operational analytics,VEND-HCDN-379
DATA-HCDN-00859,REVENUE_CYCLE product 00859,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Provider Network,2.1 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-380
DATA-HCDN-00860,PATIENT_ACCESS product 00860,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Value-Based Care,2.1 TB/PB logical footprint family,manual spreadsheet upload,conflicting KPI definition,BI / operational analytics,VEND-HCDN-381
DATA-HCDN-00861,PHARMACY_PBM product 00861,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Clinical Operations,2.2 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-382
DATA-HCDN-00862,FINANCE_ACTUARIAL product 00862,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Revenue Cycle,2.2 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-383
DATA-HCDN-00863,CLOUD_AI_USE_CASES product 00863,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Patient Access,2.3 TB/PB logical footprint family,SSIS batch,lineage candidate,AI governance candidate,VEND-HCDN-384
DATA-HCDN-00864,CLINICAL_EVENTS product 00864,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Interoperability,2.3 TB/PB logical footprint family,SFTP flat file,lineage incomplete,BI / operational analytics,VEND-HCDN-385
DATA-HCDN-00865,QUALITY_STARS product 00865,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Population Health,2.3 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-386
DATA-HCDN-00866,RAF_RISK_ADJUSTMENT product 00866,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Health Plan Operations,2.4 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-387
DATA-HCDN-00867,CLAIMS_MEMBER product 00867,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Medicare Advantage,2.4 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-388
DATA-HCDN-00868,REVENUE_CYCLE product 00868,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Claims Operations,2.5 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-389
DATA-HCDN-00869,PATIENT_ACCESS product 00869,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Utilization Management,2.5 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-390
DATA-HCDN-00870,PHARMACY_PBM product 00870,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Member Services,2.5 TB/PB logical footprint family,SSIS batch,lineage incomplete,BI / operational analytics,VEND-HCDN-391
DATA-HCDN-00871,FINANCE_ACTUARIAL product 00871,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Quality and Stars,2.6 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-392
DATA-HCDN-00872,CLOUD_AI_USE_CASES product 00872,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Risk Adjustment,2.6 TB/PB logical footprint family,Epic extract,lineage candidate,AI governance candidate,VEND-HCDN-393
DATA-HCDN-00873,CLINICAL_EVENTS product 00873,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Care Management,2.7 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-394
DATA-HCDN-00874,QUALITY_STARS product 00874,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Finance,2.7 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-395
DATA-HCDN-00875,RAF_RISK_ADJUSTMENT product 00875,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Coding,2.7 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-396
DATA-HCDN-00876,CLAIMS_MEMBER product 00876,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Payer Contracting,2.8 TB/PB logical footprint family,X12/claims feed,lineage incomplete,BI / operational analytics,VEND-HCDN-397
DATA-HCDN-00877,REVENUE_CYCLE product 00877,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Digital Front Door,2.8 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-398
DATA-HCDN-00878,PATIENT_ACCESS product 00878,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Contact Center,2.9 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-399
DATA-HCDN-00879,PHARMACY_PBM product 00879,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Ambulatory Care,2.9 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-400
