tenant_key,evidence_id,interview_group,relationship_status,confidence,relationship_id,relationship_type,source_entity,target_entity,relationship_evidence
meridian-health,MER-SA07-INT-EVID-0144,CISO / Security,candidate_until_validated,high,MER-SA07-REL-0144-FUNCTION-SYSTEM,function_to_system,CISO / Security,Databricks on AWS,"CISO / Security says Governed data foundation for AI / LLM automation is promising, but evidence is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0144,CISO / Security,candidate_until_validated,high,MER-SA07-REL-0144-SYSTEM-DATA,system_to_data_asset,Databricks on AWS,coding,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
meridian-health,MER-SA07-INT-EVID-0144,CISO / Security,candidate_until_validated,high,MER-SA07-REL-0144-USECASE-EVIDENCE,use_case_to_evidence_needed,Governed data foundation for AI / LLM automation,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,Governed data foundation for AI / LLM automation phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0144,CISO / Security,candidate_until_validated,high,MER-SA07-REL-0144-METRIC-OWNER,metric_to_owner,baseline_required,CISO,What evidence would make the next decision safer?
meridian-health,MER-SA07-INT-EVID-0144,CISO / Security,candidate_until_validated,high,MER-SA07-REL-0144-RISK-CONTROL,risk_to_control,Data quality rules not loaded,control evidence needed,Data quality rules not loaded
meridian-health,MER-SA07-INT-EVID-0144,CISO / Security,candidate_until_validated,high,MER-SA07-REL-0144-INITIATIVE-SPONSOR,initiative_to_sponsor,Governed data foundation for AI / LLM automation,CISO,"CISO / Security says Governed data foundation for AI / LLM automation is promising, but evidence is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0145,Enterprise Architecture,candidate_until_validated,medium,MER-SA07-REL-0145-FUNCTION-SYSTEM,function_to_system,Enterprise Architecture,Claims administration platform,"Enterprise Architecture says Payment integrity and leakage reduction is promising, but strategy is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0145,Enterprise Architecture,candidate_until_validated,medium,MER-SA07-REL-0145-SYSTEM-DATA,system_to_data_asset,Claims administration platform,claims anomalies,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
meridian-health,MER-SA07-INT-EVID-0145,Enterprise Architecture,candidate_until_validated,medium,MER-SA07-REL-0145-USECASE-EVIDENCE,use_case_to_evidence_needed,Payment integrity and leakage reduction,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,Payment integrity and leakage reduction phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0145,Enterprise Architecture,candidate_until_validated,medium,MER-SA07-REL-0145-METRIC-OWNER,metric_to_owner,baseline_required,Enterprise Architecture,What are the top strategic priorities this year?
meridian-health,MER-SA07-INT-EVID-0145,Enterprise Architecture,candidate_until_validated,medium,MER-SA07-REL-0145-RISK-CONTROL,risk_to_control,Rules and model lineage not governed,control evidence needed,Rules and model lineage not governed
meridian-health,MER-SA07-INT-EVID-0145,Enterprise Architecture,candidate_until_validated,medium,MER-SA07-REL-0145-INITIATIVE-SPONSOR,initiative_to_sponsor,Payment integrity and leakage reduction,Enterprise Architecture,"Enterprise Architecture says Payment integrity and leakage reduction is promising, but strategy is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0146,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0146-FUNCTION-SYSTEM,function_to_system,Enterprise Architecture,Power BI reporting estate,"Enterprise Architecture says Automated close and reporting is promising, but operating model is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0146,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0146-SYSTEM-DATA,system_to_data_asset,Power BI reporting estate,close process,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
meridian-health,MER-SA07-INT-EVID-0146,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0146-USECASE-EVIDENCE,use_case_to_evidence_needed,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,Automated close and reporting phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0146,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0146-METRIC-OWNER,metric_to_owner,baseline_required,Enterprise Architecture,Where does the current operating model slow decisions?
meridian-health,MER-SA07-INT-EVID-0146,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0146-RISK-CONTROL,risk_to_control,Certified finance semantic layer not loaded,control evidence needed,Certified finance semantic layer not loaded
meridian-health,MER-SA07-INT-EVID-0146,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0146-INITIATIVE-SPONSOR,initiative_to_sponsor,Automated close and reporting,Enterprise Architecture,"Enterprise Architecture says Automated close and reporting is promising, but operating model is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0147,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0147-FUNCTION-SYSTEM,function_to_system,Enterprise Architecture,Claims administration platform,"Enterprise Architecture says Unified clinical + claims lakehouse is promising, but vendor is not decision-grade until Claims administration platform evidence closes: Claims and pharmacy harmonization not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0147,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0147-SYSTEM-DATA,system_to_data_asset,Claims administration platform,pharmacy,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
meridian-health,MER-SA07-INT-EVID-0147,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0147-USECASE-EVIDENCE,use_case_to_evidence_needed,Unified clinical + claims lakehouse,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,Unified clinical + claims lakehouse phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0147,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0147-METRIC-OWNER,metric_to_owner,baseline_required,Enterprise Architecture,Which vendor or contract issue creates the most friction?
meridian-health,MER-SA07-INT-EVID-0147,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0147-RISK-CONTROL,risk_to_control,Claims and pharmacy harmonization not proven,control evidence needed,Claims and pharmacy harmonization not proven
meridian-health,MER-SA07-INT-EVID-0147,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0147-INITIATIVE-SPONSOR,initiative_to_sponsor,Unified clinical + claims lakehouse,Enterprise Architecture,"Enterprise Architecture says Unified clinical + claims lakehouse is promising, but vendor is not decision-grade until Claims administration platform evidence closes: Claims and pharmacy harmonization not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0148,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0148-FUNCTION-SYSTEM,function_to_system,Enterprise Architecture,Databricks on AWS,"Enterprise Architecture says Governed data foundation for AI / LLM automation is promising, but platform is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0148,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0148-SYSTEM-DATA,system_to_data_asset,Databricks on AWS,semantic layer,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
meridian-health,MER-SA07-INT-EVID-0148,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0148-USECASE-EVIDENCE,use_case_to_evidence_needed,Governed data foundation for AI / LLM automation,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,Governed data foundation for AI / LLM automation phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0148,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0148-METRIC-OWNER,metric_to_owner,baseline_required,Enterprise Architecture,Which application or platform constraint matters most?
meridian-health,MER-SA07-INT-EVID-0148,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0148-RISK-CONTROL,risk_to_control,Data quality rules not loaded,control evidence needed,Data quality rules not loaded
meridian-health,MER-SA07-INT-EVID-0148,Enterprise Architecture,candidate_until_validated,high,MER-SA07-REL-0148-INITIATIVE-SPONSOR,initiative_to_sponsor,Governed data foundation for AI / LLM automation,Enterprise Architecture,"Enterprise Architecture says Governed data foundation for AI / LLM automation is promising, but platform is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0149,Enterprise Architecture,candidate_until_validated,medium,MER-SA07-REL-0149-FUNCTION-SYSTEM,function_to_system,Enterprise Architecture,Contact center transcript and telephony platform,"Enterprise Architecture says Call center optimization is promising, but data is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0149,Enterprise Architecture,candidate_until_validated,medium,MER-SA07-REL-0149-SYSTEM-DATA,system_to_data_asset,Contact center transcript and telephony platform,next-best-action content,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
meridian-health,MER-SA07-INT-EVID-0149,Enterprise Architecture,candidate_until_validated,medium,MER-SA07-REL-0149-USECASE-EVIDENCE,use_case_to_evidence_needed,Call center optimization,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,Call center optimization phase-gate and evidence-readiness decision
