tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-2,Client servicing data product,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-DATA-001,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,Core Banking,Core Banking -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,56,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0139,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,140,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0139,Alkami Secure Messaging 2,Integration & API Platform,Alkami Secure Messaging 2,Alkami Secure Messaging 2,ACI Worldwide ACH Engine 2,0.18,pii_in_payload
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0140,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,141,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0140,Visa DPS Card Authorization,Integration & API Platform,Visa DPS Card Authorization,Visa DPS Card Authorization,Collibra Feature Store 2,1.58,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0141,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,142,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0141,Featurespace SAR Filing,Integration & API Platform,Featurespace SAR Filing,Featurespace SAR Filing,ServiceNow CMDB,0.14,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0142,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,143,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0142,Alkami Digital Onboarding,Integration & API Platform,Alkami Digital Onboarding,Alkami Digital Onboarding,Oracle Expense,1.42,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0143,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,144,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0143,Q2 Online Banking,Integration & API Platform,Q2 Online Banking,Q2 Online Banking,Temenos GL Posting Engine 4,1.17,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0144,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,145,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0144,SAS Sanctions Screening,Integration & API Platform,SAS Sanctions Screening,SAS Sanctions Screening,Murex Credit Risk Engine 3,1.13,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0145,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,146,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0145,Thought Machine Loan Servicing,Integration & API Platform,Thought Machine Loan Servicing,Thought Machine Loan Servicing,Moody's Limits Manager,0.71,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0146,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,147,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0146,Calypso Collateral Manager,Integration & API Platform,Calypso Collateral Manager,Calypso Collateral Manager,dbt Labs Catalog & Lineage,0.17,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0147,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,148,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0147,Databricks BI Semantic Layer 2,Integration & API Platform,Databricks BI Semantic Layer 2,Databricks BI Semantic Layer 2,FIS Covenant Tracker 2,1.01,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0148,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,149,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0148,Fiserv Account Master 3,Integration & API Platform,Fiserv Account Master 3,Fiserv Account Master 3,Marqeta Card Issuance 3,1.07,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0149,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,150,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0149,Microsoft Dynamics Customer 360,Integration & API Platform,Microsoft Dynamics Customer 360,Microsoft Dynamics Customer 360,BlackRock Aladdin Performance Reporting,1.43,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0150,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,151,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0150,Q2 Spreading Engine 2,Integration & API Platform,Q2 Spreading Engine 2,Q2 Spreading Engine 2,Backbase Campaign Engine,1.70,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0151,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,152,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0151,BlackRock Aladdin Advisory Workstation 3,Integration & API Platform,BlackRock Aladdin Advisory Workstation 3,BlackRock Aladdin Advisory Workstation 3,Collibra ML Serving 2,1.28,no_replay
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0152,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,153,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0152,Thought Machine Loan Servicing 3,Integration & API Platform,Thought Machine Loan Servicing 3,Thought Machine Loan Servicing 3,Kyriba Liquidity Monitor 3,1.79,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0153,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,154,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0153,Thought Machine Account Master 4,Integration & API Platform,Thought Machine Account Master 4,Thought Machine Account Master 4,Numerix Limits Manager 2,1.21,manual_repair
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0154,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,155,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0154,Envestnet Advisory Workstation 2,Integration & API Platform,Envestnet Advisory Workstation 2,Envestnet Advisory Workstation 2,Thought Machine Loan Servicing 2,0.68,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0155,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,156,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0155,FIS Statements 2,Integration & API Platform,FIS Statements 2,FIS Statements 2,Alkami Mobile Banking 2,1.06,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0156,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,157,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0156,Moody's Stress Test Platform 3,Integration & API Platform,Moody's Stress Test Platform 3,Moody's Stress Test Platform 3,Splunk Service Management 2,1.73,pii_in_payload
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0157,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,158,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0157,Salesforce Customer 360 3,Integration & API Platform,Salesforce Customer 360 3,Salesforce Customer 360 3,FedNow ISO 20022 Hub 3,0.75,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0158,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,159,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0158,SAS Transaction Monitoring 2,Integration & API Platform,SAS Transaction Monitoring 2,SAS Transaction Monitoring 2,SAS Stress Test Platform,0.35,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0159,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,160,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0159,Murex Market Risk VaR 3,Integration & API Platform,Murex Market Risk VaR 3,Murex Market Risk VaR 3,Volante Wire Platform 3,0.49,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0160,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,161,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0160,Collibra Data Quality 2,Integration & API Platform,Collibra Data Quality 2,Collibra Data Quality 2,Mastercard Rewards Engine 3,0.62,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0161,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,162,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0161,Kyriba Funding Desk,Integration & API Platform,Kyriba Funding Desk,Kyriba Funding Desk,nCino Consumer LOS,0.76,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0162,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,163,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0162,Numerix Limits Manager 2,Integration & API Platform,Numerix Limits Manager 2,Numerix Limits Manager 2,The Clearing House RTP/FedNow Gateway 3,1.46,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0163,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,164,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0163,SAS Stress Test Platform,Integration & API Platform,SAS Stress Test Platform,SAS Stress Test Platform,dbt Labs Lakehouse Ingest,1.67,pii_in_payload
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0164,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,165,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0164,Pega Onboarding Portal 2,Integration & API Platform,Pega Onboarding Portal 2,Pega Onboarding Portal 2,Feedzai Fraud Scoring 3,1.75,none_reported
