path,symbol_or_term,occurrence_type,module,current_usage,runtime_used_yes_no,user_facing_yes_no,generated_content_yes_no,replacement_path,recommended_action,risk_level,notes
datasets/context-artifacts/approved/apex-retail/home-knowledge/approved-home-knowledge-design-contract-pack.json,synthetic demo,data-or-generated-artifact,tenant-data,dataset-artifact,no,no,yes,neutral current architecture language,archive,low,2 occurrence(s); review before archive/delete
docs/releases/records/2026-08-11-source-layer-cube-demo-load.md,synthetic demo,documentation,documentation,release-record,no,no,no,neutral current architecture language,keep_internal,low,2 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-11-source-optimize-evidence-readiness.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-12-client-intake-workstream-front-door.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-12-source-files-approval-queue.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-12-source-guidebook-artifact-readiness.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-12-source-layer-cube-readmodel-projection.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,8 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-12-source-layer-cube-readmodel-projection.md,synthetic demo,documentation,documentation,release-record,no,no,no,neutral current architecture language,keep_internal,low,4 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-12-source-vendor-response-upload-package-clarity.md,substrate,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-13-ava-portfolio-counting-basis.md,V4,documentation,documentation,release-record,no,no,no,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,keep_internal,low,2 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-13-ontology-wave0-semantics.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,2 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-13-ontology-wave1-identity.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,2 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-13-synthetic-attribute-generation.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-ava-readiness-ledger-current-main-refresh.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,2 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-ava-readiness-public-ledger.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-contract-v2-current-layer-status.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,4 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-contract-v3-adapter-family-profiles.md,substrate,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-graph-disposition-current-main-report.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,3 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-graph-disposition-status-artifact.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-graph-quarantine-alias-analysis.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,2 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-graph-quarantine-current-main-report.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,3 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-graph-quarantine-disposition-report.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-graph-quarantine-reduction-plan.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-home-layer4-boundary-report.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,6 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-l1-undeclared-source-classification.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,2 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer-refresh-status-current-main-v2-refresh.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,4 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer-refresh-status-v2-report.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,2 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer2-adapter-dry-run-registry.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer2-alias-impact.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer2-alias-impact.md,tenant packet,documentation,documentation,release-record,no,no,no,standard-2026-07-v3 tenant input dataset,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer2-code-only-alias-activation.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,2 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer2-failure-classification.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer2-failure-classification.md,tenant packet,documentation,documentation,release-record,no,no,no,standard-2026-07-v3 tenant input dataset,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer2-semantic-decision-ledger.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer2-semantic-decision-ledger.md,tenant packet,documentation,documentation,release-record,no,no,no,standard-2026-07-v3 tenant input dataset,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer3-canonical-write-plan.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-layer3-write-plan-current-main-report.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,4 occurrence(s); allowed internal/historical path
docs/releases/records/2026-08-14-organization-workforce-mapping-profiles.md,projection,documentation,documentation,release-record,no,no,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); allowed internal/historical path
