tenant_key,system_name,system_type,system_category,business_function,system_scope,deployment_model,hosting_location,lifecycle_state,criticality,business_owner,technology_owner,vendor,data_domains,interfaces_count,current_state_or_target_state,source_file,source_date,confidence,known_gaps,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,capability,owner,lifecycle_status,vendor_id,integrations,data_dependencies,use_case,data_domain,systems,value_hypothesis,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,evidence_type,evidence_location,evidence_owner,caveat,generated_fields,generation_basis
meridian-health,Enterprise Architecture: Unified clinical + claims lakehouse,Platform,,,,Vendor hosted,,,,,,,,39,,,,high,,MER-SA07-04_APPLICATIONS_SYSTEMS-0147,MER-HS,Enterprise Architecture: Unified clinical + claims lakehouse,"Enterprise Architecture says Unified clinical + claims lakehouse is promising, but vendor is not decision-grade until Claims administration platform evidence closes: Claims and pharmacy harmonization not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0147,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Enterprise Architecture: Governed data foundation for AI / LLM automation,Platform,,,,Vendor hosted,,,,,,,,33,,,,high,,MER-SA07-04_APPLICATIONS_SYSTEMS-0148,MER-HS,Enterprise Architecture: Governed data foundation for AI / LLM automation,"Enterprise Architecture says Governed data foundation for AI / LLM automation is promising, but platform is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0148,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Enterprise Architecture: Call center optimization,Service,,,,On-premise,,,,,,,,4,,,,medium,,MER-SA07-04_APPLICATIONS_SYSTEMS-0149,MER-HS,Enterprise Architecture: Call center optimization,"Enterprise Architecture says Call center optimization is promising, but data is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0149,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Enterprise Architecture: Provider quality and performance,Application,,,,Vendor hosted,,,,,,,,15,,,,high,,MER-SA07-04_APPLICATIONS_SYSTEMS-0150,MER-HS,Enterprise Architecture: Provider quality and performance,"Enterprise Architecture says Provider quality and performance is promising, but modernization is not decision-grade until Epic Caboodle evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0150,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Enterprise Architecture: End-to-end cost transparency,Module,,,,Private cloud,,,,,,,,28,,,,high,,MER-SA07-04_APPLICATIONS_SYSTEMS-0151,MER-HS,Enterprise Architecture: End-to-end cost transparency,"Enterprise Architecture says End-to-end cost transparency is promising, but AI readiness is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0151,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Enterprise Architecture: Payment integrity and leakage reduction,Application,,,,Vendor hosted,,,,,,,,19,,,,high,,MER-SA07-04_APPLICATIONS_SYSTEMS-0152,MER-HS,Enterprise Architecture: Payment integrity and leakage reduction,"Enterprise Architecture says Payment integrity and leakage reduction is promising, but risk is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0152,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Enterprise Architecture: Automated close and reporting,Service,,,,Private cloud,,,,,,,,4,,,,medium,,MER-SA07-04_APPLICATIONS_SYSTEMS-0153,MER-HS,Enterprise Architecture: Automated close and reporting,"Enterprise Architecture says Automated close and reporting is promising, but metrics is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0153,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Enterprise Architecture: Unified clinical + claims lakehouse,Module,,,,Private cloud,,,,,,,,24,,,,high,,MER-SA07-04_APPLICATIONS_SYSTEMS-0154,MER-HS,Enterprise Architecture: Unified clinical + claims lakehouse,"Enterprise Architecture says Unified clinical + claims lakehouse is promising, but value is not decision-grade until Databricks on AWS evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0154,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Enterprise Architecture: Governed data foundation for AI / LLM automation,Module,,,,Vendor hosted,,,,,,,,37,,,,high,,MER-SA07-04_APPLICATIONS_SYSTEMS-0155,MER-HS,Enterprise Architecture: Governed data foundation for AI / LLM automation,"Enterprise Architecture says Governed data foundation for AI / LLM automation is promising, but sourcing is not decision-grade until SAS analytics estate evidence closes: No AI audit trail evidence. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0155,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Enterprise Architecture: Call center optimization,Module,,,,SaaS,,,,,,,,32,,,,high,,MER-SA07-04_APPLICATIONS_SYSTEMS-0156,MER-HS,Enterprise Architecture: Call center optimization,"Enterprise Architecture says Call center optimization is promising, but evidence is not decision-grade until Power BI reporting estate evidence closes: Member identity linkage not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0156,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Application Owners / Business Applications: Automated close and reporting,Application,,,,Vendor hosted,,,,,,,,17,,,,medium,,MER-SA07-04_APPLICATIONS_SYSTEMS-0157,MER-HS,Application Owners / Business Applications: Automated close and reporting,"Application Owners / Business Applications says Automated close and reporting is promising, but strategy is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0157,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Application Owners / Business Applications: Unified clinical + claims lakehouse,Module,,,,SaaS,,,,,,,,40,,,,high,,MER-SA07-04_APPLICATIONS_SYSTEMS-0158,MER-HS,Application Owners / Business Applications: Unified clinical + claims lakehouse,"Application Owners / Business Applications says Unified clinical + claims lakehouse is promising, but operating model is not decision-grade until Epic Caboodle evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0158,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,Application Owners / Business Applications: Governed data foundation for AI / LLM automation,Module,,,,SaaS,,,,,,,,10,,,,high,,MER-SA07-04_APPLICATIONS_SYSTEMS-0159,MER-HS,Application Owners / Business Applications: Governed data foundation for AI / LLM automation,"Application Owners / Business Applications says Governed data foundation for AI / LLM automation is promising, but vendor is not decision-grade until SAS analytics estate evidence closes: No AI audit trail evidence. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,MER-SA07-INT-EVID-0159,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system_type;deployment_model;interfaces_count,synthetic_demo_attribute_generation_2026_08_not_client_evidence
