tenant_key,source_file,source_type,source_owner,source_date,as_of_date,confidentiality,domains_covered,row_count_or_pages,quality_notes,approved_for_loading,known_gaps,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,evidence_type,evidence_location,evidence_owner,use_case,data_domain,systems,value_hypothesis,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,caveat,generated_fields,generation_basis
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-COPILOT-ADOPT-RUN-WKPL-01,MER-HS,PROG-COPILOT-ADOPT funded by RUN-WKPL-01 evidence resolver,PROG-COPILOT-ADOPT funded by RUN-WKPL-01 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-COPILOT-ADOPT-RUN-WKPL-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-COPILOT-ADOPT-RUN-WKPL-04,MER-HS,PROG-COPILOT-ADOPT funded by RUN-WKPL-04 evidence resolver,PROG-COPILOT-ADOPT funded by RUN-WKPL-04 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-COPILOT-ADOPT-RUN-WKPL-04,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-SNOW-AI-RUN-MGS-05,MER-HS,PROG-SNOW-AI funded by RUN-MGS-05 evidence resolver,PROG-SNOW-AI funded by RUN-MGS-05 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-SNOW-AI-RUN-MGS-05,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-WORKDAY-AI-RUN-APP-06,MER-HS,PROG-WORKDAY-AI funded by RUN-APP-06 evidence resolver,PROG-WORKDAY-AI funded by RUN-APP-06 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-WORKDAY-AI-RUN-APP-06,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0040,MER-HS,Epic Hyperspace evidence resolver,Epic Hyperspace evidence resolver,13_evidence_sources,MER-V3-EVID-0040,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0041,MER-HS,Epic Clarity evidence resolver,Epic Clarity evidence resolver,13_evidence_sources,MER-V3-EVID-0041,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0042,MER-HS,Epic Caboodle evidence resolver,Epic Caboodle evidence resolver,13_evidence_sources,MER-V3-EVID-0042,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0043,MER-HS,On-prem SQL Server reporting marts evidence resolver,On-prem SQL Server reporting marts evidence resolver,13_evidence_sources,MER-V3-EVID-0043,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0044,MER-HS,Tableau reporting estate evidence resolver,Tableau reporting estate evidence resolver,13_evidence_sources,MER-V3-EVID-0044,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0045,MER-HS,SAS analytics estate evidence resolver,SAS analytics estate evidence resolver,13_evidence_sources,MER-V3-EVID-0045,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0046,MER-HS,Power BI reporting estate evidence resolver,Power BI reporting estate evidence resolver,13_evidence_sources,MER-V3-EVID-0046,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0047,MER-HS,Claims administration platform evidence resolver,Claims administration platform evidence resolver,13_evidence_sources,MER-V3-EVID-0047,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0048,MER-HS,Pharmacy claims platform evidence resolver,Pharmacy claims platform evidence resolver,13_evidence_sources,MER-V3-EVID-0048,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0049,MER-HS,CRM / member case management evidence resolver,CRM / member case management evidence resolver,13_evidence_sources,MER-V3-EVID-0049,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0050,MER-HS,Contact center transcript and telephony platform evidence resolver,Contact center transcript and telephony platform evidence resolver,13_evidence_sources,MER-V3-EVID-0050,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0051,MER-HS,General ledger and close reporting evidence resolver,General ledger and close reporting evidence resolver,13_evidence_sources,MER-V3-EVID-0051,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0052,MER-HS,Provider contract repository evidence resolver,Provider contract repository evidence resolver,13_evidence_sources,MER-V3-EVID-0052,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0053,MER-HS,AWS analytics foundation evidence resolver,AWS analytics foundation evidence resolver,13_evidence_sources,MER-V3-EVID-0053,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0054,MER-HS,Databricks on AWS evidence resolver,Databricks on AWS evidence resolver,13_evidence_sources,MER-V3-EVID-0054,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0070,MER-HS,Epic evidence resolver,Epic evidence resolver,13_evidence_sources,MER-V3-EVID-0070,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0071,MER-HS,Microsoft evidence resolver,Microsoft evidence resolver,13_evidence_sources,MER-V3-EVID-0071,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0072,MER-HS,Tableau evidence resolver,Tableau evidence resolver,13_evidence_sources,MER-V3-EVID-0072,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0073,MER-HS,SAS evidence resolver,SAS evidence resolver,13_evidence_sources,MER-V3-EVID-0073,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0074,MER-HS,Outsourced analytics managed services provider evidence resolver,Outsourced analytics managed services provider evidence resolver,13_evidence_sources,MER-V3-EVID-0074,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0075,MER-HS,Amazon Web Services evidence resolver,Amazon Web Services evidence resolver,13_evidence_sources,MER-V3-EVID-0075,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0076,MER-HS,Databricks evidence resolver,Databricks evidence resolver,13_evidence_sources,MER-V3-EVID-0076,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0360,MER-HS,Unified clinical + claims lakehouse value hypothesis evidence resolver,Unified clinical + claims lakehouse value hypothesis evidence resolver,13_evidence_sources,MER-V3-EVID-0360,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0361,MER-HS,Governed data foundation for AI / LLM automation value hypothesis evidence resolver,Governed data foundation for AI / LLM automation value hypothesis evidence resolver,13_evidence_sources,MER-V3-EVID-0361,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0362,MER-HS,Call center optimization value hypothesis evidence resolver,Call center optimization value hypothesis evidence resolver,13_evidence_sources,MER-V3-EVID-0362,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0363,MER-HS,Provider quality and performance value hypothesis evidence resolver,Provider quality and performance value hypothesis evidence resolver,13_evidence_sources,MER-V3-EVID-0363,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-0364,MER-HS,End-to-end cost transparency value hypothesis evidence resolver,End-to-end cost transparency value hypothesis evidence resolver,13_evidence_sources,MER-V3-EVID-0364,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
