application_id,application_name,domain,primary_business_owner,technical_owner_team,platform_type,hosting_model,environment,criticality,annual_run_cost_usd,users_or_entities_supported,integration_count,data_classification,modernization_state,evidence_id,legacy_platform_category,legacy_vendor,source_file,source_row,value_source
APP-00587,Airworthiness-Hexaware-Manager-0587,ERP,,ERP,,Data Center,,High,15840000,,165,internal,N-1,,Analytics,Hexaware,family-2-technology-estate/F05_applications-systems.csv,588,tenant_file
APP-00588,GRC-Jeppesen-Service-0588,Mainframe,,Mainframe,,Private Cloud,,Critical,680000,,114,pci_pii_confidential,Latest,,Analytics,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,589,tenant_file
APP-00589,Treasury-Databricks-Suite-0589,Integration,,Integration,,Data Center,,Medium,5690000,,186,internal,Latest,,SaaS,Databricks,family-2-technology-estate/F05_applications-systems.csv,590,tenant_file
APP-00590,Crew-Databricks-Suite-0590,Security,,Security,,SaaS,,Medium,15400000,,77,internal,N-1,,Data Platform,Databricks,family-2-technology-estate/F05_applications-systems.csv,591,tenant_file
APP-00591,Tax-Salesforce-Service-0591,Security,,Security,,Private Cloud,,Medium,2810000,,18,internal,EOL Approaching,,Microservice,Salesforce,family-2-technology-estate/F05_applications-systems.csv,592,tenant_file
APP-00592,Cargo-ServiceNow-Service-0592,Cloud,,Cloud,,Azure,,Critical,2140000,,103,pci_pii_confidential,Latest,,Custom,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,593,tenant_file
APP-00593,Component-Databricks-Hub-0593,Security,,Security,,AWS,,Medium,4070000,,110,internal,Roadmap Pending,,Custom,Databricks,family-2-technology-estate/F05_applications-systems.csv,594,tenant_file
APP-00594,Reliability-Lufthansa Systems-Suite-0594,Digital,,Digital,,SaaS,,Medium,16590000,,134,internal,Current,,Legacy Mainframe,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,595,tenant_file
APP-00595,MRO-Oracle-Manager-0595,EUC,,EUC,,AWS,,Critical,7330000,,78,pci_pii_confidential,EOL Approaching,,Microservice,Oracle,family-2-technology-estate/F05_applications-systems.csv,596,tenant_file
APP-00596,Metadata-Microsoft-Suite-0596,ERP,,ERP,,Private Cloud,,Medium,19210000,,39,internal,EOL Approaching,,Analytics,Microsoft,family-2-technology-estate/F05_applications-systems.csv,597,tenant_file
APP-00597,Treasury-Hexaware-Suite-0597,Data & Analytics,,Data & Analytics,,Private Cloud,,Critical,20580000,,27,pci_pii_confidential,Latest,,Analytics,Hexaware,family-2-technology-estate/F05_applications-systems.csv,598,tenant_file
APP-00598,Data-Microsoft-Platform-0598,EUC,,EUC,,Private Cloud,,Medium,20440000,,140,internal,Roadmap Pending,,Analytics,Microsoft,family-2-technology-estate/F05_applications-systems.csv,599,tenant_file
APP-00599,Cargo-Accenture-Suite-0599,ERP,,ERP,,AWS,,High,1110000,,15,internal,Latest,,Microservice,Accenture,family-2-technology-estate/F05_applications-systems.csv,600,tenant_file
APP-00600,Endpoint-Sabre-Manager-0600,EUC,,EUC,,Private Cloud,,Low,14220000,,72,internal,N-1,,Microservice,Sabre,family-2-technology-estate/F05_applications-systems.csv,601,tenant_file
APP-00601,Weight-Teradata-Hub-0601,Digital,,Digital,,Mainframe,,Low,10910000,,82,internal,Roadmap Pending,,Data Platform,Teradata,family-2-technology-estate/F05_applications-systems.csv,602,tenant_file
APP-00602,Finance-AIMS-Engine-0602,Digital,,Digital,,Azure,,Critical,19650000,,191,pci_pii_confidential,EOL Approaching,,COTS,AIMS,family-2-technology-estate/F05_applications-systems.csv,603,tenant_file
APP-00603,Ground-Custom-Platform-0603,Mainframe,,Mainframe,,Mainframe,,Medium,1340000,,211,internal,Latest,,COTS,Custom,family-2-technology-estate/F05_applications-systems.csv,604,tenant_file
APP-00604,Inventory-Hexaware-Engine-0604,Data & Analytics,,Data & Analytics,,Azure,,High,15730000,,18,internal,Roadmap Pending,,COTS,Hexaware,family-2-technology-estate/F05_applications-systems.csv,605,tenant_file
APP-00605,Ancillary-Oracle-Hub-0605,Mainframe,,Mainframe,,Data Center,,High,17940000,,212,internal,N-1,,Legacy Mainframe,Oracle,family-2-technology-estate/F05_applications-systems.csv,606,tenant_file
APP-00606,Ancillary-Lufthansa Systems-Platform-0606,Network,,Network,,Private Cloud,,Medium,15030000,,181,internal,N-1,,Custom,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,607,tenant_file
APP-00607,ML-Sabre AirVision-Hub-0607,Mainframe,,Mainframe,,AWS,,Medium,430000,,177,internal,Current,,Data Platform,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,608,tenant_file
APP-00608,Airworthiness-Sabre-Manager-0608,Cloud,,Cloud,,AWS,,Critical,11910000,,42,pci_pii_confidential,Latest,,SaaS,Sabre,family-2-technology-estate/F05_applications-systems.csv,609,tenant_file
APP-00609,Ground-TCS-Engine-0609,EUC,,EUC,,Azure,,High,12290000,,127,internal,N-1,,Middleware,TCS,family-2-technology-estate/F05_applications-systems.csv,610,tenant_file
APP-00610,Cargo-AIMS-Platform-0610,Integration,,Integration,,Azure,,High,16820000,,206,internal,N-1,,SaaS,AIMS,family-2-technology-estate/F05_applications-systems.csv,611,tenant_file
APP-00611,Threat-Jeppesen-Manager-0611,Network,,Network,,Private Cloud,,High,16000000,,11,internal,Current,,Custom,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,612,tenant_file
APP-00612,Sales-Microsoft-Engine-0612,Digital,,Digital,,SaaS,,Low,3540000,,74,internal,Current,,Analytics,Microsoft,family-2-technology-estate/F05_applications-systems.csv,613,tenant_file
APP-00613,Reliability-Accenture-Manager-0613,Cloud,,Cloud,,Mainframe,,High,11720000,,142,internal,N-1,,Analytics,Accenture,family-2-technology-estate/F05_applications-systems.csv,614,tenant_file
APP-00614,Revenue-Amadeus-Manager-0614,Mainframe,,Mainframe,,Private Cloud,,Critical,15910000,,185,pci_pii_confidential,Unsupported,,SaaS,Amadeus,family-2-technology-estate/F05_applications-systems.csv,615,tenant_file
APP-00615,Procurement-Snowflake-Suite-0615,ERP,,ERP,,Azure,,Critical,16960000,,30,pci_pii_confidential,Latest,,COTS,Snowflake,family-2-technology-estate/F05_applications-systems.csv,616,tenant_file
APP-00616,Payroll-Sabre-Platform-0616,EUC,,EUC,,SaaS,,Medium,8630000,,191,internal,Latest,,Analytics,Sabre,family-2-technology-estate/F05_applications-systems.csv,617,tenant_file
APP-00617,Self-Service-Infosys-Manager-0617,Digital,,Digital,,AWS,,Medium,3350000,,163,internal,Roadmap Pending,,Analytics,Infosys,family-2-technology-estate/F05_applications-systems.csv,618,tenant_file
APP-00618,Observability-SAP-Hub-0618,Network,,Network,,Azure,,Low,18770000,,102,internal,Latest,,Middleware,SAP,family-2-technology-estate/F05_applications-systems.csv,619,tenant_file
APP-00619,Line-Sabre AirVision-Hub-0619,Security,,Security,,Mainframe,,Low,7560000,,170,internal,N-1,,Analytics,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,620,tenant_file
APP-00620,Disruption-IBM-Manager-0620,Cloud,,Cloud,,AWS,,Medium,12150000,,195,internal,Unsupported,,Legacy Mainframe,IBM,family-2-technology-estate/F05_applications-systems.csv,621,tenant_file
APP-00621,Airworthiness-Salesforce-Hub-0621,Security,,Security,,SaaS,,Medium,9180000,,51,internal,Unsupported,,SaaS,Salesforce,family-2-technology-estate/F05_applications-systems.csv,622,tenant_file
APP-00622,Data-Hexaware-Hub-0622,Security,,Security,,Azure,,Low,14740000,,69,internal,N-1,,Custom,Hexaware,family-2-technology-estate/F05_applications-systems.csv,623,tenant_file
APP-00623,Container-Salesforce-Hub-0623,Cloud,,Cloud,,AWS,,Low,13510000,,195,internal,Latest,,Microservice,Salesforce,family-2-technology-estate/F05_applications-systems.csv,624,tenant_file
APP-00624,Compute-Sabre-Platform-0624,ERP,,ERP,,Data Center,,Medium,4630000,,38,internal,Unsupported,,COTS,Sabre,family-2-technology-estate/F05_applications-systems.csv,625,tenant_file
APP-00625,Engine-Adobe-Hub-0625,Network,,Network,,SaaS,,Medium,2410000,,143,internal,N-1,,Analytics,Adobe,family-2-technology-estate/F05_applications-systems.csv,626,tenant_file
APP-00626,Compute-Custom-Service-0626,ERP,,ERP,,Private Cloud,,Low,15240000,,63,internal,Latest,,Data Platform,Custom,family-2-technology-estate/F05_applications-systems.csv,627,tenant_file
APP-00627,Mobile-Oracle-Suite-0627,ERP,,ERP,,Mainframe,,High,12980000,,209,internal,Roadmap Pending,,Data Platform,Oracle,family-2-technology-estate/F05_applications-systems.csv,628,tenant_file
APP-00628,Engine-Jeppesen-Platform-0628,Data & Analytics,,Data & Analytics,,Private Cloud,,Medium,19530000,,17,internal,N-1,,Analytics,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,629,tenant_file
APP-00629,Disruption-Salesforce-Platform-0629,Security,,Security,,Data Center,,Critical,13340000,,204,pci_pii_confidential,Current,,Legacy Mainframe,Salesforce,family-2-technology-estate/F05_applications-systems.csv,630,tenant_file
APP-00630,Data-Microsoft-Engine-0630,Security,,Security,,Private Cloud,,Critical,7140000,,42,pci_pii_confidential,Latest,,Middleware,Microsoft,family-2-technology-estate/F05_applications-systems.csv,631,tenant_file
APP-00631,HR-Jeppesen-Hub-0631,Digital,,Digital,,Data Center,,Critical,12220000,,33,pci_pii_confidential,Latest,,Microservice,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,632,tenant_file
APP-00632,Real-time-Lufthansa Systems-Suite-0632,Digital,,Digital,,Mainframe,,Medium,7520000,,205,internal,Roadmap Pending,,Analytics,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,633,tenant_file
APP-00633,Ancillary-Infosys-Manager-0633,Data & Analytics,,Data & Analytics,,AWS,,Medium,2020000,,115,internal,Latest,,Middleware,Infosys,family-2-technology-estate/F05_applications-systems.csv,634,tenant_file
APP-00634,Heavy-SAP-Suite-0634,ERP,,ERP,,Azure,,Medium,3560000,,205,internal,Current,,SaaS,SAP,family-2-technology-estate/F05_applications-systems.csv,635,tenant_file
APP-00635,Contact-Accenture-Service-0635,Mainframe,,Mainframe,,Private Cloud,,Medium,2510000,,31,internal,Latest,,SaaS,Accenture,family-2-technology-estate/F05_applications-systems.csv,636,tenant_file
APP-00636,Data-Microsoft-Platform-0636,ERP,,ERP,,Mainframe,,High,15830000,,99,internal,Latest,,SaaS,Microsoft,family-2-technology-estate/F05_applications-systems.csv,637,tenant_file
APP-00637,Maintenance-IBM-Manager-0637,Integration,,Integration,,SaaS,,Low,16149999,,151,internal,Roadmap Pending,,Analytics,IBM,family-2-technology-estate/F05_applications-systems.csv,638,tenant_file
APP-00638,Heavy-Sabre-Suite-0638,Mainframe,,Mainframe,,AWS,,High,15520000,,19,internal,N-1,,Legacy Mainframe,Sabre,family-2-technology-estate/F05_applications-systems.csv,639,tenant_file
APP-00639,Ancillary-Lufthansa Systems-Manager-0639,Data & Analytics,,Data & Analytics,,Mainframe,,Medium,9500000,,211,internal,Latest,,Middleware,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,640,tenant_file
APP-00640,Network-Teradata-Manager-0640,Mainframe,,Mainframe,,AWS,,Critical,10970000,,187,pci_pii_confidential,EOL Approaching,,Middleware,Teradata,family-2-technology-estate/F05_applications-systems.csv,641,tenant_file
APP-00641,Fuel-SAP-Manager-0641,Integration,,Integration,,Private Cloud,,Critical,5920000,,214,pci_pii_confidential,Roadmap Pending,,SaaS,SAP,family-2-technology-estate/F05_applications-systems.csv,642,tenant_file
APP-00642,Crew-AIMS-Engine-0642,Network,,Network,,Private Cloud,,High,3920000,,176,internal,Roadmap Pending,,Analytics,AIMS,family-2-technology-estate/F05_applications-systems.csv,643,tenant_file
APP-00643,Maintenance-Lufthansa Systems-Hub-0643,Network,,Network,,AWS,,Low,20900000,,35,internal,Roadmap Pending,,Analytics,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,644,tenant_file
APP-00644,Irregular-SAP-Hub-0644,Network,,Network,,Private Cloud,,High,560000,,120,internal,Unsupported,,Custom,SAP,family-2-technology-estate/F05_applications-systems.csv,645,tenant_file
APP-00645,Weight-AIMS-Hub-0645,Mainframe,,Mainframe,,Private Cloud,,High,10810000,,185,internal,Roadmap Pending,,Custom,AIMS,family-2-technology-estate/F05_applications-systems.csv,646,tenant_file
APP-00646,Contact-Snowflake-Platform-0646,Integration,,Integration,,Azure,,Low,6510000,,60,internal,Roadmap Pending,,Microservice,Snowflake,family-2-technology-estate/F05_applications-systems.csv,647,tenant_file
APP-00647,Revenue-SAP-Engine-0647,Integration,,Integration,,SaaS,,Low,2860000,,33,internal,Unsupported,,Custom,SAP,family-2-technology-estate/F05_applications-systems.csv,648,tenant_file
APP-00648,Crew-Infosys-Service-0648,Data & Analytics,,Data & Analytics,,Azure,,Medium,5570000,,83,internal,Unsupported,,Analytics,Infosys,family-2-technology-estate/F05_applications-systems.csv,649,tenant_file
APP-00649,Data-Accenture-Service-0649,EUC,,EUC,,AWS,,High,13480000,,208,internal,Roadmap Pending,,Microservice,Accenture,family-2-technology-estate/F05_applications-systems.csv,650,tenant_file
APP-00650,Component-Accenture-Service-0650,Mainframe,,Mainframe,,AWS,,Medium,11740000,,118,internal,Current,,SaaS,Accenture,family-2-technology-estate/F05_applications-systems.csv,651,tenant_file
APP-00651,Finance-Workday-Manager-0651,Cloud,,Cloud,,Azure,,High,14000000,,83,internal,EOL Approaching,,Custom,Workday,family-2-technology-estate/F05_applications-systems.csv,652,tenant_file
APP-00652,Network-Workday-Engine-0652,Data & Analytics,,Data & Analytics,,Private Cloud,,High,4300000,,152,internal,Unsupported,,Analytics,Workday,family-2-technology-estate/F05_applications-systems.csv,653,tenant_file
APP-00653,Container-Hexaware-Engine-0653,EUC,,EUC,,Mainframe,,Medium,4650000,,75,internal,Current,,Legacy Mainframe,Hexaware,family-2-technology-estate/F05_applications-systems.csv,654,tenant_file
APP-00654,Vulnerability-Jeppesen-Suite-0654,Network,,Network,,Mainframe,,High,9880000,,80,internal,Unsupported,,Analytics,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,655,tenant_file
APP-00655,Storage-Databricks-Service-0655,Cloud,,Cloud,,AWS,,High,21040000,,31,internal,Unsupported,,Analytics,Databricks,family-2-technology-estate/F05_applications-systems.csv,656,tenant_file
APP-00656,Gate-Salesforce-Engine-0656,Network,,Network,,Azure,,Medium,4080000,,156,internal,Latest,,Data Platform,Salesforce,family-2-technology-estate/F05_applications-systems.csv,657,tenant_file
APP-00657,Slot-Hexaware-Platform-0657,Mainframe,,Mainframe,,Azure,,High,2430000,,41,internal,Current,,Custom,Hexaware,family-2-technology-estate/F05_applications-systems.csv,658,tenant_file
APP-00658,Identity-Sabre-Hub-0658,Network,,Network,,Mainframe,,Critical,9280000,,202,pci_pii_confidential,Latest,,Microservice,Sabre,family-2-technology-estate/F05_applications-systems.csv,659,tenant_file
APP-00659,Cargo-IBM-Hub-0659,ERP,,ERP,,Data Center,,High,14260000,,142,internal,Current,,Custom,IBM,family-2-technology-estate/F05_applications-systems.csv,660,tenant_file
APP-00660,Flight-Oracle-Suite-0660,Mainframe,,Mainframe,,AWS,,Medium,8650000,,162,internal,Current,,Legacy Mainframe,Oracle,family-2-technology-estate/F05_applications-systems.csv,661,tenant_file
APP-00661,Fuel-SAP-Manager-0661,Integration,,Integration,,Azure,,High,980000,,58,internal,Roadmap Pending,,Data Platform,SAP,family-2-technology-estate/F05_applications-systems.csv,662,tenant_file
APP-00662,Storage-Adobe-Engine-0662,ERP,,ERP,,AWS,,Critical,16420000,,72,pci_pii_confidential,EOL Approaching,,Custom,Adobe,family-2-technology-estate/F05_applications-systems.csv,663,tenant_file
APP-00663,Cloud-Microsoft-Suite-0663,Security,,Security,,AWS,,Medium,2800000,,73,internal,Current,,Middleware,Microsoft,family-2-technology-estate/F05_applications-systems.csv,664,tenant_file
APP-00664,Weight-Lufthansa Systems-Suite-0664,EUC,,EUC,,Azure,,Critical,4560000,,145,pci_pii_confidential,Latest,,Custom,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,665,tenant_file
APP-00665,Mainframe-Infosys-Hub-0665,Digital,,Digital,,SaaS,,Medium,11340000,,79,internal,N-1,,COTS,Infosys,family-2-technology-estate/F05_applications-systems.csv,666,tenant_file
APP-00666,Maintenance-AIMS-Manager-0666,Cloud,,Cloud,,Mainframe,,High,10670000,,152,internal,Latest,,Data Platform,AIMS,family-2-technology-estate/F05_applications-systems.csv,667,tenant_file
APP-00667,Crew-SAP-Platform-0667,ERP,,ERP,,Data Center,,Medium,8510000,,145,internal,Current,,COTS,SAP,family-2-technology-estate/F05_applications-systems.csv,668,tenant_file
APP-00668,Pricing-Teradata-Suite-0668,Cloud,,Cloud,,Azure,,Low,690000,,197,internal,Current,,Data Platform,Teradata,family-2-technology-estate/F05_applications-systems.csv,669,tenant_file
APP-00669,Security-Jeppesen-Suite-0669,Digital,,Digital,,SaaS,,Low,510000,,22,internal,Roadmap Pending,,SaaS,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,670,tenant_file
APP-00670,Irregular-Workday-Platform-0670,Digital,,Digital,,SaaS,,High,8870000,,96,internal,Current,,Analytics,Workday,family-2-technology-estate/F05_applications-systems.csv,671,tenant_file
APP-00671,Fuel-Sabre AirVision-Suite-0671,Integration,,Integration,,Azure,,Medium,15870000,,51,internal,Current,,COTS,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,672,tenant_file
APP-00672,Corporate-Databricks-Hub-0672,Cloud,,Cloud,,Azure,,Low,20960000,,125,internal,Latest,,COTS,Databricks,family-2-technology-estate/F05_applications-systems.csv,673,tenant_file
APP-00673,Contact-Sabre-Service-0673,Network,,Network,,Mainframe,,High,14560000,,95,internal,EOL Approaching,,Microservice,Sabre,family-2-technology-estate/F05_applications-systems.csv,674,tenant_file
APP-00674,Self-Service-Sabre AirVision-Suite-0674,Network,,Network,,Mainframe,,Medium,17950000,,192,internal,Latest,,Data Platform,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,675,tenant_file
