relationship_id,from_ci_id,to_ci_id,relationship_type,dependency_direction,integration_pattern,data_flow,criticality,recovery_dependency,known_gap,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
REL-MH-0786,CI-LEGACY-VM-051,CI-SVC-220,depends_on,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0786,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0787,CI-LEGACY-VM-052,CI-APP-EPIC-CLARITY,feeds,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0787,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0788,CI-LEGACY-VM-053,CI-HCM-WORKDAY,authenticates_with,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0788,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0789,CI-LEGACY-VM-054,CI-LEGACY-VM-001,hosted_on,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0789,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0790,CI-LEGACY-VM-055,CI-LEGACY-VM-008,monitored_by,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0790,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0791,CI-LEGACY-VM-056,CI-LEGACY-VM-015,integrates_with,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0791,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0792,CI-LEGACY-VM-057,CI-LEGACY-VM-022,depends_on,from_to,Message queue,FHIR API,High,true,,ServiceNow CMDB,REL-MH-0792,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0793,CI-LEGACY-VM-058,CI-LEGACY-VM-029,feeds,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0793,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0794,CI-LEGACY-VM-059,CI-LEGACY-VM-036,authenticates_with,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0794,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0795,CI-LEGACY-VM-060,CI-LEGACY-VM-043,hosted_on,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0795,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0796,CI-LEGACY-VM-061,CI-LEGACY-VM-050,monitored_by,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0796,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0797,CI-LEGACY-VM-062,CI-LEGACY-VM-057,integrates_with,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0797,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0798,CI-LEGACY-VM-063,CI-LEGACY-VM-064,depends_on,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0798,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0799,CI-LEGACY-VM-064,CI-LEGACY-VM-071,feeds,from_to,File transfer,FHIR API,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0799,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0800,CI-LEGACY-VM-065,CI-LEGACY-VM-078,authenticates_with,from_to,API,HL7 ADT,High,false,,ServiceNow CMDB,REL-MH-0800,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0801,CI-LEGACY-VM-066,CI-LEGACY-VM-085,hosted_on,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0801,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0802,CI-LEGACY-VM-067,CI-LEGACY-VM-092,monitored_by,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0802,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0803,CI-LEGACY-VM-068,CI-LEGACY-VM-099,integrates_with,from_to,Database replication,Telemetry,Medium,true,,ServiceNow CMDB,REL-MH-0803,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0804,CI-LEGACY-VM-069,CI-LEGACY-VM-106,depends_on,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0804,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0805,CI-LEGACY-VM-070,CI-LEGACY-VM-113,feeds,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0805,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0806,CI-LEGACY-VM-071,CI-LEGACY-VM-120,authenticates_with,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0806,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0807,CI-LEGACY-VM-072,CI-LEGACY-VM-127,hosted_on,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0807,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0808,CI-LEGACY-VM-073,CI-SVC-134,monitored_by,from_to,Database replication,Claims EDI,High,false,,ServiceNow CMDB,REL-MH-0808,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0809,CI-LEGACY-VM-074,CI-SVC-141,integrates_with,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0809,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0810,CI-LEGACY-VM-075,CI-SVC-148,depends_on,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0810,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0811,CI-LEGACY-VM-076,CI-SVC-155,feeds,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0811,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0812,CI-LEGACY-VM-077,CI-SVC-162,authenticates_with,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0812,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0813,CI-LEGACY-VM-078,CI-SVC-169,hosted_on,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0813,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0814,CI-LEGACY-VM-079,CI-SVC-176,monitored_by,from_to,File transfer,HL7 ADT,Medium,true,,ServiceNow CMDB,REL-MH-0814,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0815,CI-LEGACY-VM-080,CI-SVC-183,integrates_with,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0815,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0816,CI-LEGACY-VM-081,CI-SVC-190,depends_on,from_to,Batch,Financial batch,High,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0816,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0817,CI-LEGACY-VM-082,CI-SVC-197,feeds,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0817,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0818,CI-LEGACY-VM-083,CI-SVC-204,authenticates_with,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0818,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0819,CI-LEGACY-VM-084,CI-SVC-211,hosted_on,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0819,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0820,CI-LEGACY-VM-085,CI-SVC-218,monitored_by,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0820,CMDB Stewardship,2026-06-04,0.82,true,
