tenant_key,gap_key,dimension_key,record_key,gap_type,gap_description,blocked_decision,evidence_needed,confidence,active_candidate_status
first-capital-financial,FCF-GAP-00001,00_enterprise_profile,FCF-00-00001,missing_owner,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-00001; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01307,05_data_assets_integrations,FCF-05-00103,missing_baseline,operational resilience requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-03103; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01308,05_data_assets_integrations,FCF-05-00104,missing_lineage,third-party risk requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-03104; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01309,05_data_assets_integrations,FCF-05-00105,missing_contract_evidence,cyber risk requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-03105; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01310,05_data_assets_integrations,FCF-05-00106,missing_control_attestation,fraud loss requires evidence validation before active use.,AML investigation summarization,FCF-EVID-03106; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01311,05_data_assets_integrations,FCF-05-00107,missing_owner,vendor concentration requires evidence validation before active use.,Contact center agent assist,FCF-EVID-03107; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01312,05_data_assets_integrations,FCF-05-00108,missing_baseline,cloud exit and resilience requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-03108; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01313,05_data_assets_integrations,FCF-05-00109,missing_lineage,model risk management requires evidence validation before active use.,Loan document intake automation,FCF-EVID-03109; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01314,05_data_assets_integrations,FCF-05-00110,missing_contract_evidence,fair lending and bias requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-03110; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01315,05_data_assets_integrations,FCF-05-00111,missing_control_attestation,explainability requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-03111; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01316,05_data_assets_integrations,FCF-05-00112,missing_owner,GLBA privacy requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-03112; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01317,05_data_assets_integrations,FCF-05-00113,missing_baseline,PCI DSS requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-03113; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01318,05_data_assets_integrations,FCF-05-00114,missing_lineage,data retention requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-03114; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01319,05_data_assets_integrations,FCF-05-00115,missing_contract_evidence,access controls requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-03115; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01320,05_data_assets_integrations,FCF-05-00116,missing_control_attestation,audit logging requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-03116; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01321,05_data_assets_integrations,FCF-05-00117,missing_owner,customer consent requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-03117; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01322,05_data_assets_integrations,FCF-05-00118,missing_baseline,regulatory reporting accuracy requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-03118; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01323,05_data_assets_integrations,FCF-05-00119,missing_lineage,operational resilience requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-03119; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01324,05_data_assets_integrations,FCF-05-00120,missing_contract_evidence,third-party risk requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-03120; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01325,05_data_assets_integrations,FCF-05-00121,missing_control_attestation,cyber risk requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-03121; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01326,05_data_assets_integrations,FCF-05-00122,missing_owner,fraud loss requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-03122; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01327,05_data_assets_integrations,FCF-05-00123,missing_baseline,vendor concentration requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-03123; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01328,05_data_assets_integrations,FCF-05-00124,missing_lineage,cloud exit and resilience requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-03124; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01329,05_data_assets_integrations,FCF-05-00125,missing_contract_evidence,model risk management requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-03125; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01330,05_data_assets_integrations,FCF-05-00126,missing_control_attestation,fair lending and bias requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-03126; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01331,05_data_assets_integrations,FCF-05-00127,missing_owner,explainability requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-03127; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01332,05_data_assets_integrations,FCF-05-00128,missing_baseline,GLBA privacy requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-03128; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01333,05_data_assets_integrations,FCF-05-00129,missing_lineage,PCI DSS requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-03129; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01334,05_data_assets_integrations,FCF-05-00130,missing_contract_evidence,data retention requires evidence validation before active use.,AML investigation summarization,FCF-EVID-03130; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01335,05_data_assets_integrations,FCF-05-00131,missing_control_attestation,access controls requires evidence validation before active use.,Contact center agent assist,FCF-EVID-03131; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01336,05_data_assets_integrations,FCF-05-00132,missing_owner,audit logging requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-03132; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01337,05_data_assets_integrations,FCF-05-00133,missing_baseline,customer consent requires evidence validation before active use.,Loan document intake automation,FCF-EVID-03133; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01338,05_data_assets_integrations,FCF-05-00134,missing_lineage,regulatory reporting accuracy requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-03134; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01339,05_data_assets_integrations,FCF-05-00135,missing_contract_evidence,operational resilience requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-03135; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01340,05_data_assets_integrations,FCF-05-00136,missing_control_attestation,third-party risk requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-03136; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01341,05_data_assets_integrations,FCF-05-00137,missing_owner,cyber risk requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-03137; source file; owner; baseline; control status,medium,candidate
