claim_id,claim_kind,label,gate_status,realized_value_language_allowed,reason,required_evidence,evidence_ids,source_fact_ids
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-90,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-90-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-90
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-91,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-91-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-91
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-92,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-92-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-92
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-93,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-93-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-93
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-94,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-94-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-94
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-95,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-95-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-95
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-96,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-96-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-96
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-97,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-97-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-97
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-98,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-98-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-98
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-99,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-99-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-99
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-100,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-100-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-100
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-101,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-101-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-101
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-102,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-102-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-102
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-103,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-103-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-103
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-104,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-104-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-104
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-105,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-105-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-105
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-106,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-106-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-106
