tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-DATA-001,POS transaction lake,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-DATA-001,POS transaction lake,APX-IT-007,Order Management,Order Management -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,partial_lineage
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0123,Store operations data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,124,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0123,Oracle Retail Merchandising regional/service component 4,APX-IT-003,Oracle Retail Merchandising regional/service component 4,Oracle Retail Merchandising regional/service component 4,Kronos Workforce Central regional/service component 8,0.34,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0124,Inventory accuracy data product,v4_synthetic_pack,APX-IT-001,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,125,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0124,Toshiba POS regional/service component 4,APX-IT-001,Toshiba POS regional/service component 4,Toshiba POS regional/service component 4,Blue Yonder Demand Planning regional/service component 9,0.42,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0125,Customer loyalty data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,126,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0125,Blue Yonder Demand Planning regional/service component 4,APX-IT-003,Blue Yonder Demand Planning regional/service component 4,Blue Yonder Demand Planning regional/service component 4,Manhattan Active WMS regional/service component 10,0.50,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0126,Retail pricing data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,127,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0126,Databricks Retail Lakehouse regional/service component 4,APX-IT-007,Databricks Retail Lakehouse regional/service component 4,Databricks Retail Lakehouse regional/service component 4,Blue Yonder Demand Planning,0.58,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0127,Merchandising data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,128,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0127,Oracle Retail Merchandising regional/service component 5,APX-IT-003,Oracle Retail Merchandising regional/service component 5,Oracle Retail Merchandising regional/service component 5,Manhattan Active WMS regional/service component 2,0.10,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0128,Omnichannel selling data product,v4_synthetic_pack,APX-IT-001,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,129,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0128,Toshiba POS regional/service component 5,APX-IT-001,Toshiba POS regional/service component 5,Toshiba POS regional/service component 5,ServiceNow ITSM regional/service component 2,0.18,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0129,Store operations data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,130,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0129,Blue Yonder Demand Planning regional/service component 5,APX-IT-003,Blue Yonder Demand Planning regional/service component 5,Blue Yonder Demand Planning regional/service component 5,Toshiba POS regional/service component 3,0.26,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0130,Inventory accuracy data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,131,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0130,Databricks Retail Lakehouse regional/service component 5,APX-IT-007,Databricks Retail Lakehouse regional/service component 5,Databricks Retail Lakehouse regional/service component 5,Snowflake Marketing Data Cloud regional/service component 3,0.34,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0131,Customer loyalty data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,132,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0131,Oracle Retail Merchandising regional/service component 6,APX-IT-003,Oracle Retail Merchandising regional/service component 6,Oracle Retail Merchandising regional/service component 6,Adobe Experience Cloud regional/service component 4,0.42,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0132,Retail pricing data product,v4_synthetic_pack,APX-IT-001,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,133,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0132,Toshiba POS regional/service component 6,APX-IT-001,Toshiba POS regional/service component 6,Toshiba POS regional/service component 6,Oracle Retail Merchandising regional/service component 5,0.50,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0133,Merchandising data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,134,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0133,Blue Yonder Demand Planning regional/service component 6,APX-IT-003,Blue Yonder Demand Planning regional/service component 6,Blue Yonder Demand Planning regional/service component 6,SAP S/4 Finance regional/service component 5,0.58,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0134,Omnichannel selling data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,135,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0134,Databricks Retail Lakehouse regional/service component 6,APX-IT-007,Databricks Retail Lakehouse regional/service component 6,Databricks Retail Lakehouse regional/service component 6,IBM Sterling OMS regional/service component 6,0.10,lineage_not_machine_readable
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0135,Store operations data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,136,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0135,Oracle Retail Merchandising regional/service component 7,APX-IT-003,Oracle Retail Merchandising regional/service component 7,Oracle Retail Merchandising regional/service component 7,Databricks Retail Lakehouse regional/service component 6,0.18,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0136,Inventory accuracy data product,v4_synthetic_pack,APX-IT-001,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,137,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0136,Toshiba POS regional/service component 7,APX-IT-001,Toshiba POS regional/service component 7,Toshiba POS regional/service component 7,Salesforce Commerce Cloud regional/service component 7,0.26,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0137,Customer loyalty data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,138,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0137,Blue Yonder Demand Planning regional/service component 7,APX-IT-003,Blue Yonder Demand Planning regional/service component 7,Blue Yonder Demand Planning regional/service component 7,Kronos Workforce Central regional/service component 7,0.34,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0138,Retail pricing data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,139,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0138,Databricks Retail Lakehouse regional/service component 7,APX-IT-007,Databricks Retail Lakehouse regional/service component 7,Databricks Retail Lakehouse regional/service component 7,Blue Yonder Demand Planning regional/service component 8,0.42,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0139,Merchandising data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,140,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0139,Oracle Retail Merchandising regional/service component 8,APX-IT-003,Oracle Retail Merchandising regional/service component 8,Oracle Retail Merchandising regional/service component 8,Manhattan Active WMS regional/service component 9,0.50,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0140,Omnichannel selling data product,v4_synthetic_pack,APX-IT-001,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,141,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0140,Toshiba POS regional/service component 8,APX-IT-001,Toshiba POS regional/service component 8,Toshiba POS regional/service component 8,ServiceNow ITSM regional/service component 9,0.58,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0141,Store operations data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,142,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0141,Oracle Retail Merchandising,APX-IT-003,Oracle Retail Merchandising,Oracle Retail Merchandising,Kronos Workforce Central,0.10,lineage_not_machine_readable
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0142,Inventory accuracy data product,v4_synthetic_pack,APX-IT-001,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,143,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0142,Toshiba POS,APX-IT-001,Toshiba POS,Toshiba POS,Blue Yonder Demand Planning regional/service component 2,0.18,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0143,Customer loyalty data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,144,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0143,Blue Yonder Demand Planning,APX-IT-003,Blue Yonder Demand Planning,Blue Yonder Demand Planning,Manhattan Active WMS regional/service component 3,0.26,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0144,Retail pricing data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,145,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0144,Databricks Retail Lakehouse,APX-IT-007,Databricks Retail Lakehouse,Databricks Retail Lakehouse,ServiceNow ITSM regional/service component 3,0.34,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0145,Merchandising data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,146,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0145,Oracle Retail Merchandising regional/service component 2,APX-IT-003,Oracle Retail Merchandising regional/service component 2,Oracle Retail Merchandising regional/service component 2,Toshiba POS regional/service component 4,0.42,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0146,Omnichannel selling data product,v4_synthetic_pack,APX-IT-001,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,147,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0146,Toshiba POS regional/service component 2,APX-IT-001,Toshiba POS regional/service component 2,Toshiba POS regional/service component 2,Snowflake Marketing Data Cloud regional/service component 4,0.50,none_reported
