artifact_path,row_number,terms,classification,unsafe,recommended_action,evidence
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/evidence_summary.csv,33,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV02 - Epic/claims/pharmacy source inventory | Source extract / architecture artifact | CDAO | 2026-07-14 | Unified Clinical and Claims Lakehouse; Enterprise Data, Analytics & AI; systems; data; risks; metrics | Synthetic/demo-only; may reference PHI/PII pattern but contains no real protected data | Needs client validation before active truth | Home; Intelligence; Moves; Source; Tower - candidate review only | Synthetic depth proof for template standard valid"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/finance_analytics_depth_cluster.md,,AWS; Databricks; lakehouse; Unity Catalog; landing zone,target/future foundation,no,Keep target/foundation caveat visible,"# Meridian Health Finance Analytics Depth Cluster This proof cluster is generated to support the required finance analytics answer without relying on a thin row. ## Systems - Oracle ERP Finance: Supports GL/AP/AR/budget/vendor spend reporting, close analytics, FP&A dashboards with operational workflow, reporting, controls, or modernization capability. Capacity: 20 interfaces or reports; 5 batch/API jobs; platform capacity and SLA require validation - SQL Server Finance Mart: Finance reporting ma"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/semantic-depth-fix1-finance-analytics.md,,Databricks,target/future foundation,no,Keep target/foundation caveat visible,"# Meridian Health - Finance Analytics Semantic Proof ## Pain Points - Month-end close dashboards slow down because 38 priority reports refresh from five SQL Server finance schemas during the same overnight load window. - Vendor spend differs across AP, procurement, and contract repository extracts, so sourcing questions need a reconciled vendor-master rule before Source uses the data. - FP&A trusts 42 certified dashboards, but business-unit teams still use 300+ Excel extracts copied from legacy "
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/qa-report/tenant_depth_qa_report.json,,Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"{ ""tenant_key"": ""meridian-health"", ""tenant_name"": ""Meridian Health"", ""generated_at"": ""2026-07-14"", ""standard"": ""standard-2026-07-v3"", ""source_template_pack"": ""/Users/anand/Downloads/AbarVa_Final_Template_Pack_v3_With_Source_Adapters.zip"", ""truth_split"": { ""generated_candidate_quality_synthetic_data"": true, ""active_tenant_input_modified"": false, ""home_runtime_modified"": false, ""module_runtime_behavior_changed"": false, ""candidate_promoted"": false }, ""counts"": { ""00_enterprise_profile.xlsx"": 1, ""01"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/questionnaire-responses/01_business_functions.csv,4,Databricks,foundation-not-ready,no,Keep target/foundation caveat visible,"meridian-health | 01_business_functions | What should AbarVa know about Claims Operations for business functions? | CFO | CFO responsible for Health Plan Operations context | business functions: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence. | High | MERIDIAN-HEALTH-MH-CLAIMS-OPS-EV01; MERIDIAN-HEALTH-MH-CLAIMS-OPS-EV02 | Run dimension-specific SME v"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/questionnaire-responses/01_business_functions.csv,5,AWS,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | 01_business_functions | What should AbarVa know about Eligibility and Benefits for business functions? | COO | COO responsible for Health Plan Operations context | business functions: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation. | High | MERIDIAN-HEALTH-MH-ELIGIBILITY-EV01; MERIDIAN-HEALTH-MH-ELIGIBILITY-EV02 | Run dimension-specific SME va"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/questionnaire-responses/01_business_functions.csv,9,Databricks,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | 01_business_functions | What should AbarVa know about Finance Analytics for business functions? | Procurement Lead | Procurement Lead responsible for Finance and Actuarial context | business functions: Databricks Finance Gold is the target path, but cost-center hierarchy, vendor master harmonization, and audit signoff are unresolved. Evidence cited: Finance Gold Data Product design notes for Databricks target certification.. The respondent would validate slow close-window dashb"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/questionnaire-responses/01_business_functions.csv,12,Databricks,foundation-not-ready,no,Keep target/foundation caveat visible,"meridian-health | 01_business_functions | What should AbarVa know about Claims and Payment Analytics for business functions? | CDAO | CDAO responsible for Claims Analytics context | business functions: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence. | Medium | MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV02 | Run dim"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/questionnaire-responses/01_business_functions.csv,14,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | 01_business_functions | What should AbarVa know about Enterprise Data Platform for business functions? | COO | COO responsible for Enterprise Data, Analytics & AI context | business functions: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only. | High | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01; MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV02 | Run dim"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/questionnaire-responses/01_business_functions.csv,17,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | 01_business_functions | What should AbarVa know about Unified Clinical and Claims Lakehouse for business functions? | VP Contact Center | VP Contact Center responsible for Enterprise Data, Analytics & AI context | business functions: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation. | Medium | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01; MERIDIAN-"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/questionnaire-responses/01_business_functions.csv,20,AWS,foundation-not-ready,no,Keep target/foundation caveat visible,"meridian-health | 01_business_functions | What should AbarVa know about Infrastructure and CMDB for business functions? | CIO | CIO responsible for Technology Operations context | business functions: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence. | High | MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01; MERIDIAN-HEALTH-MH-CMDB-INFRA-EV02 | Run dimension-specific "
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/questionnaire-responses/04_applications_systems.csv,4,Databricks,foundation-not-ready,no,Keep target/foundation caveat visible,"meridian-health | 04_applications_systems | What should AbarVa know about Claims Operations for applications systems? | COO | COO responsible for Health Plan Operations context | applications systems: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth. | High | MERIDIAN-HEALTH-MH-CLAIMS-OPS-EV01; MERIDIAN-HEALTH-MH-CLAIMS-OPS-EV02 | Run dimension-specific SME validation for 04"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/questionnaire-responses/04_applications_systems.csv,5,AWS,foundation-not-ready,no,Keep target/foundation caveat visible,"meridian-health | 04_applications_systems | What should AbarVa know about Eligibility and Benefits for applications systems? | CMO | CMO responsible for Health Plan Operations context | applications systems: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence. | High | MERIDIAN-HEALTH-MH-ELIGIBILITY-EV01; MERIDIAN-HEALTH-MH-ELIGIBILITY-EV02 | Run dimension"
