artifact_path,artifact_type,standard_name,tenant_key,layer_or_usage,active_candidate_generated_or_legacy,loader_visible,module_visible,contains_legacy_name,contains_aws_or_databricks,recommended_action,evidence
reports/module-readiness-proof/minimal/derived-plan-stage.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/module-readiness-proof/minimal/fact-plan-stage.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/module-readiness-proof/minimal/file-to-canonical-stage.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/module-readiness-proof/minimal/graph-plan-stage.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/module-readiness-proof/minimal/module-readiness-proof.json,json,,,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/module-readiness-proof/minimal/module-readiness-stage.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/module-readiness-proof/minimal/README.md,markdown,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/module-readiness-proof/skyharbor/derived-plan-stage.json,json,,,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/module-readiness-proof/skyharbor/fact-plan-stage.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/module-readiness-proof/skyharbor/file-to-canonical-stage.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/module-readiness-proof/skyharbor/graph-plan-stage.json,json,,,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/module-readiness-proof/skyharbor/module-readiness-proof.json,json,,,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/module-readiness-proof/skyharbor/module-readiness-stage.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/module-readiness-proof/skyharbor/README.md,markdown,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/moves-shadow-proof/skyharbor/module-memory-preview.json,json,,,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/post-promotion-module-read-proof/skyharbor/module-read-matrix.csv,csv,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/post-promotion-module-read-proof/skyharbor/post-promotion-module-read-proof.html,html,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/post-promotion-module-read-proof/skyharbor/post-promotion-module-read-proof.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/post-promotion-module-read-proof/skyharbor/post-promotion-module-read-proof.md,markdown,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/seed-integrity-2026-04-23T04-35-00-000Z.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/source-shadow-proof/skyharbor/module-memory-preview.json,json,,,report/proof,historical doc only,no,yes,no,yes,No action,no forbidden legacy term
reports/tenant-candidate-generation/all-tenant-eligibility-matrix.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/tenant-candidate-generation/all-tenant-eligibility-matrix.json,json,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/tenant-candidate-generation/all-tenant-eligibility-matrix.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/tenant-candidate-generation/skyharbor/module-readiness-summary.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/tenant-candidate-generation/skyharbor/module-readiness-summary.md,markdown,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/tenant-input-consolidation/latest/active-module-context-after-consolidation.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/tenant-input-consolidation/latest/applications-systems-full-source-to-loaded.csv,csv,,,report/proof,legacy / must not load,no,yes,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/tenant-input-consolidation/latest/applications-systems-source-to-loaded.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/tenant-input-consolidation/latest/applications-systems-source-to-loaded.md,markdown,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/tenant-input-consolidation/latest/archived-active-files.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/tenant-input-consolidation/latest/before-after-domain-counts.json,json,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/tenant-input-consolidation/latest/before-after-file-inventory.json,json,,,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/tenant-input-consolidation/latest/candidate-build-after-consolidation.json,json,,,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/tenant-input-consolidation/latest/canonical-build-after-consolidation.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/tenant-input-consolidation/latest/conflict-resolution-report.json,json,,,report/proof,legacy / must not load,no,no,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/tenant-input-consolidation/latest/guardrails.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/tenant-input-consolidation/latest/home-quality-after-consolidation.json,json,,,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/tenant-input-consolidation/latest/registry-update-report.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/tenant-input-consolidation/latest/row-deduplication-report.json,json,,,report/proof,legacy / must not load,no,no,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/tenant-input-consolidation/latest/source-precedence-report.json,json,,,report/proof,legacy / must not load,no,yes,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/tenant-input-consolidation/latest/summary.md,markdown,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/tenant-input-consolidation/latest/tenant-consolidation-index.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/tenant-input-consolidation/latest/tenant-input-consolidation-control.html,html,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/test-cycles/cycle-2026-04-23-2/delta-from-cycle-2026-04-23-1.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/test-cycles/cycle-2026-04-23-2/session-assessment.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/test-cycles/cycle-2026-04-23-2/turn-events.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/tower-fy2025-trend/fy2025-trend-summary.csv,csv,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/tower-fy2025-trend/fy2025-trend-summary.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/v4-v5-dataset-refresh-20260627/audit.html,html,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/audit.json,json,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/business-profile-reconciliation.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/curated-source-promotion-manifest.csv,csv,,meridian-health,report/proof,legacy / must not load,no,yes,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/download-supplements-inventory.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/file-volumetrics.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/gap-register.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/metric-readiness.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/phase-execution-status.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/README_REPAIRED_DATASET.md,markdown,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/relationship-resolution.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/REPAIR_CHANGELOG.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/validation.generated.html,html,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/validation.generated.json,json,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/validation.html,html,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/v4-v5-dataset-refresh-20260627/validation.json,json,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/agent-eval/generate-sample-evaluations.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/ai-egress-cost-trace.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/build-candidate-module-derived-plan.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
