tenant_key,function_name,parent_function,executive_owner,business_capabilities,criticality,annual_budget_usd,fte_count,outsourced_support,current_state_notes,target_state_notes,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,flight operations capability 001,flight operations,CEO,Passenger Service Modernization; Contact center agent assist; crew scheduling platform,critical,115555556,80,"yes, candidate managed-services dependency",Candidate planning context for flight operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00001,SHA-EVID-00601,SHA-01_BUSINESS_FUNCTIONS-SRC-00001,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,network planning capability 277,network planning,CISO,Passenger Service Modernization; Contact center agent assist; loyalty platform,high,137222222,190,"yes, candidate managed-services dependency",Candidate planning context for network planning; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00277,SHA-EVID-00877,SHA-01_BUSINESS_FUNCTIONS-SRC-00277,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,crew scheduling capability 278,crew scheduling,Chief compliance officer,Loyalty Platform Modernization; Passenger rebooking personalization; ecommerce and mobile app,medium,144444444,201,mixed internal and vendor support,Candidate planning context for crew scheduling; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00278,SHA-EVID-00878,SHA-01_BUSINESS_FUNCTIONS-SRC-00278,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance engineering capability 279,maintenance engineering,Chief procurement officer,Crew Operations Optimization; Baggage recovery prediction; customer CRM,medium,151666667,212,mixed internal and vendor support,Candidate planning context for maintenance engineering; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00279,SHA-EVID-00879,SHA-01_BUSINESS_FUNCTIONS-SRC-00279,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations capability 280,cargo operations,Chief people officer,Maintenance Predictive Analytics Foundation; Airport turnaround risk predictor; contact center platform,high,158888889,223,"yes, candidate managed-services dependency",Candidate planning context for cargo operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00280,SHA-EVID-00880,SHA-01_BUSINESS_FUNCTIONS-SRC-00280,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce capability 281,digital ecommerce,Transformation office lead,Airport Turnaround Performance Program; Revenue management scenario assistant; baggage tracking platform,critical,115555556,234,mixed internal and vendor support,Candidate planning context for digital ecommerce; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00281,SHA-EVID-00881,SHA-01_BUSINESS_FUNCTIONS-SRC-00281,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security capability 282,safety and security,Experience leader,Data Platform and Lakehouse Foundation; Loyalty next-best-action assistant; fuel management platform,medium,122777778,245,mixed internal and vendor support,Candidate planning context for safety and security; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00282,SHA-EVID-00882,SHA-01_BUSINESS_FUNCTIONS-SRC-00282,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,finance capability 283,finance,Business unit president,Contact Center Experience Transformation; Flight operations knowledge assistant; ERP and finance platform,high,130000000,256,"yes, candidate managed-services dependency",Candidate planning context for finance; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00283,SHA-EVID-00883,SHA-01_BUSINESS_FUNCTIONS-SRC-00283,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,procurement capability 284,procurement,Contact center leader,Revenue Management Modernization; IT incident and change-risk copilot; airline data lakehouse,medium,137222222,267,mixed internal and vendor support,Candidate planning context for procurement; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00284,SHA-EVID-00884,SHA-01_BUSINESS_FUNCTIONS-SRC-00284,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,HR and workforce capability 285,HR and workforce,Operations leader,Cloud Resilience and Cyber Program; Procurement and vendor contract intelligence; identity and access management,medium,144444444,278,mixed internal and vendor support,Candidate planning context for HR and workforce; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00285,SHA-EVID-00885,SHA-01_BUSINESS_FUNCTIONS-SRC-00285,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data and analytics capability 286,data and analytics,Chief architect,Baggage Visibility and Recovery; IROPS recovery copilot; service management platform,critical,151666667,289,"yes, candidate managed-services dependency",Candidate planning context for data and analytics; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00286,SHA-EVID-00886,SHA-01_BUSINESS_FUNCTIONS-SRC-00286,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
