tenant_key,persona_or_role,function_name,role_count,location_model,employment_type,vendor_supported,skills,pain_points,automation_opportunity,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,maintenance engineering product owner,maintenance engineering capability 153,23,contact center,employee,yes,customer CRM workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for identity and access; manual reconciliation across customer CRM,Procurement and vendor contract intelligence remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00153,SHA-EVID-01953,SHA-03_WORKFORCE_ROLES-SRC-00153,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations risk owner,cargo operations capability 154,24,field operations,vendor-supported,no,contact center platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for vendor concentration; manual reconciliation across contact center platform,IROPS recovery copilot remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00154,SHA-EVID-01954,SHA-03_WORKFORCE_ROLES-SRC-00154,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce service manager,digital ecommerce capability 155,25,remote specialist,mixed,no,baggage tracking platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for model explainability; manual reconciliation across baggage tracking platform,Crew disruption assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00155,SHA-EVID-01955,SHA-03_WORKFORCE_ROLES-SRC-00155,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security operator,safety and security capability 156,26,hybrid enterprise,contractor-supported,no,fuel management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for human-in-the-loop operations; manual reconciliation across fuel management platform,Maintenance troubleshooting assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00156,SHA-EVID-01956,SHA-03_WORKFORCE_ROLES-SRC-00156,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,finance analyst,finance capability 157,27,hub-and-spoke,employee,yes,ERP and finance platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for incident response; manual reconciliation across ERP and finance platform,Contact center agent assist remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00157,SHA-EVID-01957,SHA-03_WORKFORCE_ROLES-SRC-00157,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,procurement product owner,procurement capability 158,28,contact center,vendor-supported,no,airline data lakehouse workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for airport-local operating variation; manual reconciliation across airline data lakehouse,Passenger rebooking personalization remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00158,SHA-EVID-01958,SHA-03_WORKFORCE_ROLES-SRC-00158,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,HR and workforce risk owner,HR and workforce capability 159,29,field operations,mixed,no,identity and access management workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for reservation-system dependency; manual reconciliation across identity and access management,Baggage recovery prediction remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00159,SHA-EVID-01959,SHA-03_WORKFORCE_ROLES-SRC-00159,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data and analytics service manager,data and analytics capability 160,30,remote specialist,contractor-supported,no,service management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for cloud resilience; manual reconciliation across service management platform,Airport turnaround risk predictor remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00160,SHA-EVID-01960,SHA-03_WORKFORCE_ROLES-SRC-00160,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,platform engineering operator,platform engineering capability 161,31,hybrid enterprise,employee,yes,passenger service system workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for safety criticality; manual reconciliation across passenger service system,Revenue management scenario assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00161,SHA-EVID-01961,SHA-03_WORKFORCE_ROLES-SRC-00161,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,baggage operations analyst,baggage operations capability 162,32,hub-and-spoke,vendor-supported,no,departure control system workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for operational resilience; manual reconciliation across departure control system,Loyalty next-best-action assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00162,SHA-EVID-01962,SHA-03_WORKFORCE_ROLES-SRC-00162,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
