tenant_key,platform_name,platform_type,hosting_model,data_center_or_region,technology_stack,operational_owner,criticality,lifecycle_state,capacity_or_scale,constraints,future_target_flag,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,crew scheduling platform platform 001,application platform,SaaS,primary region,crew scheduling platform; API gateway,CTO,critical,current core,850 aircraft/station/domain planning marker,PCI; lineage and baseline validation needed,yes_target_state_not_certified,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00001,SHA-EVID-03601,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00001,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,crew scheduling platform platform 163,integration platform,managed hosting,main operations region,crew scheduling platform; warehouse,CTO,high,target state not certified,1012 aircraft/station/domain planning marker,crew and legal constraints; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00163,SHA-EVID-03763,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00163,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,flight planning platform platform 164,security platform,hybrid,recovery region,flight planning platform; observability,CDAO,medium,rationalize candidate,1013 aircraft/station/domain planning marker,DOT customer obligations; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00164,SHA-EVID-03764,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00164,06_infrastructure_platforms,Infrastructure & Platforms,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control and IROPS platform platform 165,resilience platform,on-premises,primary region,operations control and IROPS platform; identity,CISO,medium,extend with controls,1014 aircraft/station/domain planning marker,data privacy; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00165,SHA-EVID-03765,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00165,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance and MRO platform platform 166,application platform,SaaS,secondary region,maintenance and MRO platform; API gateway,Chief compliance officer,critical,current core,1015 aircraft/station/domain planning marker,PCI; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00166,SHA-EVID-03766,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00166,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo management platform platform 167,data platform,cloud,main operations region,cargo management platform; event broker,Chief procurement officer,medium,modernization candidate,1016 aircraft/station/domain planning marker,cyber risk; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00167,SHA-EVID-03767,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00167,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,revenue management platform platform 168,integration platform,managed hosting,recovery region,revenue management platform; warehouse,Chief people officer,medium,target state not certified,1017 aircraft/station/domain planning marker,identity and access; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00168,SHA-EVID-03768,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00168,06_infrastructure_platforms,Infrastructure & Platforms,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,loyalty platform platform 169,security platform,hybrid,primary region,loyalty platform; observability,Transformation office lead,high,rationalize candidate,1018 aircraft/station/domain planning marker,vendor concentration; lineage and baseline validation needed,yes_target_state_not_certified,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00169,SHA-EVID-03769,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00169,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,ecommerce and mobile app platform 170,resilience platform,on-premises,secondary region,ecommerce and mobile app; identity,Experience leader,medium,extend with controls,1019 aircraft/station/domain planning marker,model explainability; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00170,SHA-EVID-03770,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00170,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,customer CRM platform 171,application platform,SaaS,main operations region,customer CRM; API gateway,Business unit president,critical,current core,1020 aircraft/station/domain planning marker,human-in-the-loop operations; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00171,SHA-EVID-03771,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00171,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,contact center platform platform 172,data platform,cloud,recovery region,contact center platform; event broker,Contact center leader,high,modernization candidate,1021 aircraft/station/domain planning marker,incident response; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00172,SHA-EVID-03772,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00172,06_infrastructure_platforms,Infrastructure & Platforms,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,baggage tracking platform platform 173,integration platform,managed hosting,primary region,baggage tracking platform; warehouse,Operations leader,medium,target state not certified,1022 aircraft/station/domain planning marker,airport-local operating variation; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00173,SHA-EVID-03773,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00173,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,fuel management platform platform 174,security platform,hybrid,secondary region,fuel management platform; observability,Chief architect,medium,rationalize candidate,1023 aircraft/station/domain planning marker,reservation-system dependency; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00174,SHA-EVID-03774,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00174,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,ERP and finance platform platform 175,resilience platform,on-premises,main operations region,ERP and finance platform; identity,Application owner,high,extend with controls,1024 aircraft/station/domain planning marker,cloud resilience; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-06-00175,SHA-EVID-03775,SHA-06_INFRASTRUCTURE_PLATFORMS-SRC-00175,06_infrastructure_platforms,Infrastructure & Platforms,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
