tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,evidence_type,evidence_location,evidence_owner
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0132,SHA-AIR,Enterprise Architecture interview evidence,"Enterprise Architecture says AMS/IMS sourcing readiness is promising, but evidence is not decision-grade until Finance and procurement ERP evidence closes: productivity and AI automation commitments are ambiguous. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0132,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Enterprise Architecture
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0133,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says Contact center agent assist is promising, but strategy is not decision-grade until Customer contact center CRM evidence closes: transcript governance is not approved. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0133,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0134,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says Maintenance analytics is promising, but operating model is not decision-grade until Legacy airline enterprise data warehouse evidence closes: parts and work-order feeds are not reconciled. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0134,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0135,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says Baggage disruption analytics is promising, but vendor is not decision-grade until Legacy airline enterprise data warehouse evidence closes: customer impact metrics are not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0135,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0136,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says AMS/IMS sourcing readiness is promising, but platform is not decision-grade until Finance and procurement ERP evidence closes: productivity and AI automation commitments are ambiguous. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0136,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0137,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says Existing managed-services contract optimization is promising, but data is not decision-grade until AMS supplier delivery platform evidence closes: service-credit eligibility and credits applied are not reconciled. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0137,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0138,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says IROPS decision support is promising, but modernization is not decision-grade until Crew tracking and recovery platform evidence closes: operator acceptance telemetry is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0138,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0139,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says Crew recovery optimization is promising, but AI readiness is not decision-grade until Crew tracking and recovery platform evidence closes: human override reason codes are not captured. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0139,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0140,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says Contact center agent assist is promising, but risk is not decision-grade until IROPS recovery workbench evidence closes: agent acceptance and QA telemetry are not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0140,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0141,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says Maintenance analytics is promising, but metrics is not decision-grade until AWS airline data lakehouse evidence closes: maintenance event lineage is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0141,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0142,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says Baggage disruption analytics is promising, but value is not decision-grade until Baggage tracking and claims platform evidence closes: claim-to-station linkage requires validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0142,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0143,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says AMS/IMS sourcing readiness is promising, but sourcing is not decision-grade until Contract lifecycle repository evidence closes: benchmarking and exit rights require legal review. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0143,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
skyharbor-air,SHA-SA07-13_EVIDENCE_SOURCES-0144,SHA-AIR,Service Management / ITIL operations interview evidence,"Service Management / ITIL operations says Existing managed-services contract optimization is promising, but evidence is not decision-grade until Finance and procurement ERP evidence closes: termination assistance and step-in rights need legal validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,SHA-SA07-INT-EVID-0144,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,Service Management
