fact_key,measure,view,scope,basis,period,value_numeric,source_key,source_row,attributes
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0153::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0153,"{""evidence_id"":""MER-SA07-INT-EVID-0153"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0153"",""use_case"":""Enterprise Architecture: Automated close and reporting"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0154::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0154,"{""evidence_id"":""MER-SA07-INT-EVID-0154"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0154"",""use_case"":""Enterprise Architecture: Unified clinical + claims lakehouse"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0155::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0155,"{""evidence_id"":""MER-SA07-INT-EVID-0155"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0155"",""use_case"":""Enterprise Architecture: Governed data foundation for AI / LLM automation"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0156::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0156,"{""evidence_id"":""MER-SA07-INT-EVID-0156"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0156"",""use_case"":""Enterprise Architecture: Call center optimization"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0157::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0157,"{""evidence_id"":""MER-SA07-INT-EVID-0157"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0157"",""use_case"":""Application Owners / Business Applications: Automated close and reporting"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0158::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0158,"{""evidence_id"":""MER-SA07-INT-EVID-0158"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0158"",""use_case"":""Application Owners / Business Applications: Unified clinical + claims lakehouse"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0159::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0159,"{""evidence_id"":""MER-SA07-INT-EVID-0159"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0159"",""use_case"":""Application Owners / Business Applications: Governed data foundation for AI / LLM automation"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0160::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0160,"{""evidence_id"":""MER-SA07-INT-EVID-0160"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0160"",""use_case"":""Application Owners / Business Applications: Call center optimization"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0161::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0161,"{""evidence_id"":""MER-SA07-INT-EVID-0161"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0161"",""use_case"":""Application Owners / Business Applications: Provider quality and performance"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0162::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0162,"{""evidence_id"":""MER-SA07-INT-EVID-0162"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0162"",""use_case"":""Application Owners / Business Applications: End-to-end cost transparency"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0163::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0163,"{""evidence_id"":""MER-SA07-INT-EVID-0163"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0163"",""use_case"":""Application Owners / Business Applications: Payment integrity and leakage reduction"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0164::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0164,"{""evidence_id"":""MER-SA07-INT-EVID-0164"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0164"",""use_case"":""Application Owners / Business Applications: Automated close and reporting"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0165::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0165,"{""evidence_id"":""MER-SA07-INT-EVID-0165"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0165"",""use_case"":""Application Owners / Business Applications: Unified clinical + claims lakehouse"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0166::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0166,"{""evidence_id"":""MER-SA07-INT-EVID-0166"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0166"",""use_case"":""Application Owners / Business Applications: Governed data foundation for AI / LLM automation"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0167::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0167,"{""evidence_id"":""MER-SA07-INT-EVID-0167"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0167"",""use_case"":""Application Owners / Business Applications: Call center optimization"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0168::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0168,"{""evidence_id"":""MER-SA07-INT-EVID-0168"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0168"",""use_case"":""Application Owners / Business Applications: Provider quality and performance"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0169::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0169,"{""evidence_id"":""MER-SA07-INT-EVID-0169"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0169"",""use_case"":""Service Management / IT Operations: Unified clinical + claims lakehouse"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0170::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0170,"{""evidence_id"":""MER-SA07-INT-EVID-0170"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0170"",""use_case"":""Service Management / IT Operations: Governed data foundation for AI / LLM automation"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
