tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-2,Clinical operations data product,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-DATA-001,Longitudinal patient/member gold record,Chief Data Officer,Epic EHR,Epic EHR -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0110,Revenue cycle data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,111,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0110,Meridian regional workflow app 68,Meridian platform services,Meridian regional workflow app 68,Meridian regional workflow app 68,Zscaler ZIA/ZPA,0.58,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0111,Care management data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,112,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0111,Meridian regional workflow app 72,Meridian platform services,Meridian regional workflow app 72,Meridian regional workflow app 72,Meridian regional workflow app 61,0.79,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0112,Claims intelligence data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,113,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0112,Meridian regional workflow app 76,Meridian platform services,Meridian regional workflow app 76,Meridian regional workflow app 76,Meridian regional workflow app 69,1.00,real_time_identity_resolution_gap
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0113,Patient access data product,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,114,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0113,Workday Financials,"Finance, ERP and Reporting",Workday Financials,Workday Financials,TriZetto provider pricing,0.45,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0114,Clinical data governance data product,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,115,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0114,Oracle Hyperion Planning,"Finance, ERP and Reporting",Oracle Hyperion Planning,Oracle Hyperion Planning,Change Healthcare EDI gateway,0.54,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0115,Clinical operations data product,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,116,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0115,Coupa procurement,"Finance, ERP and Reporting",Coupa procurement,Coupa procurement,Verint workforce management,0.18,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0116,Revenue cycle data product,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,117,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0116,ServiceNow SPM,"Finance, ERP and Reporting",ServiceNow SPM,ServiceNow SPM,Oracle EDW clinical mart,0.27,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0117,Care management data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,118,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0117,Okta IAM,"Security, Privacy and Resilience",Okta IAM,Okta IAM,BusinessObjects,0.36,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0118,Claims intelligence data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,119,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0118,Zscaler ZIA/ZPA,"Security, Privacy and Resilience",Zscaler ZIA/ZPA,Zscaler ZIA/ZPA,Collibra catalog,0.45,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0119,Patient access data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,120,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0119,Splunk Cloud,"Security, Privacy and Resilience",Splunk Cloud,Splunk Cloud,BlackLine close,0.54,lineage_not_captured
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0120,Clinical data governance data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,121,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0120,ServiceNow IRM,"Security, Privacy and Resilience",ServiceNow IRM,ServiceNow IRM,Okta IAM,0.18,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0121,Clinical operations data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,122,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0121,Meridian regional workflow app 59,Meridian platform services,Meridian regional workflow app 59,Meridian regional workflow app 59,Proofpoint,0.27,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0122,Revenue cycle data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,123,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0122,Meridian regional workflow app 61,Meridian platform services,Meridian regional workflow app 61,Meridian regional workflow app 61,Meridian regional workflow app 61,0.36,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0123,Care management data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,124,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0123,Meridian regional workflow app 63,Meridian platform services,Meridian regional workflow app 63,Meridian regional workflow app 63,Meridian regional workflow app 66,0.45,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0124,Claims intelligence data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,125,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0124,Meridian regional workflow app 65,Meridian platform services,Meridian regional workflow app 65,Meridian regional workflow app 65,Meridian regional workflow app 71,0.54,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0125,Patient access data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,126,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0125,Meridian regional workflow app 67,Meridian platform services,Meridian regional workflow app 67,Meridian regional workflow app 67,Meridian regional workflow app 76,0.18,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0126,Clinical data governance data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,127,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0126,Meridian regional workflow app 69,Meridian platform services,Meridian regional workflow app 69,Meridian regional workflow app 69,Meridian regional workflow app 81,0.27,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0127,Clinical operations data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,128,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0127,Meridian regional workflow app 71,Meridian platform services,Meridian regional workflow app 71,Meridian regional workflow app 71,Meridian regional workflow app 86,0.36,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0128,Revenue cycle data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,129,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0128,Meridian regional workflow app 73,Meridian platform services,Meridian regional workflow app 73,Meridian regional workflow app 73,Meridian regional workflow app 91,0.45,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0129,Care management data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,130,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0129,Meridian regional workflow app 75,Meridian platform services,Meridian regional workflow app 75,Meridian regional workflow app 75,Epic Resolute PB,0.54,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0130,Claims intelligence data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,131,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0130,Meridian regional workflow app 77,Meridian platform services,Meridian regional workflow app 77,Meridian regional workflow app 77,Epic Caboodle,0.18,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0131,Patient access data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,132,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0131,Meridian regional workflow app 79,Meridian platform services,Meridian regional workflow app 79,Meridian regional workflow app 79,Facets legacy claims,0.27,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0132,Clinical data governance data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,133,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0132,Meridian regional workflow app 81,Meridian platform services,Meridian regional workflow app 81,Meridian regional workflow app 81,MHK quality platform,0.36,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0133,Clinical operations data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,134,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0133,Epic Resolute PB,Epic and Clinical Systems,Epic Resolute PB,Epic Resolute PB,HealthRules Payor,0.43,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0134,Revenue cycle data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,135,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0134,Epic Clarity,Epic and Clinical Systems,Epic Clarity,Epic Clarity,Change Healthcare EDI gateway,0.64,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0135,Care management data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,136,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0135,Epic Willow,Epic and Clinical Systems,Epic Willow,Epic Willow,Medallia experience signals,0.85,none_reported
