tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0001,Fleet Renewal Program,v4_synthetic_pack,CIO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0001,COO,VP Enterprise Applications,CIO,Scaling,1200000,450000,1800000,300000,rag=Red; sponsor=Board Technology Committee; ai=N,On track,2026-12-31,rag=Red; sponsor=Board Technology Committee; ai=N,rag=Red; sponsor=Board Technology Committee; ai=N,rag=Red; sponsor=Board Technology Committee; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-010,Engineering Productivity AI control gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,49,2026-06-18,2026-01-01,2026-12-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-010,CFO,Chief Data Officer,COO,Engineering Productivity AI control gate,19915000,10694000,23470000,7195000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",in_progress,2026-12-28,Irregular Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-010,Engineering Productivity AI scale gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,50,2026-06-18,2026-01-01,2026-01-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-010,CIO,VP Infrastructure,CFO,Engineering Productivity AI scale gate,20010000,10746000,23580000,7230000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-01-28,Reservations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-010,Engineering Productivity AI value realization,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,51,2026-06-18,2026-01-01,2026-02-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-010,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Engineering Productivity AI value realization,20105000,10798000,23690000,7265000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-02-28,Crew Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-100,IROPS recovery decisioning modernization case,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,52,2026-06-18,2026-01-01,2026-11-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-100,COO,VP Enterprise Applications,CIO,IROPS recovery decisioning modernization case,20200000,10850000,23800000,7300000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-11-28,Flight Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-100,IROPS recovery decisioning modernization pilot,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,53,2026-06-18,2026-01-01,2026-12-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-100,CFO,Chief Data Officer,COO,IROPS recovery decisioning modernization pilot,20295000,10902000,23910000,7335000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-12-28,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-100,IROPS recovery decisioning modernization control gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,54,2026-06-18,2026-01-01,2026-01-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-100,CIO,VP Infrastructure,CFO,IROPS recovery decisioning modernization control gate,20390000,10954000,24020000,7370000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",in_progress,2026-01-28,Maintenance readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-100,IROPS recovery decisioning modernization scale gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,55,2026-06-18,2026-01-01,2026-02-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-100,Chief Commercial Officer,Head of AI Enablement,Executive Committee,IROPS recovery decisioning modernization scale gate,20485000,11006000,24130000,7405000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-02-28,Irregular Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-100,IROPS recovery decisioning modernization value realization,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,56,2026-06-18,2026-01-01,2026-03-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-100,COO,VP Enterprise Applications,CIO,IROPS recovery decisioning modernization value realization,20580000,11058000,24240000,7440000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-03-28,Reservations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-101,Crew recovery and legality modernization case,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,57,2026-06-18,2026-01-01,2026-12-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-101,CFO,Chief Data Officer,COO,Crew recovery and legality modernization case,20675000,11110000,24350000,7475000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-12-28,Crew Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-101,Crew recovery and legality modernization pilot,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,58,2026-06-18,2026-01-01,2026-01-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-101,CIO,VP Infrastructure,CFO,Crew recovery and legality modernization pilot,20770000,11162000,24460000,7510000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-01-28,Flight Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-101,Crew recovery and legality modernization control gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,59,2026-06-18,2026-01-01,2026-02-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-101,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Crew recovery and legality modernization control gate,20865000,11214000,24570000,7545000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",in_progress,2026-02-28,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-101,Crew recovery and legality modernization scale gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,60,2026-06-18,2026-01-01,2026-03-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-101,COO,VP Enterprise Applications,CIO,Crew recovery and legality modernization scale gate,20960000,11266000,24680000,7580000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-03-28,Maintenance readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-101,Crew recovery and legality modernization value realization,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,61,2026-06-18,2026-01-01,2026-04-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-101,CFO,Chief Data Officer,COO,Crew recovery and legality modernization value realization,21055000,11318000,24790000,7615000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-04-28,Irregular Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-102,Flight planning and dispatch modernization case,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,62,2026-06-18,2026-01-01,2026-01-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-102,CIO,VP Infrastructure,CFO,Flight planning and dispatch modernization case,21150000,11370000,24900000,7650000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-01-28,Reservations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-102,Flight planning and dispatch modernization pilot,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,63,2026-06-18,2026-01-01,2026-02-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-102,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Flight planning and dispatch modernization pilot,21245000,11422000,25010000,7685000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-02-28,Crew Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-102,Flight planning and dispatch modernization control gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,64,2026-06-18,2026-01-01,2026-03-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-102,COO,VP Enterprise Applications,CIO,Flight planning and dispatch modernization control gate,21340000,11474000,25120000,7720000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",blocked,2026-03-28,Flight Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-102,Flight planning and dispatch modernization scale gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,65,2026-06-18,2026-01-01,2026-04-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-102,CFO,Chief Data Officer,COO,Flight planning and dispatch modernization scale gate,21435000,11526000,25230000,7755000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-04-28,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-102,Flight planning and dispatch modernization value realization,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,66,2026-06-18,2026-01-01,2026-05-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-102,CIO,VP Infrastructure,CFO,Flight planning and dispatch modernization value realization,21530000,11578000,25340000,7790000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-05-28,Maintenance readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
